READ SERR 1 2
@0761100101/analysis/pnspec_err.pco
!
1.00937951 1.21405125E-2 -0.613716066 1
1.03365505 1.21350288E-2 0.350268036 1
1.05791497 1.21249557E-2 -0.326631159 1
1.08216 1.21200085E-2 0.428798765 1
1.10640001 1.21200085E-2 0.720147967 1
1.13063502 1.21150017E-2 -0.738043725 1
1.15486503 1.21150017E-2 0.589553177 1
1.17910004 1.21199489E-2 0.448835909 1
1.20333993 1.21200085E-2 0.160962641 1
1.22758496 1.21250153E-2 9.09109339E-2 1
1.25183499 1.21250153E-2 -1.19753122 1
1.27609992 1.2139976E-2 -0.932091773 1
1.30037999 1.21400356E-2 -1.56849384 1
1.32467496 1.21549368E-2 1.18333364 1
1.34898996 1.21600628E-2 0.93768084 1
1.37331998 1.21699572E-2 0.150509968 1
1.39767504 1.21850371E-2 -3.07408333 1
1.42205 1.21899843E-2 -2.43925047 1
1.44400501 9.76502895E-3 -1.88991559 1
1.46109509 7.32499361E-3 -0.306124449 1
1.47574997 7.3299408E-3 0.767725885 1
1.49041498 7.3350668E-3 0.919097424 1
1.50509 7.34001398E-3 0.816678107 1
1.51977503 7.34496117E-3 0.574288249 1
1.53937006 1.22500062E-2 -0.296794266 1
1.56387997 1.22600198E-2 1.28743863 1
1.58841491 1.22749209E-2 -2.24030256 1
1.61297488 1.22850537E-2 -1.69967008 1
1.63756001 1.23000145E-2 -0.431646109 1
1.66216993 1.23099685E-2 0.101229616 1
1.6868 1.23200417E-2 -0.441723228 1
1.7114501 1.23299956E-2 0.676815093 1
1.73612499 1.23449564E-2 0.356546789 1
1.76081991 1.23500228E-2 2.49737811 1
1.7855351 1.23650432E-2 2.09908938 1
1.81027007 1.23699903E-2 1.38881826 1
1.83502507 1.23850107E-2 0.112221986 1
1.8598001 1.23899579E-2 0.978180587 1
1.8845849 1.23949647E-2 0.200099394 1
1.90938997 1.24100447E-2 1.52794147 1
1.93421006 1.24099851E-2 1.49512279 1
1.95904493 1.24250054E-2 2.38960886 1
1.98389494 1.24249458E-2 1.66104364 1
2.00875497 1.2435019E-2 0.360682607 1
2.03362989 1.24399662E-2 1.19727993 1
2.05851507 1.24450922E-2 0.34634766 1
2.08341002 1.24499798E-2 0.230159566 1
2.10831499 1.24549866E-2 1.5857569 1
2.13322496 1.24549866E-2 1.63230848 1
2.15814495 1.24651194E-2 -0.417950392 1
2.18307495 1.24648809E-2 -0.926985621 1
2.20800996 1.24700069E-2 0.587196827 1
2.23295498 1.24750137E-2 -0.788378477 1
2.25790501 1.24748945E-2 -0.104589112 1
2.28285503 1.24751329E-2 0.235270843 1
2.30781007 1.24800205E-2 -1.21331942 1
2.33277512 1.24849081E-2 -0.279094696 1
2.35774493 1.24850273E-2 -1.4033128 1
2.38271499 1.24850273E-2 -0.136027485 1
2.4076848 1.24849081E-2 -0.463484645 1
2.43265986 1.24900341E-2 0.680723727 1
2.45763993 1.24900341E-2 0.163148344 1
2.48262501 1.24950409E-2 0.75450331 1
2.50761008 1.24900341E-2 0.201901585 1
2.53259516 1.24950409E-2 0.730003715 1
2.55758524 1.24949217E-2 0.209888369 1
2.58257508 1.24950409E-2 3.99084203E-2 1
2.60756493 1.24949217E-2 -0.174409777 1
2.63255501 1.24950409E-2 0.485494614 1
2.65754509 1.24950409E-2 0.871565402 1
2.68253994 1.24999285E-2 -0.151916027 1
2.70753503 1.24950409E-2 1.47896731 1
2.73253012 1.24999285E-2 -9.60084423E-2 1
2.75752497 1.24950409E-2 -1.41313827 1
2.78252006 1.25000477E-2 5.06561249E-2 1
2.80751991 1.24999285E-2 1.49523365 1
2.832515 1.24950409E-2 1.1078676 1
2.85751009 1.24999285E-2 -9.85936597E-2 1
2.88250995 1.25000477E-2 0.363352388 1
2.90751004 1.25000477E-2 0.139022529 1
2.9325099 1.24999285E-2 -2.78163695 1
2.95750999 1.25000477E-2 -1.05903804 1
2.98251009 1.24999285E-2 -2.92296219 1
3.00750494 1.24950409E-2 -1.66872823 1
3.03250003 1.25000477E-2 -0.763278723 1
3.05749989 1.24999285E-2 -0.79340142 1
3.08249998 1.25000477E-2 0.838906944 1
3.10750008 1.24999285E-2 0.316644102 1
3.13249993 1.25000477E-2 0.616227925 1
3.15750003 1.25000477E-2 -1.20637512 1
3.18249989 1.24999285E-2 0.388914257 1
3.20749998 1.25000477E-2 -1.67300129 1
3.23500013 1.49999857E-2 -1.81548071 1
3.26250005 1.25000477E-2 0.759579778 1
3.2874999 1.24999285E-2 0.618885159 1
3.3125 1.25000477E-2 0.416788667 1
3.3375001 1.24999285E-2 0.17267026 1
3.36249995 1.25000477E-2 1.08899164 1
3.38750005 1.25000477E-2 0.932629764 1
3.4124999 1.24999285E-2 -0.14218916 1
3.4375 1.25000477E-2 -1.11271238 1
3.4625001 1.24999285E-2 -0.165585116 1
3.48749995 1.25000477E-2 -0.778157234 1
3.51250005 1.25000477E-2 -0.202336058 1
3.5374999 1.24999285E-2 -0.813035429 1
3.5625 1.25000477E-2 -0.837883711 1
3.59000015 1.49999857E-2 -0.62231338 1
3.61750007 1.25000477E-2 -0.334066063 1
3.64249992 1.24999285E-2 -0.734199226 1
3.66750002 1.25000477E-2 -1.71303153 1
3.69250011 1.24999285E-2 0.63693738 1
3.71749997 1.25000477E-2 8.11249688E-2 1
3.74250007 1.25000477E-2 -1.12063093E-2 1
3.76749992 1.24999285E-2 5.56895323E-2 1
3.79250002 1.25000477E-2 -1.32192576 1
3.81750011 1.24999285E-2 1.41995931 1
3.84249997 1.25000477E-2 0.45449543 1
3.86750007 1.25000477E-2 0.722298682 1
3.89249992 1.24999285E-2 -0.248260617 1
3.91750002 1.25000477E-2 0.539046764 1
3.94250011 1.24999285E-2 0.330533296 1
3.96749997 1.25000477E-2 0.484732449 1
3.99500012 1.50001049E-2 -1.02781665 1
4.02250004 1.24998093E-2 1.00839949 1
4.04749966 1.25000477E-2 0.542339742 1
4.07499981 1.50001049E-2 -1.20246375 1
4.10500002 1.49998665E-2 -1.45222604 1
4.13249969 1.25000477E-2 0.963876486 1
4.15999985 1.50001049E-2 -1.24950325 1
4.1875 1.24998093E-2 9.02970061E-2 1
4.21249962 1.25000477E-2 -0.216101199 1
4.23750019 1.25000477E-2 -0.846472383 1
4.26249981 1.25000477E-2 0.802259803 1
4.28999996 1.49998665E-2 -1.2560159 1
4.31750011 1.25000477E-2 -0.187561169 1
4.34249973 1.25000477E-2 -0.786767602 1
4.37249994 1.74999237E-2 -2.03389812 1
4.40250015 1.25000477E-2 0.144833133 1
4.42749977 1.25000477E-2 -0.890062869 1
4.45250034 1.25000477E-2 2.22395372 1
4.48000002 1.49998665E-2 -0.122312263 1
4.51000023 1.50001049E-2 -1.02032387 1
4.53750038 1.25000477E-2 1.18849683 1
4.5625 1.24998093E-2 0.688014388 1
4.58749962 1.25000477E-2 -0.562730014 1
4.61250019 1.25000477E-2 0.215739623 1
4.63749981 1.25000477E-2 -1.05356431 1
4.66250038 1.25000477E-2 0.65654546 1
4.6875 1.24998093E-2 -3.71124502E-3 1
4.71249962 1.25000477E-2 -0.968288839 1
4.73750019 1.25000477E-2 0.776592016 1
4.76249981 1.25000477E-2 -0.83029449 1
4.78750038 1.25000477E-2 0.361062914 1
4.8125 1.24998093E-2 6.08362816E-2 1
4.83749962 1.25000477E-2 1.40403569 1
4.86750031 1.75001621E-2 -0.384502172 1
4.9000001 1.49998665E-2 0.110778093 1
4.92749977 1.25000477E-2 0.382663399 1
4.95250034 1.25000477E-2 -0.343010515 1
4.97749996 1.24998093E-2 1.59593046 1
5.00249958 1.25000477E-2 0.665923834 1
5.02999973 1.50001049E-2 0.809469223 1
5.05999994 1.49998665E-2 -0.148621768 1
5.09000015 1.50001049E-2 -1.5835551 1
5.12249994 1.74999237E-2 -1.75371325 1
5.15499973 1.50001049E-2 -0.937335432 1
5.18249989 1.25000477E-2 0.30576998 1
5.2125001 1.74999237E-2 4.72367927E-2 1
5.24499989 1.50001049E-2 1.07690859 1
5.27750015 1.74999237E-2 -0.18455635 1
5.30749989 1.25000477E-2 0.831960678 1
5.33249998 1.24998093E-2 -5.17286919E-2 1
5.35750008 1.25000477E-2 0.846695602 1
5.38249969 1.25000477E-2 2.16112375 1
5.40750027 1.25000477E-2 2.05304909 1
5.43249989 1.25000477E-2 0.524661005 1
5.45749998 1.24998093E-2 0.715117693 1
5.48250008 1.25000477E-2 -0.862159789 1
5.50749969 1.25000477E-2 0.477149457 1
5.53250027 1.25000477E-2 0.253699362 1
5.55999994 1.49998665E-2 0.710182071 1
5.58749962 1.25000477E-2 2.01520038 1
5.61750031 1.75001621E-2 7.49453017E-3 1
5.65750027 2.24997997E-2 -1.26419508 1
5.69499969 1.50001049E-2 -0.498136938 1
5.7249999 1.49998665E-2 0.433530986 1
5.75249958 1.25000477E-2 -0.369437218 1
5.77999973 1.50001049E-2 -0.406254321 1
5.80749989 1.25000477E-2 0.502105713 1
5.83249998 1.24998093E-2 1.09895492 1
5.85750008 1.25000477E-2 1.22549272 1
5.88500023 1.50001049E-2 -1.70974338 1
5.91499996 1.49998665E-2 -0.648310602 1
5.94750023 1.75001621E-2 -3.08127999 1
5.98000002 1.49998665E-2 -1.98517346 1
6.01000023 1.50001049E-2 0.804275572 1
6.03999996 1.49998665E-2 -1.10487878 1
6.07250023 1.75001621E-2 -1.2464143 1
6.10750008 1.74999237E-2 -1.4480021 1
6.14000034 1.50001049E-2 0.458244264 1
6.17000008 1.49998665E-2 -0.392394841 1
6.19750023 1.25000477E-2 1.48373151 1
6.22249985 1.25000477E-2 1.37029564 1
6.25500011 1.99999809E-2 -0.54314363 1
6.29500008 1.99999809E-2 -0.330829144 1
6.32999992 1.49998665E-2 1.39618075 1
6.35999966 1.50001049E-2 -1.52342618 1
6.38749981 1.25000477E-2 -0.55077529 1
6.41250038 1.25000477E-2 -2.04543638 1
6.44500017 1.99999809E-2 -0.812310934 1
6.48250008 1.74999237E-2 -2.34864807 1
6.51249981 1.25000477E-2 1.33673513 1
6.54500008 1.99999809E-2 -7.64215738E-3 1
6.58500004 1.99999809E-2 -1.65227342 1
6.62750006 2.25000381E-2 -1.44143438 1
6.66750002 1.74999237E-2 -0.245770574 1
6.70499992 1.99999809E-2 -0.717237055 1
6.73750019 1.25000477E-2 0.871716857 1
6.76999998 1.99999809E-2 -0.24504523 1
6.80749989 1.74999237E-2 0.341292709 1
6.84499979 1.99999809E-2 -0.357883692 1
6.88249969 1.75001621E-2 -5.71304783E-2 1
6.91750002 1.74999237E-2 -1.99160874 1
6.95249987 1.74999237E-2 -0.232692391 1
6.98250008 1.25000477E-2 0.867123246 1
