READ SERR 1 2
4.73999977 4.49998379E-2 -1.51248181 1
4.82250023 3.75001431E-2 2.47241306 1
4.89750004 3.74999046E-2 1.32987535 1
4.9749999 3.99999619E-2 1.51769304 1
5.05249977 3.75001431E-2 1.37495208 1
5.13500023 4.49998379E-2 -0.585659266 1
5.22249985 4.25000191E-2 0.549982667 1
5.30749989 4.25000191E-2 1.65883207 1
5.38500023 3.50000858E-2 2.2745862 1
5.45499992 3.49998474E-2 -0.555689692 1
5.53249979 4.25000191E-2 -0.886481524 1
5.61499977 4.00002003E-2 1.23154461 1
5.69999981 4.49998379E-2 -0.372157604 1
5.78999996 4.50000763E-2 0.130786061 1
5.875 3.99999619E-2 1.53195286 1
5.95499992 3.99999619E-2 -0.829538703 1
6.0374999 4.25000191E-2 0.74530679 1
6.12249994 4.25000191E-2 0.832632959 1
6.20749998 4.25000191E-2 -5.65223843E-2 1
6.29500008 4.50000763E-2 -0.487440228 1
6.37750006 3.74999046E-2 1.2763654 1
6.45499992 3.99999619E-2 0.24193491 1
6.53999996 4.50000763E-2 5.53233549E-3 1
6.63500023 4.99999523E-2 -0.457858086 1
6.72749996 4.25000191E-2 1.56426072 1
6.81999969 4.99999523E-2 -0.707298994 1
6.91499996 4.50000763E-2 -1.81608021 1
6.97749996 1.74999237E-2 0.781697869 1
