READ SERR 1 2
@0761100201/analysis/pnspec_err.pco
!
0.332783997 2.61998177E-3 -1.72234142 1
0.338023007 2.61901319E-3 -7.12777395E-3 1
0.3432585 2.61649489E-3 0.513088584 1
0.34849 2.61500478E-3 -0.985368013 1
0.353717983 2.61299312E-3 0.970981181 1
0.358942509 2.61150301E-3 -0.388272494 1
0.364163518 2.60950625E-3 0.293115675 1
0.369380504 2.60749459E-3 0.141522363 1
0.374593496 2.60549784E-3 -0.614772975 1
0.379803002 2.60400772E-3 1.0659914 1
0.385008514 2.60148942E-3 1.01301527 1
0.390209973 2.59999931E-3 -7.49216974E-2 1
0.395408005 2.59801745E-3 1.22003686 1
0.40060252 2.59649754E-3 -1.67514586 1
0.405793011 2.59399414E-3 0.987431169 1
0.410979509 2.59248912E-3 -0.809668839 1
0.416162014 2.59001553E-3 0.674991727 1
0.421340495 2.58848071E-3 -4.11669165E-2 1
0.42651549 2.58651376E-3 -0.100898243 1
0.431686521 2.5845021E-3 -1.19548965 1
0.436853528 2.58250535E-3 -1.72208583 1
0.442016482 2.58047879E-3 -0.199947104 1
0.44717598 2.57901847E-3 -0.144611582 1
0.452331483 2.57648528E-3 0.260325313 1
0.457482994 2.57501006E-3 -0.948008358 1
0.46263051 2.57250667E-3 -1.31010711 1
0.467774004 2.57098675E-3 -1.22114075E-2 1
0.47291398 2.56900489E-3 -1.89204848 1
0.478049994 2.56700814E-3 0.500216961 1
0.483182013 2.56499648E-3 0.224867389 1
0.488309979 2.56298482E-3 1.88936412 1
0.493433982 2.56100297E-3 -0.651481092 1
0.498554498 2.55951285E-3 -0.363762915 1
0.50367099 2.55697966E-3 -2.09385729 1
0.50878346 2.55551934E-3 0.192528844 1
0.513891995 2.55298615E-3 -1.18200409 1
0.518996477 2.55149603E-3 -1.00855207 1
0.524097443 2.54949927E-3 -1.69193387 1
0.529194951 2.54800916E-3 -2.50320268 1
0.534288526 2.54550576E-3 -2.57649159 1
0.539377987 2.54398584E-3 -2.26786542 1
0.544463992 2.54201889E-3 -1.7029177 1
0.549546003 2.53999233E-3 -2.22449923 1
0.554623961 2.53799558E-3 -1.45451152 1
0.559698462 2.53650546E-3 -0.558211327 1
0.564769506 2.53450871E-3 0.94893676 1
0.569836497 2.53251195E-3 -1.33997297 1
0.574899554 2.53048539E-3 2.24980354 1
0.579959035 2.52899528E-3 -1.39069271 1
0.585014999 2.52699852E-3 1.31292921E-2 1
0.590067506 2.5255084E-3 -1.61392593 1
0.595116496 2.52351165E-3 -0.690614641 1
0.600161552 2.52148509E-3 -0.291987002 1
0.605203032 2.51999497E-3 1.67190325 1
0.610240996 2.51799822E-3 0.659128487 1
0.615275502 2.5165081E-3 2.08273101 1
0.620307028 2.51501799E-3 0.185214937 1
0.625334501 2.51245499E-3 -0.977655411 1
0.630358458 2.51153111E-3 -0.187134817 1
0.635379493 2.50947475E-3 -1.91471541 1
0.640396476 2.5075078E-3 -1.91148543 1
0.645410478 2.50649452E-3 -0.815178573 1
0.6504215 2.50452757E-3 -1.14270175 1
0.655428529 2.50250101E-3 -1.96489608 1
0.660432518 2.50148773E-3 -1.90911889 1
0.665433526 2.49949098E-3 -0.103388876 1
0.670431018 2.49800086E-3 1.24920595 1
0.675425529 2.49651074E-3 -0.311586976 1
0.680416524 2.49451399E-3 0.418669075 1
0.685404539 2.49350071E-3 0.736579895 1
0.690389514 2.49147415E-3 0.516352117 1
0.695371032 2.49001384E-3 0.638292551 1
0.700350046 2.48900056E-3 1.58956766 1
0.705325961 2.486974E-3 0.607268035 1
0.712782979 4.9700141E-3 -0.66584301 1
0.720235467 2.48250365E-3 2.53401256 1
0.727679491 4.96149063E-3 0.168740943 1
0.737596512 4.95550036E-3 -0.206955105 1
0.747501969 4.95001674E-3 -0.811491609 1
0.757396996 4.94498014E-3 -1.3605634 1
0.767281532 4.93952632E-3 1.67336571 1
0.777155519 4.93448973E-3 -1.84422922 1
0.787019491 4.92948294E-3 -0.257285535 1
0.796873987 4.92501259E-3 -0.624688208 1
0.806719542 4.92051244E-3 -0.525415659 1
0.8165555 4.91550565E-3 -1.63112462 1
0.826382518 4.91148233E-3 0.922270656 1
0.836201549 4.90751863E-3 1.15951467 1
0.846011996 4.90295887E-3 0.681889832 1
0.855814457 4.8995316E-3 -0.425679207 1
0.865609527 4.89547849E-3 1.74093795 1
0.875396967 4.89202142E-3 0.648471713 1
0.885177493 4.88847494E-3 -0.234526262 1
0.894950986 4.88501787E-3 0.915121019 1
0.907158017 7.32198358E-3 -1.19271886 1
0.921795487 7.31551647E-3 -0.448054433 1
0.936419964 7.30898976E-3 1.43434334 1
0.951032519 7.30350614E-3 1.2393322 1
0.9680655 9.72950459E-3 0.583402693 1
0.987516999 9.7219944E-3 -9.36879497E-3 1
1.00937951 1.21405125E-2 -0.217885852 1
1.03365505 1.21350288E-2 -1.91460335 1
1.05791497 1.21249557E-2 2.04628491 1
1.08216 1.21200085E-2 0.855002999 1
1.10640001 1.21200085E-2 0.446724743 1
1.13063502 1.21150017E-2 -1.14415383 1
1.15486503 1.21150017E-2 0.45027557 1
1.17910004 1.21199489E-2 -0.263164431 1
1.20333993 1.21200085E-2 -0.675083637 1
1.22758496 1.21250153E-2 1.06639028 1
1.25183499 1.21250153E-2 -1.91597509 1
1.27609992 1.2139976E-2 -0.227743894 1
1.30037999 1.21400356E-2 -1.00613284 1
1.32467496 1.21549368E-2 0.826458752 1
1.34898996 1.21600628E-2 1.19270456 1
1.37331998 1.21699572E-2 0.223374277 1
1.39767504 1.21850371E-2 -1.27709329 1
1.41961002 9.75000858E-3 -0.552845776 1
1.43912005 9.75996256E-3 -2.72636867 1
1.45621002 7.33006001E-3 0.785613835 1
1.47086501 7.32493401E-3 0.510419071 1
1.48307991 4.89002466E-3 1.38882637 1
1.49286008 4.89002466E-3 1.54387379 1
1.50264502 4.89497185E-3 2.42361331 1
1.51487994 7.34001398E-3 0.963854611 1
1.5295701 7.35002756E-3 0.274058104 1
1.54917502 1.2255013E-2 0.253637016 1
1.57369494 1.22649074E-2 -1.35183847 1
1.5982399 1.22800469E-2 -0.298899472 1
1.62281001 1.22900009E-2 1.35619603E-2 1
