READ SERR 1 2
@0790381501/analysis/pnspec_err.pco
!
0.332783997 2.61998177E-3 1.39810348 1
0.338023007 2.61901319E-3 -1.44497895 1
0.3432585 2.61649489E-3 1.28544819 1
0.34849 2.61500478E-3 -0.883019388 1
0.353717983 2.61299312E-3 -0.346322834 1
0.358942509 2.61150301E-3 4.96604554E-2 1
0.364163518 2.60950625E-3 -0.504648149 1
0.369380504 2.60749459E-3 -0.865862191 1
0.374593496 2.60549784E-3 1.75189984 1
0.379803002 2.60400772E-3 -1.68808281 1
0.385008514 2.60148942E-3 -1.21643078 1
0.390209973 2.59999931E-3 -1.22894514 1
0.395408005 2.59801745E-3 0.821801543 1
0.40060252 2.59649754E-3 0.912566781 1
0.405793011 2.59399414E-3 0.279106855 1
0.410979509 2.59248912E-3 -1.36802673 1
0.416162014 2.59001553E-3 -0.50963366 1
0.421340495 2.58848071E-3 0.670344591 1
0.42651549 2.58651376E-3 -8.09858441E-2 1
0.431686521 2.5845021E-3 -1.36397409 1
0.436853528 2.58250535E-3 -0.20144552 1
0.442016482 2.58047879E-3 -1.38802576 1
0.44717598 2.57901847E-3 -0.512251258 1
0.452331483 2.57648528E-3 1.03224921 1
0.457482994 2.57501006E-3 0.163089752 1
0.46263051 2.57250667E-3 0.515287697 1
0.467774004 2.57098675E-3 0.235542908 1
0.47291398 2.56900489E-3 0.526872933 1
0.478049994 2.56700814E-3 -0.430898339 1
0.483182013 2.56499648E-3 -0.429079771 1
0.488309979 2.56298482E-3 0.248831406 1
0.493433982 2.56100297E-3 -0.412694812 1
0.498554498 2.55951285E-3 1.13177478 1
0.50367099 2.55697966E-3 6.85263425E-2 1
0.50878346 2.55551934E-3 -0.33188951 1
0.513891995 2.55298615E-3 -0.114386693 1
0.518996477 2.55149603E-3 -8.57772827E-2 1
0.524097443 2.54949927E-3 -4.75223958E-2 1
0.529194951 2.54800916E-3 8.97869021E-2 1
0.534288526 2.54550576E-3 -2.15210795 1
0.539377987 2.54398584E-3 0.988578737 1
0.544463992 2.54201889E-3 1.29063749 1
0.549546003 2.53999233E-3 1.23958433 1
0.554623961 2.53799558E-3 0.524302542 1
0.559698462 2.53650546E-3 1.12150705 1
0.564769506 2.53450871E-3 1.47545469 1
0.569836497 2.53251195E-3 0.812831104 1
0.574899554 2.53048539E-3 1.70638084 1
0.579959035 2.52899528E-3 3.17988682 1
0.585014999 2.52699852E-3 2.88450289 1
0.590067506 2.5255084E-3 1.70040667 1
0.595116496 2.52351165E-3 1.43305969 1
0.600161552 2.52148509E-3 2.18080354 1
0.605203032 2.51999497E-3 4.20965815 1
0.610240996 2.51799822E-3 -3.15517224E-2 1
0.615275502 2.5165081E-3 0.786042929 1
0.620307028 2.51501799E-3 -0.200109988 1
0.625334501 2.51245499E-3 -0.447088689 1
0.630358458 2.51153111E-3 -1.30477309 1
0.635379493 2.50947475E-3 0.471821874 1
0.640396476 2.5075078E-3 -1.31437075 1
0.645410478 2.50649452E-3 -0.42313832 1
0.6504215 2.50452757E-3 5.63397668E-2 1
0.655428529 2.50250101E-3 -1.52277148 1
0.660432518 2.50148773E-3 1.10358286 1
0.665433526 2.49949098E-3 -1.11181891 1
0.670431018 2.49800086E-3 0.402499199 1
0.675425529 2.49651074E-3 0.685141861 1
0.680416524 2.49451399E-3 -0.97118926 1
0.685404539 2.49350071E-3 2.02109671 1
0.690389514 2.49147415E-3 -2.0814579E-2 1
0.697860003 4.9790144E-3 -1.8743943 1
0.705325961 2.486974E-3 -0.728312492 1
0.710298479 2.48551369E-3 8.21716636E-2 1
0.717751026 4.96700406E-3 -0.409767717 1
0.727679491 4.96149063E-3 -0.156738982 1
0.737596512 4.95550036E-3 -1.12766266 1
0.747501969 4.95001674E-3 -1.06268716 1
0.757396996 4.94498014E-3 -1.17715538 1
0.767281532 4.93952632E-3 0.932392955 1
0.777155519 4.93448973E-3 0.107764095 1
0.787019491 4.92948294E-3 0.107799701 1
0.796873987 4.92501259E-3 -0.825546861 1
0.806719542 4.92051244E-3 -0.433304667 1
0.8165555 4.91550565E-3 1.58468902 1
0.826382518 4.91148233E-3 1.89326596 1
0.836201549 4.90751863E-3 1.68538112E-2 1
0.846011996 4.90295887E-3 -0.349363804 1
0.855814457 4.8995316E-3 -0.120031066 1
0.865609527 4.89547849E-3 -3.25221729 1
0.875396967 4.89202142E-3 -0.284111142 1
0.887620509 7.33149052E-3 -3.37703538 1
0.90227598 7.32398033E-3 -0.766019344 1
0.916917443 7.31751323E-3 0.462587386 1
0.931545973 7.31101632E-3 0.542045534 1
0.946162522 7.30550289E-3 0.916301787 1
0.960767984 7.29998946E-3 0.829099894 1
0.980223536 1.2155503E-2 -1.72415161 1
1.00452447 1.21454895E-2 -1.07436609 1
1.02880502 1.21349692E-2 1.0775193 1
1.05306494 1.21250153E-2 1.2888869 1
1.07731497 1.21250153E-2 4.08624262E-2 1
1.10155499 1.21150017E-2 2.44346213 1
1.12578499 1.21150017E-2 -1.32358277 1
1.15002 1.21200085E-2 4.34702896E-2 1
1.17425501 1.21150017E-2 -0.848816454 1
1.19849002 1.21200085E-2 -1.41374338 1
1.22272992 1.21199489E-2 -0.572975814 1
1.24697995 1.2130022E-2 -0.571206808 1
1.271245 1.21350288E-2 1.79647096E-2 1
1.29552507 1.21449828E-2 -1.3709873 1
1.31981993 1.21499896E-2 1.19086969 1
1.34413004 1.21600032E-2 0.335908681 1
1.36845493 1.216501E-2 -0.600424409 1
1.39279997 1.21799707E-2 -1.65104783 1
1.41473496 9.75501537E-3 -3.05058146 1
1.43180501 7.31503963E-3 -2.78985476 1
1.44400001 4.87995148E-3 -3.04327679 1
1.45376492 4.88501787E-3 -1.04161429 1
1.46353507 4.88501787E-3 3.14313674 1
1.47330499 4.88495827E-3 2.71278596 1
1.48307991 4.89002466E-3 2.70838642 1
1.49286008 4.89002466E-3 1.74854505 1
1.50264502 4.89497185E-3 -0.248048857 1
1.51243496 4.89497185E-3 2.96082878 1
1.5222249 4.89503145E-3 2.86067796 1
1.53202009 4.90003824E-3 2.06886125 1
1.54427004 7.34996796E-3 -0.314489275 1
1.56387997 1.22600198E-2 0.394041359 1
1.58841491 1.22749209E-2 -1.42208898 1
1.61297488 1.22850537E-2 1.89122128 1
1.63756001 1.23000145E-2 -0.439544231 1
1.66216993 1.23099685E-2 0.732520759 1
1.6868 1.23200417E-2 0.734768033 1
1.7114501 1.23299956E-2 1.46137786 1
1.73612499 1.23449564E-2 -0.175954178 1
1.76081991 1.23500228E-2 0.683324754 1
1.7855351 1.23650432E-2 -1.47693467 1
1.81027007 1.23699903E-2 1.72073841 1
1.83502507 1.23850107E-2 -0.412335306 1
1.8598001 1.23899579E-2 0.11570663 1
1.8845849 1.23949647E-2 0.484753162 1
1.90938997 1.24100447E-2 0.993943393 1
1.93421006 1.24099851E-2 -0.10745801 1
1.95904493 1.24250054E-2 2.98123908 1
1.98389494 1.24249458E-2 -0.5760625 1
2.00875497 1.2435019E-2 2.94741726 1
2.03362989 1.24399662E-2 1.42293894 1
2.05851507 1.24450922E-2 0.923082769 1
2.08341002 1.24499798E-2 0.874613225 1
2.10831499 1.24549866E-2 1.11208808 1
2.13322496 1.24549866E-2 1.11939478 1
2.15814495 1.24651194E-2 -0.440527141 1
2.18307495 1.24648809E-2 -0.221354052 1
2.20800996 1.24700069E-2 -0.386687309 1
2.23295498 1.24750137E-2 -1.1830498 1
2.25790501 1.24748945E-2 -0.216048345 1
2.28285503 1.24751329E-2 -0.454659253 1
2.30781007 1.24800205E-2 -0.164829016 1
2.33277512 1.24849081E-2 -0.270682633 1
2.35774493 1.24850273E-2 -0.191612363 1
2.38271499 1.24850273E-2 -1.31505811 1
2.4076848 1.24849081E-2 0.424084336 1
2.43265986 1.24900341E-2 1.19106984 1
2.45763993 1.24900341E-2 -0.138988465 1
2.48262501 1.24950409E-2 -0.330119044 1
2.50761008 1.24900341E-2 6.69459999E-3 1
2.53259516 1.24950409E-2 -1.979954 1
2.55758524 1.24949217E-2 1.44292986 1
2.58257508 1.24950409E-2 0.361200988 1
2.60756493 1.24949217E-2 0.17525205 1
2.63255501 1.24950409E-2 -2.93212223 1
2.65754509 1.24950409E-2 0.357874662 1
2.68253994 1.24999285E-2 0.232469782 1
2.70753503 1.24950409E-2 1.63525236 1
2.73253012 1.24999285E-2 -0.166630879 1
2.75752497 1.24950409E-2 -0.418568999 1
2.78252006 1.25000477E-2 -0.620652735 1
2.80751991 1.24999285E-2 0.635477066 1
2.832515 1.24950409E-2 -0.830619276 1
2.85751009 1.24999285E-2 -0.167037711 1
2.88250995 1.25000477E-2 0.418710142 1
2.90751004 1.25000477E-2 -1.30220962 1
2.9325099 1.24999285E-2 -0.775036633 1
2.95750999 1.25000477E-2 0.536813915 1
2.98251009 1.24999285E-2 -2.9277153 1
3.00750494 1.24950409E-2 -0.245512426 1
3.03250003 1.25000477E-2 -1.24262536 1
3.05749989 1.24999285E-2 -0.173824027 1
3.08249998 1.25000477E-2 -0.805007219 1
3.10750008 1.24999285E-2 -1.95961958E-3 1
3.13249993 1.25000477E-2 0.241201863 1
3.15750003 1.25000477E-2 0.812881947 1
3.18249989 1.24999285E-2 -0.647609293 1
3.20749998 1.25000477E-2 -1.63691735 1
3.23250008 1.24999285E-2 -0.115672313 1
3.25749993 1.25000477E-2 1.26634836 1
3.28250003 1.25000477E-2 0.998770356 1
3.30749989 1.24999285E-2 -0.363037229 1
3.33249998 1.25000477E-2 -1.4987886 1
3.35750008 1.24999285E-2 1.25338185 1
3.38249993 1.25000477E-2 1.44744921 1
3.40750003 1.25000477E-2 0.986060083 1
3.43249989 1.24999285E-2 -0.691863537 1
3.45749998 1.25000477E-2 1.61025655 1
3.48250008 1.24999285E-2 -0.228297606 1
3.50749993 1.25000477E-2 -2.20898104 1
3.53250003 1.25000477E-2 -1.17069745 1
3.55749989 1.24999285E-2 -0.293367833 1
3.58249998 1.25000477E-2 0.24085103 1
3.60750008 1.24999285E-2 -0.774689734 1
3.63249993 1.25000477E-2 -3.07163692 1
3.65750003 1.25000477E-2 2.16948056 1
3.68249989 1.24999285E-2 -0.4945907 1
3.70749998 1.25000477E-2 1.23420417 1
