#
# Nicastro et al. 2018 RGS2 Spectrum
#
# Column1: wavelength (angstrom), column2: err_wavelength
# Column3: flux (Jansky), column4: err_flux
# Column 5: Best-fit model, 6: continuum
#
wavelength                      err_wavelength                  flux                            err_flux                        model                           continuum
1.280000019999999950e+01        1.000000910000000028e-02        3.615464039999999941e-06        1.258023870000000047e-07        3.531506309999999793e-06        3.531506309999999793e-06
1.282000060000000019e+01        1.000007429999999996e-02        3.592926080000000100e-06        1.257732689999999938e-07        3.538703140000000058e-06        3.538703140000000058e-06
1.284000110000000028e+01        1.000038999999999963e-02        3.537285239999999818e-06        1.241652399999999975e-07        3.545895420000000123e-06        3.545895420000000123e-06
1.286000059999999934e+01        9.999368340000000174e-03        3.299799799999999851e-06        1.217011199999999976e-07        3.553500849999999850e-06        3.553500849999999850e-06
1.288000109999999943e+01        1.000058740000000015e-02        3.494043990000000040e-06        1.260209219999999956e-07        3.560722689999999995e-06        3.560722689999999995e-06
1.290000060000000026e+01        9.999669160000000320e-03        3.322179739999999917e-06        1.219398909999999937e-07        3.567900650000000207e-06        3.567900650000000207e-06
1.292000099999999918e+01        1.000020559999999920e-02        3.439785130000000141e-06        1.245805810000000110e-07        3.575074059999999796e-06        3.575074059999999796e-06
1.294000050000000002e+01        9.999392549999999713e-03        3.630728999999999979e-06        1.264886149999999950e-07        3.582242700000000081e-06        3.582242700000000081e-06
1.296000000000000085e+01        1.000045050000000074e-02        3.463884919999999919e-06        1.307243020000000100e-07        3.589406559999999967e-06        3.589406559999999967e-06
1.298000049999999916e+01        1.000015720000000004e-02        3.633179860000000001e-06        1.356363840000000010e-07        3.597005620000000093e-06        3.597005620000000093e-06
1.300500010000000017e+01        1.499931609999999998e-02        3.570509989999999978e-06        1.184911940000000010e-07        3.605962090000000201e-06        3.605962090000000201e-06
1.303999999999999915e+01        2.000004049999999992e-02        3.283153550000000027e-06        1.246141039999999868e-07        3.618464919999999971e-06        3.618464919999999971e-06
1.308500000000000085e+01        2.500042129999999890e-02        3.197111029999999838e-06        1.237406760000000119e-07        3.634702809999999932e-06        3.634702809999999932e-06
1.312500099999999925e+01        1.500038059999999999e-02        3.825200110000000003e-06        1.528324279999999925e-07        3.649231300000000183e-06        3.649231300000000183e-06
1.315500070000000044e+01        1.499956470000000062e-02        3.621089719999999919e-06        1.227523819999999957e-07        3.659906040000000201e-06        3.659906040000000201e-06
1.318000029999999967e+01        9.999622589999999922e-03        3.496351610000000114e-06        1.397054630000000046e-07        3.668797489999999924e-06        3.668797489999999924e-06
1.320000079999999976e+01        1.000067590000000041e-02        3.684964669999999825e-06        1.273763959999999957e-07        3.675940890000000131e-06        3.675940890000000131e-06
1.322000030000000059e+01        9.999497790000000733e-03        3.795681319999999930e-06        1.287473590000000132e-07        3.683467179999999923e-06        3.683467179999999923e-06
1.324000069999999951e+01        1.000028009999999988e-02        3.849044789999999966e-06        1.307229380000000120e-07        3.690560109999999798e-06        3.690560109999999798e-06
1.326000119999999960e+01        1.000008550000000031e-02        3.899782770000000305e-06        1.318099980000000064e-07        3.697648029999999921e-06        3.697648029999999921e-06
1.328000070000000044e+01        1.000017670000000018e-02        3.817863670000000041e-06        1.302180829999999918e-07        3.704730719999999920e-06        3.704730719999999920e-06
1.330000109999999935e+01        9.999706409999999795e-03        3.561361149999999793e-06        1.262349090000000058e-07        3.711808179999999793e-06        3.711808179999999793e-06
1.332000060000000019e+01        9.999949489999999941e-03        3.583383659999999880e-06        1.283244590000000022e-07        3.718930659999999922e-06        3.718930659999999922e-06
1.334000020000000042e+01        1.000005940000000051e-02        3.811601570000000042e-06        1.305928090000000054e-07        3.726401699999999830e-06        3.726401699999999830e-06
1.336000059999999934e+01        9.999604900000000351e-03        3.669042139999999912e-06        1.278157810000000108e-07        3.733462109999999900e-06        3.733462109999999900e-06
1.338000010000000017e+01        1.000030430000000033e-02        3.701516330000000208e-06        1.293459919999999964e-07        3.740517739999999994e-06        3.740517739999999994e-06
1.340000060000000026e+01        1.000001000000000015e-02        3.632690779999999977e-06        1.292363270000000016e-07        3.747567920000000012e-06        3.747567920000000012e-06
1.342000099999999918e+01        1.000044679999999991e-02        3.689945290000000203e-06        1.304399859999999976e-07        3.754612640000000129e-06        3.754612640000000129e-06
1.344000050000000002e+01        9.999448430000000207e-03        3.740112559999999808e-06        1.315269879999999933e-07        3.761724879999999958e-06        3.761724879999999958e-06
1.346000100000000010e+01        1.000048870000000076e-02        2.901097789999999876e-06        1.018185860000000004e-07        2.882219179999999815e-06        3.769139770000000106e-06
1.348000049999999916e+01        9.999656120000000384e-03        3.678196659999999949e-06        1.331002440000000057e-07        3.776167430000000171e-06        3.776167430000000171e-06
1.350000099999999925e+01        9.999998850000000467e-03        3.756229259999999975e-06        1.312898380000000010e-07        3.783189190000000010e-06        3.783189190000000010e-06
1.352000050000000009e+01        1.000021209999999924e-02        3.876612479999999820e-06        1.331035689999999969e-07        3.790205940000000099e-06        3.790205940000000099e-06
1.354000090000000078e+01        9.999854489999999638e-03        3.868316069999999937e-06        1.313027130000000123e-07        3.797217000000000087e-06        3.797217000000000087e-06
1.356000039999999984e+01        9.999805130000000847e-03        3.880792059999999754e-06        1.334173589999999882e-07        3.804317199999999864e-06        3.804317199999999864e-06
1.357999990000000068e+01        1.000006779999999991e-02        3.752823889999999934e-06        1.299117540000000131e-07        3.811675010000000053e-06        3.811675010000000053e-06
1.360000040000000077e+01        1.000020190000000010e-02        3.819304309999999760e-06        1.314797800000000061e-07        3.818668569999999664e-06        3.818668569999999664e-06
1.362000079999999969e+01        9.999760430000000783e-03        3.712849320000000025e-06        1.296945410000000002e-07        3.825656219999999648e-06        3.825656219999999648e-06
1.364000030000000052e+01        9.999633770000000352e-03        3.826175089999999950e-06        1.328449170000000127e-07        3.832637960000000005e-06        3.832637960000000005e-06
1.366000080000000061e+01        1.000072339999999969e-02        3.871200530000000324e-06        1.333048520000000073e-07        3.839614239999999613e-06        3.839614239999999613e-06
1.368000029999999967e+01        9.999440050000000732e-03        3.922817539999999624e-06        1.337928240000000091e-07        3.846701929999999961e-06        3.846701929999999961e-06
1.369999980000000050e+01        1.000027640000000079e-02        3.908452980000000045e-06        1.352140940000000058e-07        3.854001530000000118e-06        3.854001530000000118e-06
1.372000030000000059e+01        9.999632839999999731e-03        3.889764680000000213e-06        1.333559109999999880e-07        3.860959619999999599e-06        3.860959619999999599e-06
1.374000069999999951e+01        1.000067309999999945e-02        3.857109279999999665e-06        1.334558280000000121e-07        3.867912259999999851e-06        3.867912259999999851e-06
1.376000119999999960e+01        9.999770669999999764e-03        3.673970919999999859e-06        1.299456610000000055e-07        3.874858979999999804e-06        3.874858979999999804e-06
1.378000070000000044e+01        9.999648669999999795e-03        3.968772939999999688e-06        1.356683439999999981e-07        3.881799329999999732e-06        3.881799329999999732e-06
1.380000019999999950e+01        9.999856349999999144e-03        3.902112439999999685e-06        1.351146749999999883e-07        3.888872469999999604e-06        3.888872469999999604e-06
1.381999970000000033e+01        1.000039930000000063e-02        3.866111000000000227e-06        1.346093089999999938e-07        3.896113870000000398e-06        3.896113870000000398e-06
1.384000020000000042e+01        9.999898260000000816e-03        4.055909359999999644e-06        1.369505749999999869e-07        3.903036030000000199e-06        3.903036030000000199e-06
1.385999969999999948e+01        9.999729690000000448e-03        3.830119569999999599e-06        1.337483159999999958e-07        3.909951829999999798e-06        3.909951829999999798e-06
1.388000010000000017e+01        1.000082490000000005e-02        3.772698159999999996e-06        1.332401920000000023e-07        3.916861709999999945e-06        3.916861709999999945e-06
1.390000060000000026e+01        9.999480099999999427e-03        3.776479619999999944e-06        1.338119940000000120e-07        3.923765690000000290e-06        3.923765690000000290e-06
1.392000099999999918e+01        1.000033040000000012e-02        4.124102360000000127e-06        1.390057920000000073e-07        3.930824730000000260e-06        3.930824730000000260e-06
1.394000050000000002e+01        9.999659839999999397e-03        3.843873860000000207e-06        1.345386949999999900e-07        3.938005650000000198e-06        3.938005650000000198e-06
1.396000100000000010e+01        1.000073649999999939e-02        4.005421030000000066e-06        1.377161140000000037e-07        3.944890980000000017e-06        3.944890980000000017e-06
1.398000140000000080e+01        9.999346920000000763e-03        3.957232370000000311e-06        1.356752360000000113e-07        3.951769490000000084e-06        3.951769490000000084e-06
1.400000099999999925e+01        1.000018050000000061e-02        4.023785100000000073e-06        1.376073869999999969e-07        3.958642079999999852e-06        3.958642079999999852e-06
1.402000050000000009e+01        9.999951349999999448e-03        3.986195679999999629e-06        1.374392869999999996e-07        3.965508310000000266e-06        3.965508310000000266e-06
1.404000090000000078e+01        1.000007340000000008e-02        4.238329439999999790e-06        1.405647229999999895e-07        3.972551439999999910e-06        3.972551439999999910e-06
1.406000039999999984e+01        9.999597449999999763e-03        4.045428340000000154e-06        1.381873030000000058e-07        3.979671870000000014e-06        3.979671870000000014e-06
1.408000089999999993e+01        1.000042729999999977e-02        4.065247589999999685e-06        1.400173909999999913e-07        3.986519000000000176e-06        3.986519000000000176e-06
1.410000040000000077e+01        9.999707340000000416e-03        3.595396270000000149e-06        1.318076529999999967e-07        3.993359309999999739e-06        3.993359309999999739e-06
1.412000079999999969e+01        1.000029969999999963e-02        4.087019530000000332e-06        1.399347700000000015e-07        4.000193709999999675e-06        4.000193709999999675e-06
1.414000030000000052e+01        9.999813510000000322e-03        4.006438760000000294e-06        1.378653709999999932e-07        4.007021739999999586e-06        4.007021739999999586e-06
1.416000080000000061e+01        1.000016739999999918e-02        3.953849950000000300e-06        1.370905380000000114e-07        4.015936159999999835e-06        4.015936159999999835e-06
1.418000029999999967e+01        9.999437260000000605e-03        4.040498879999999858e-06        1.388140299999999912e-07        4.023713249999999689e-06        4.023713249999999689e-06
1.420000079999999976e+01        1.000052130000000060e-02        3.967387779999999629e-06        1.375388480000000028e-07        4.030533090000000171e-06        4.030533090000000171e-06
1.422000030000000059e+01        9.999549019999999858e-03        4.069304400000000022e-06        1.401650989999999999e-07        4.037345660000000328e-06        4.037345660000000328e-06
1.424000069999999951e+01        1.000040119999999998e-02        3.915284649999999607e-06        1.370199670000000048e-07        4.044070920000000347e-06        4.044070920000000347e-06
1.426000020000000035e+01        9.999672879999999334e-03        3.982804630000000287e-06        1.383548350000000074e-07        4.044774409999999931e-06        4.044774409999999931e-06
1.428000070000000044e+01        1.000029309999999998e-02        3.969809770000000168e-06        1.383229180000000075e-07        4.071117020000000197e-06        4.071117020000000197e-06
1.430000019999999950e+01        9.999816309999999542e-03        3.912835839999999610e-06        1.345326549999999969e-07        3.915462910000000381e-06        3.915462910000000381e-06
1.432000060000000019e+01        1.000020369999999985e-02        4.088904919999999993e-06        1.402800790000000048e-07        4.123453440000000079e-06        4.123453440000000079e-06
1.434000110000000028e+01        9.999983009999999575e-03        4.154022010000000386e-06        1.416291719999999925e-07        4.135670679999999582e-06        4.135670679999999582e-06
1.436000059999999934e+01        1.000013850000000017e-02        3.938623190000000342e-06        1.381531690000000106e-07        4.142818400000000213e-06        4.142818400000000213e-06
1.438000109999999943e+01        1.000017949999999940e-02        4.279004319999999605e-06        1.429902879999999978e-07        4.149834240000000177e-06        4.149834240000000177e-06
1.440000060000000026e+01        9.999604900000000351e-03        4.310590159999999741e-06        1.435223570000000043e-07        4.157098829999999754e-06        4.157098829999999754e-06
1.442000009999999932e+01        9.999909439999999511e-03        3.944116999999999900e-06        1.392618290000000083e-07        4.164305659999999872e-06        4.164305659999999872e-06
1.444000050000000002e+01        1.000010129999999962e-02        3.970249050000000385e-06        1.402685679999999916e-07        4.171301949999999857e-06        4.171301949999999857e-06
1.446000100000000010e+01        1.000017949999999940e-02        4.107038419999999842e-06        1.423368300000000047e-07        4.179723870000000382e-06        4.179723870000000382e-06
1.448000049999999916e+01        9.999638419999999986e-03        4.183840700000000330e-06        1.451399359999999941e-07        4.194735539999999584e-06        4.194735539999999584e-06
1.450000099999999925e+01        1.000049520000000081e-02        4.063434970000000357e-06        1.422395429999999918e-07        4.202717720000000341e-06        4.202717720000000341e-06
1.452000050000000009e+01        9.999723170000000480e-03        4.380724929999999846e-06        1.477632169999999908e-07        4.210003680000000146e-06        4.210003680000000146e-06
1.454000090000000078e+01        1.000035649999999991e-02        4.230997090000000053e-06        1.470185819999999936e-07        4.217187319999999787e-06        4.217187319999999787e-06
1.456000140000000087e+01        9.999860080000000720e-03        4.142382749999999824e-06        1.442581379999999915e-07        4.224181790000000369e-06        4.224181790000000369e-06
1.458000089999999993e+01        9.999757629999999828e-03        4.205249299999999677e-06        1.444901730000000109e-07        4.231169440000000353e-06        4.231169440000000353e-06
1.460000040000000077e+01        1.000005470000000021e-02        4.406987049999999726e-06        1.528439670000000014e-07        4.238151179999999863e-06        4.238151179999999863e-06
1.462000079999999969e+01        1.000024099999999999e-02        4.634626289999999926e-06        1.648085829999999997e-07        4.245126550000000194e-06        4.245126550000000194e-06
1.464000129999999977e+01        9.999800470000000385e-03        4.339432050000000336e-06        1.689584369999999936e-07        4.252395229999999996e-06        4.252395229999999996e-06
1.466000080000000061e+01        1.000027730000000066e-02        4.542270290000000128e-06        1.774015320000000122e-07        4.259516570000000225e-06        4.259516570000000225e-06
1.468500140000000087e+01        1.499977710000000020e-02        4.260536119999999855e-06        1.499629430000000092e-07        4.268207249999999893e-06        4.268207249999999893e-06
1.471500020000000042e+01        1.499970819999999969e-02        4.279369019999999910e-06        1.582568810000000040e-07        4.278625059999999847e-06        4.278625059999999847e-06
1.474000069999999951e+01        1.000004539999999921e-02        4.757827359999999722e-06        1.869178589999999980e-07        4.287297089999999836e-06        4.287297089999999836e-06
1.476500030000000052e+01        1.500015520000000033e-02        4.273579630000000057e-06        1.473273979999999942e-07        4.296322459999999580e-06        4.296322459999999580e-06
1.479500009999999932e+01        1.499961219999999991e-02        4.265606549999999699e-06        1.317711309999999946e-07        4.306790290000000139e-06        4.306790290000000139e-06
1.481999970000000033e+01        1.000013389999999947e-02        4.443148550000000006e-06        1.484138749999999913e-07        4.315427760000000124e-06        4.315427760000000124e-06
1.484000020000000042e+01        1.000014599999999969e-02        4.195317620000000269e-06        1.484483220000000102e-07        4.322329459999999821e-06        4.322329459999999821e-06
1.486000059999999934e+01        1.000004910000000004e-02        4.563951280000000138e-06        1.648039500000000018e-07        4.329224339999999766e-06        4.329224339999999766e-06
1.488000109999999943e+01        1.000037510000000018e-02        4.413357600000000315e-06        1.667842039999999920e-07        4.336455730000000036e-06        4.336455730000000036e-06
1.490000060000000026e+01        9.999525730000000112e-03        4.301299669999999659e-06        1.605712189999999894e-07        4.343449750000000045e-06        4.343449750000000045e-06
1.492000099999999918e+01        1.000016830000000079e-02        4.349250499999999602e-06        1.727893279999999983e-07        4.350323249999999938e-06        4.350323249999999938e-06
1.494500060000000019e+01        1.500035819999999930e-02        4.310600159999999594e-06        1.428403779999999953e-07        4.358903880000000412e-06        4.358903880000000412e-06
1.497000120000000045e+01        9.999433530000000764e-03        4.355344120000000422e-06        1.626594470000000077e-07        4.367477690000000286e-06        4.367477690000000286e-06
1.499000069999999951e+01        1.000024379999999921e-02        4.370326679999999695e-06        1.737318059999999946e-07        4.374464420000000321e-06        4.374464420000000321e-06
1.501000020000000035e+01        9.999869390000000816e-03        4.478589289999999678e-06        1.706421100000000023e-07        4.381625790000000280e-06        4.381625790000000280e-06
1.503000070000000044e+01        9.999928059999999702e-03        4.451447690000000263e-06        1.522581389999999873e-07        4.388460639999999943e-06        4.388460639999999943e-06
1.505000019999999950e+01        9.999880569999999511e-03        4.312899360000000041e-06        1.480604510000000117e-07        4.395288669999999853e-06        4.395288669999999853e-06
1.507000060000000019e+01        1.000027359999999983e-02        4.615935720000000117e-06        1.535552909999999977e-07        4.402110329999999738e-06        4.402110329999999738e-06
1.509000020000000042e+01        9.999467059999999491e-03        4.327720030000000112e-06        1.492870609999999883e-07        4.408924720000000144e-06        4.408924720000000144e-06
1.510999969999999948e+01        1.000019629999999993e-02        4.419383460000000128e-06        1.517864230000000059e-07        4.415890999999999900e-06        4.415890999999999900e-06
1.513000010000000017e+01        9.999725040000000814e-03        4.614863430000000179e-06        1.534837250000000081e-07        4.422986420000000125e-06        4.422986420000000125e-06
1.514999959999999923e+01        1.000024939999999939e-02        4.299939970000000052e-06        1.499959980000000079e-07        4.429778979999999905e-06        4.429778979999999905e-06
1.517000099999999918e+01        1.000067219999999958e-02        4.541338059999999613e-06        1.540582989999999883e-07        4.436564719999999934e-06        4.436564719999999934e-06
1.519000050000000002e+01        9.999328289999999744e-03        4.542653190000000385e-06        1.534729250000000064e-07        4.443343640000000210e-06        4.443343640000000210e-06
1.521000100000000010e+01        1.000065259999999984e-02        4.144876130000000350e-06        1.479839969999999992e-07        4.450114370000000211e-06        4.450114370000000211e-06
1.523000049999999916e+01        9.999650529999999302e-03        4.392217310000000385e-06        1.516432770000000023e-07        4.457060189999999864e-06        4.457060189999999864e-06
1.525000099999999925e+01        1.000021580000000007e-02        4.119387540000000013e-06        1.475497410000000078e-07        4.464089219999999605e-06        4.464089219999999605e-06
1.527000139999999995e+01        1.000012079999999977e-02        4.470652579999999750e-06        1.534410360000000022e-07        4.470838580000000226e-06        4.470838580000000226e-06
1.529000090000000078e+01        9.999922479999999447e-03        4.396782059999999705e-06        1.520492250000000094e-07        4.477580659999999850e-06        4.477580659999999850e-06
1.531000039999999984e+01        9.999618869999999174e-03        4.460631769999999956e-06        1.531990530000000012e-07        4.484315469999999995e-06        4.484315469999999995e-06
1.533000089999999993e+01        1.000034059999999926e-02        4.179398270000000034e-06        1.501107650000000078e-07        4.491043460000000388e-06        4.491043460000000388e-06
1.535000040000000077e+01        9.999264960000000396e-03        4.531641029999999917e-06        1.540798989999999916e-07        4.497966530000000313e-06        4.497966530000000313e-06
1.536999989999999983e+01        1.000035269999999948e-02        4.290493049999999821e-06        1.507640379999999915e-07        4.504928260000000292e-06        4.504928260000000292e-06
1.539000030000000052e+01        1.000020750000000028e-02        4.569562859999999790e-06        1.572200010000000046e-07        4.511633509999999935e-06        4.511633509999999935e-06
1.541000080000000061e+01        9.999958800000000037e-03        4.691130930000000038e-06        1.570394660000000038e-07        4.518331930000000001e-06        4.518331930000000001e-06
1.543000029999999967e+01        9.999606759999999858e-03        4.572381390000000091e-06        1.562681150000000004e-07        4.525022180000000288e-06        4.525022180000000288e-06
1.545000079999999976e+01        1.000087430000000041e-02        4.514337890000000144e-06        1.558114060000000084e-07        4.531705600000000151e-06        4.531705600000000151e-06
1.547000030000000059e+01        9.999170899999999806e-03        4.885571799999999633e-06        1.619936970000000006e-07        4.538606389999999724e-06        4.538606389999999724e-06
1.548999979999999965e+01        1.000024099999999999e-02        4.620863360000000164e-06        1.581429250000000079e-07        4.545509459999999944e-06        4.545509459999999944e-06
1.551000020000000035e+01        1.000006120000000026e-02        4.476977670000000182e-06        1.550718879999999913e-07        4.552285190000000295e-06        4.552285190000000295e-06
1.553000070000000044e+01        1.000036020000000074e-02        4.774378340000000180e-06        1.602420099999999964e-07        4.558964519999999933e-06        4.558964519999999933e-06
1.555000019999999950e+01        9.999398140000000795e-03        4.782146790000000032e-06        1.605582009999999888e-07        4.565611109999999816e-06        4.565611109999999816e-06
1.556999970000000033e+01        1.000007890000000066e-02        4.488075770000000264e-06        1.582747020000000104e-07        4.572249510000000271e-06        4.572249510000000271e-06
1.559000020000000042e+01        1.000008080000000001e-02        4.423952299999999673e-06        1.568315610000000067e-07        4.579120289999999614e-06        4.579120289999999614e-06
1.561000059999999934e+01        1.000056969999999976e-02        4.748766060000000298e-06        1.609464990000000009e-07        4.585860549999999835e-06        4.585860549999999835e-06
1.563000109999999943e+01        9.999199769999999807e-03        4.529197669999999997e-06        1.586269040000000041e-07        4.592341160000000290e-06        4.592341160000000290e-06
1.565000060000000026e+01        1.000066749999999928e-02        4.842383990000000161e-06        1.632342329999999893e-07        4.598813579999999623e-06        4.598813579999999623e-06
1.567000099999999918e+01        9.999684990000000384e-03        4.570363220000000309e-06        1.591978669999999879e-07        4.605276900000000251e-06        4.605276900000000251e-06
1.569000050000000002e+01        9.999781850000000194e-03        4.616962540000000073e-06        1.603964110000000110e-07        4.611731580000000031e-06        4.611731580000000031e-06
1.571000000000000085e+01        1.000037510000000018e-02        4.689008160000000292e-06        1.622555319999999903e-07        4.618441380000000296e-06        4.618441380000000296e-06
1.573000049999999916e+01        9.999684059999999763e-03        4.821382839999999706e-06        1.630968280000000060e-07        4.625056139999999700e-06        4.625056139999999700e-06
1.575000000000000000e+01        1.000008550000000031e-02        4.335445279999999958e-06        1.565096279999999905e-07        4.631483529999999800e-06        4.631483529999999800e-06
1.577000050000000009e+01        9.999793019999999796e-03        4.578284010000000086e-06        1.579648630000000047e-07        4.637901379999999598e-06        4.637901379999999598e-06
1.578999999999999915e+01        1.000000260000000023e-02        4.510835420000000239e-06        1.596170729999999927e-07        4.644310590000000242e-06        4.644310590000000242e-06
1.581000039999999984e+01        1.000071779999999952e-02        4.634698140000000310e-06        1.627451669999999895e-07        4.650710710000000311e-06        4.650710710000000311e-06
1.583000179999999979e+01        1.000013670000000042e-02        4.666423590000000144e-06        1.614196919999999933e-07        4.657387310000000423e-06        4.657387310000000423e-06
1.585000130000000063e+01        9.999454019999999554e-03        4.478389199999999972e-06        1.593781319999999886e-07        4.663924299999999991e-06        4.663924299999999991e-06
1.587000079999999969e+01        1.000048970000000023e-02        4.556851310000000137e-06        1.598246229999999991e-07        4.670296679999999806e-06        4.670296679999999806e-06
1.589000129999999977e+01        9.999614210000000447e-03        4.781482400000000406e-06        1.645106949999999887e-07        4.676659499999999672e-06        4.676659499999999672e-06
1.591000080000000061e+01        9.999855420000000258e-03        4.629530389999999804e-06        1.611164889999999986e-07        4.683013690000000207e-06        4.683013690000000207e-06
1.593000029999999967e+01        9.999391620000000827e-03        4.694519699999999579e-06        1.643921049999999910e-07        4.689358319999999945e-06        4.689358319999999945e-06
1.594999980000000050e+01        1.000066749999999928e-02        4.672889650000000123e-06        1.632025709999999880e-07        4.695999000000000200e-06        4.695999000000000200e-06
1.597000030000000059e+01        1.000001560000000032e-02        4.763946889999999875e-06        1.645021260000000067e-07        4.702459139999999881e-06        4.702459139999999881e-06
1.599000069999999951e+01        9.999880569999999511e-03        4.881158470000000288e-06        1.678342160000000085e-07        4.708775579999999639e-06        4.708775579999999639e-06
1.601000020000000035e+01        1.000026709999999978e-02        4.597655789999999972e-06        1.658293199999999917e-07        4.715082919999999845e-06        4.715082919999999845e-06
1.603000069999999866e+01        9.999325499999999617e-03        4.737311880000000262e-06        1.666455060000000035e-07        4.721381170000000323e-06        4.721381170000000323e-06
1.604999919999999847e+01        1.000014230000000059e-02        4.958171760000000284e-06        1.697303559999999929e-07        4.727670330000000226e-06        4.727670330000000226e-06
1.606999970000000033e+01        1.000025119999999913e-02        4.512211039999999997e-06        1.640285060000000006e-07        4.734273259999999703e-06        4.734273259999999703e-06
1.609000019999999864e+01        1.000026709999999978e-02        4.617499140000000105e-06        1.642129349999999920e-07        4.740656550000000343e-06        4.740656550000000343e-06
1.611000059999999934e+01        9.999565780000000542e-03        4.638191509999999816e-06        1.655184860000000029e-07        4.746916600000000317e-06        4.746916600000000317e-06
1.613000110000000120e+01        1.000001839999999954e-02        4.784535120000000020e-06        1.679318729999999872e-07        4.753167100000000166e-06        4.753167100000000166e-06
1.614999960000000101e+01        1.000038259999999971e-02        5.084828900000000230e-06        1.727292579999999940e-07        4.759408969999999837e-06        4.759408969999999837e-06
1.617000009999999932e+01        1.000002680000000067e-02        4.517679829999999852e-06        1.642937240000000066e-07        4.765641280000000405e-06        4.765641280000000405e-06
1.619000050000000002e+01        1.000020750000000028e-02        4.713453559999999947e-06        1.697294749999999999e-07        4.772204189999999976e-06        4.772204189999999976e-06
1.621000099999999833e+01        9.999033060000000681e-03        4.659189470000000347e-06        1.672795089999999921e-07        4.778511079999999608e-06        4.778511079999999608e-06
1.622999950000000169e+01        1.000029409999999945e-02        4.779348270000000109e-06        1.684173439999999957e-07        4.784714290000000072e-06        4.784714290000000072e-06
1.625000000000000000e+01        1.000083700000000027e-02        5.128833440000000099e-06        1.741042149999999942e-07        4.790907499999999836e-06        4.790907499999999836e-06
1.627000239999999920e+01        1.000001929999999942e-02        4.830680609999999938e-06        1.707575019999999929e-07        4.797092059999999773e-06        4.797092059999999773e-06
1.629000089999999901e+01        9.999103840000000618e-03        4.753456320000000259e-06        1.709750989999999959e-07        4.803266619999999859e-06        4.803266619999999859e-06
1.630999949999999998e+01        1.000001189999999950e-02        4.796560460000000092e-06        1.757786380000000122e-07        4.809787699999999947e-06        4.809787699999999947e-06
1.632999990000000068e+01        1.000083610000000039e-02        4.788147630000000142e-06        1.815209599999999886e-07        4.816019100000000390e-06        4.816019100000000390e-06
1.635500139999999902e+01        1.499899099999999971e-02        4.681950939999999724e-06        1.583517529999999915e-07        4.823697050000000180e-06        4.823697050000000180e-06
1.638999940000000066e+01        2.000038330000000059e-02        4.250543949999999767e-06        1.697465279999999997e-07        4.834421360000000229e-06        4.834421360000000229e-06
1.643499949999999998e+01        2.499996130000000163e-02        4.553613509999999997e-06        1.821492220000000099e-07        4.848487609999999987e-06        4.848487609999999987e-06
1.648500059999999934e+01        2.500076219999999849e-02        4.208500740000000168e-06        1.629904740000000045e-07        4.863813049999999611e-06        4.863813049999999611e-06
1.652499960000000101e+01        1.499866409999999969e-02        4.701085350000000196e-06        1.871740810000000083e-07        4.875947519999999775e-06        4.875947519999999775e-06
1.655500029999999967e+01        1.500046719999999917e-02        4.839810120000000096e-06        1.711917860000000065e-07        4.885419910000000283e-06        4.885419910000000283e-06
1.658500099999999833e+01        1.500066930000000000e-02        5.118557060000000091e-06        1.665248699999999955e-07        4.894495309999999610e-06        4.894495309999999610e-06
1.661000059999999934e+01        9.999232369999999648e-03        4.767478000000000334e-06        1.891254159999999947e-07        4.901980449999999844e-06        4.901980449999999844e-06
1.663500020000000035e+01        1.500012350000000036e-02        4.727175109999999952e-06        1.599061219999999952e-07        4.909381909999999767e-06        4.909381909999999767e-06
1.665999980000000136e+01        1.000014509999999981e-02        4.925518170000000161e-06        1.859897619999999968e-07        4.917365909999999926e-06        4.917365909999999926e-06
1.668000029999999967e+01        1.000076350000000079e-02        4.965569129999999982e-06        1.775789829999999961e-07        4.923489090000000402e-06        4.923489090000000402e-06
1.670000080000000153e+01        9.998614899999999292e-03        5.089269960000000004e-06        1.794252850000000084e-07        4.929300759999999760e-06        4.929300759999999760e-06
1.671999930000000134e+01        1.000040209999999985e-02        4.901402460000000231e-06        1.771135490000000120e-07        4.935363450000000402e-06        4.935363450000000402e-06
1.674000170000000054e+01        1.000076630000000001e-02        4.925132999999999928e-06        1.769921309999999997e-07        4.940840880000000258e-06        4.940840880000000258e-06
1.676000210000000124e+01        9.999695229999999366e-03        4.987919509999999969e-06        1.791996879999999964e-07        4.946190530000000343e-06        4.946190530000000343e-06
1.678000069999999866e+01        9.999209079999999902e-03        4.993944459999999658e-06        1.795901880000000025e-07        4.951536989999999656e-06        4.951536989999999656e-06
1.679999919999999847e+01        1.000067030000000023e-02        5.385153140000000395e-06        1.854904069999999961e-07        4.956837979999999834e-06        4.956837979999999834e-06
1.682000160000000122e+01        1.000001560000000032e-02        5.173244970000000155e-06        1.799535449999999885e-07        4.962952970000000035e-06        4.962952970000000035e-06
1.684000019999999864e+01        9.999952280000000068e-03        4.993850329999999768e-06        1.821739629999999987e-07        4.969014749999999705e-06        4.969014749999999705e-06
1.686000059999999934e+01        9.999120610000000395e-03        5.166074059999999894e-06        1.832606100000000037e-07        4.975033330000000215e-06        4.975033330000000215e-06
1.687999920000000031e+01        1.000025499999999956e-02        4.998986700000000369e-06        1.794345929999999977e-07        4.980721310000000028e-06        4.980721310000000028e-06
