#
# Q1422+2307 (z=3.62) - spectrum from William Keel, Univ. of Alabama
#
# lam is restframe (emitted) wavelength in Angstroms
# flux is arbitrary units
#
 lam            flux
1012.0540       40604.75
1012.1550       41300.45
1012.2560       41359.94
1012.3570       41135.67
1012.4580       42138.02
1012.5590       42897.78
1012.6600       43126.62
1012.7610       42289.05
1012.8620       42888.62
1012.9630       42101.39
1013.0640       42119.71
1013.1650       41694.05
1013.2660       42636.89
1013.3670       41575.05
1013.4680       41515.55
1013.5690       41648.29
1013.6700       41030.41
1013.7710       40439.98
1013.8720       41881.71
1013.9730       40600.18
1014.0740       33602.11
1014.1750       22580.96
1014.2760       21436.73
1014.3770       30160.29
1014.4780       38526.85
1014.5790       41044.13
1014.6800        40851.9
1014.7810       41698.63
1014.8820       41218.06
1014.9830       38444.46
1015.0840       32229.04
1015.1850       32819.46
1015.2860       37355.16
1015.3870        40238.6
1015.4880       41117.36
1015.5890       41158.55
1015.6900       36796.78
1015.7910        15363.2
1015.8920       598.1464
1015.9930      -138.7331
1016.0940      -74.65659
1016.1950      -47.19525
1016.2960        154.188
1016.3970       12671.99
1016.4980       38471.92
1016.5990       40998.37
1016.7000       41057.87
1016.8010       40522.37
1016.9020       41144.83
1017.0030       40201.98
1017.1040       40623.06
1017.2050       40467.45
1017.3060       40549.83
1017.4070       40302.68
1017.5080       40316.41
1017.6090       39286.61
1017.7100       38609.23
1017.8110       35364.21
1017.9120       29867.37
1018.0130       32888.12
1018.1140       36448.94
1018.2150       36096.52
1018.3160       33341.23
1018.4170       33794.34
1018.5180        33821.8
1018.6190       33185.62
1018.7200       35638.82
1018.8210         38417.
1018.9220       39277.45
1019.0230       39963.99
1019.1240       39341.54
1019.2250       38865.54
1019.3260       38943.35
1019.4270       39007.42
1019.5280       38215.61
1019.6290       36142.29
1019.7300       35071.29
1019.8310        35208.6
1019.9320       28187.65
1020.0330       13921.48
1020.1340       15770.54
1020.2350       30782.75
1020.3360       37066.82
1020.4370       35844.79
1020.5380       30540.17
1020.6390       26141.78
1020.7400       28004.57
1020.8410       18823.33
1020.9420       5998.878
1021.0430        657.646
1021.1440       2218.366
1021.2450        7129.37
1021.3460       5280.306
1021.4470       15404.39
1021.5480       28640.76
1021.6490       14731.59
1021.7500       552.3774
1021.8510       7.727448
1021.9520       5330.652
1022.0530       5586.958
1022.1540       21921.88
1022.2550       26109.74
1022.3560       35377.95
1022.4570       37886.08
1022.5580       38064.58
1022.6590       33830.96
1022.7600       37707.58
1022.8610       32114.62
1022.9620       26242.46
1023.0630       26979.35
1023.1640       26695.58
1023.2650       24768.71
1023.3660       19789.05
1023.4670       5971.417
1023.5680       1028.374
1023.6690      -111.2717
1023.7700      -6.003226
1023.8710       58.07325
1023.9720       6744.912
1024.0730       24558.17
1024.1741       28535.49
1024.2750       15830.04
1024.3760       23162.22
1024.4771       30650.01
1024.5780       35355.05
1024.6790       37638.93
1024.7800       35931.75
1024.8810       33986.57
1024.9819       36055.32
1025.0830        37565.7
1025.1840       36938.66
1025.2850        36970.7
1025.3860       36705.24
1025.4871       32142.08
1025.5880       17811.84
1025.6890       13688.06
1025.7900       28311.22
1025.8910       31130.59
1025.9919       20695.28
1026.0930       25931.24
1026.1940       36751.01
1026.2950       37808.27
1026.3960       29725.48
1026.4971       13729.25
1026.5980        6909.68
1026.6990         10530.
1026.8000       25496.44
1026.9010       29267.79
1027.0020       25844.28
1027.1030       31560.82
1027.2040       38352.92
1027.3049       39135.57
1027.4060       39263.73
1027.5070        38952.5
1027.6080       38902.15
1027.7090       38590.93
1027.8101        38577.2
1027.9110       36316.21
1028.0120       24617.67
1028.1130       1902.561
1028.2140      -51.77214
1028.3149       -102.118
1028.4160       9170.664
1028.5170       12456.87
1028.6180       1605.063
1028.7190      -47.19524
1028.8201      -42.61835
1028.9210       3902.662
1029.0220       26887.81
1029.1230       36380.29
1029.2240       30558.47
1029.3250       24095.91
1029.4260       32224.46
1029.5270       35263.52
1029.6279       28778.07
1029.7290       12186.83
1029.8301       11060.92
1029.9310       23651.95
1030.0320       32659.27
1030.1331       32485.35
1030.2340       32586.04
1030.3350       33620.41
1030.4360       34663.95
1030.5370       33698.23
1030.6379       34165.07
1030.7390       34522.07
1030.8400       36082.79
1030.9410       37574.85
1031.0420       38082.88
1031.1431        36792.2
1031.2440       36599.97
1031.3450        37506.2
1031.4460       34215.41
1031.5470       25093.67
1031.6479       15610.35
1031.7490       13578.21
1031.8500       17949.14
1031.9509       10461.35
1032.0520       17802.68
1032.1531        20333.7
1032.2540       7550.444
1032.3550       16109.23
1032.4561       30489.82
1032.5570       19001.83
1032.6580       10905.31
1032.7590       23111.88
1032.8600       32837.77
1032.9609       35670.87
1033.0620       35931.75
1033.1630        37149.2
1033.2640       37977.62
1033.3650       38659.57
1033.4661       37716.73
1033.5670       37712.16
1033.6680        37803.7
1033.7690        38517.7
1033.8700       38330.04
1033.9709       38183.58
1034.0720       37162.93
1034.1730       34046.07
1034.2740       36156.02
1034.3750       37419.24
1034.4761       37002.74
1034.5770       36037.02
1034.6780       36860.86
1034.7791         32911.
1034.8800         21423.
1034.9810       25299.63
1035.0820       32828.62
1035.1830       19308.48
1035.2839        5422.19
1035.3850       18635.68
1035.4860       33272.57
1035.5870       36361.97
1035.6880       37666.39
1035.7891       36787.63
1035.8900       35835.63
1035.9910       35794.44
1036.0920       36815.09
1036.1930       36879.16
1036.2939       35876.82
1036.3950       30109.94
1036.4960       20681.55
1036.5970       17258.03
1036.6980       24095.91
1036.7991       28746.03
1036.9000       26768.81
1037.0010       26155.51
1037.1021       23281.22
1037.2030       16283.15
1037.3040       15344.89
1037.4050       23121.03
1037.5060       14919.24
1037.6069       181.6493
1037.7080      -106.6948
1037.8090      -138.7331
1037.9100      -102.1179
1038.0110       2085.636
1038.1121       17340.42
1038.2130       26860.35
1038.3140       30750.71
1038.4150       31986.47
1038.5160       34398.49
1038.6169       35972.94
1038.7180       37085.12
1038.8190       36279.59
1038.9200       35556.44
1039.0210       35204.02
1039.1221       34737.18
1039.2230       33776.03
1039.3240       28260.88
1039.4250       25029.59
1039.5260       27519.42
1039.6270       29510.37
1039.7280       24182.87
1039.8290       25002.13
1039.9299       31263.32
1040.0310       28979.45
1040.1320       17514.34
1040.2330       11211.96
1040.3340       11308.07
1040.4351       13459.21
1040.5360       6776.949
1040.6370       254.8796
1040.7380       7.727448
1040.8390       39.76569
1040.9399      -106.6948
1041.0410      -33.46457
1041.1420       639.3385
1041.2430       13761.29
1041.3440        32970.5
1041.4451       37034.78
1041.5460       35409.98
1041.6470       33629.57
1041.7480       32251.93
1041.8490       32544.85
1041.9500       32499.08
1042.0510        33345.8
1042.1520       34618.18
1042.2529       34567.84
1042.3540       31638.63
1042.4551        28672.8
1042.5560       29803.29
1042.6570        28375.3
1042.7581       27560.62
1042.8590       31103.13
1042.9600       35478.63
1043.0610       37176.66
1043.1620        37208.7
1043.2629       37533.66
1043.3640       37762.51
1043.4650       37876.93
1043.5660        38000.5
1043.6670       37689.27
1043.7681       37652.66
1043.8690        37089.7
1043.9700       34947.71
1044.0710       31245.01
1044.1720        29821.6
1044.2729       33437.34
1044.3740       24246.94
1044.4750       3820.278
1044.5759       1248.065
1044.6770       3998.777
1044.7781       3454.126
1044.8790       14974.16
1044.9800       23349.88
1045.0811       25455.24
1045.1820       29089.29
1045.2830       26549.12
1045.3840       14411.21
1045.4850       1335.026
1045.5859      -6.003226
1045.6870       21.45813
1045.7880       2863.708
1045.8890       15633.23
1045.9900       21725.08
1046.0911       23198.84
1046.1920       26073.12
1046.2930       24549.02
1046.3940       18960.63
1046.4950       6282.645
1046.5959      -38.04146
1046.6970       39.76569
1046.7980      -97.54106
1046.8990      -138.7331
1047.0000      -120.4255
1047.1011       1719.485
1047.2020       13344.79
1047.3030       25400.32
1047.4041       31501.32
1047.5050       33112.38
1047.6060       26896.96
1047.7070       3422.088
1047.8080       -74.6566
1047.9089      -202.8095
1048.0100      -161.6175
1048.1110      -358.4239
1048.2120      -147.8869
1048.3130      -60.92591
1048.4141       -74.6566
1048.5150        6703.72
1048.6160       22223.96
1048.7170       22503.15
1048.8180       9230.163
1048.9189       9596.314
1049.0200       13486.67
1049.1210       25336.25
1049.2220       25317.94
1049.3230       23615.33
1049.4241       29002.33
1049.5250       25766.47
1049.6260       10406.42
1049.7271       8877.743
1049.8280       25368.28
1049.9290       33611.27
1050.0300       34439.68
1050.1310       34462.56
1050.2319       33400.73
1050.3330       33409.88
1050.4340       32352.62
1050.5350       31180.93
1050.6360       30723.25
1050.7371        21107.2
1050.8380       3898.085
1050.9390       7751.827
1051.0400       27318.04
1051.1410       30297.59
1051.2419       32013.93
1051.3430       33698.23
1051.4440       34018.61
1051.5450       32444.16
1051.6460       32187.85
1051.7471       32389.23
1051.8480       24150.83
1051.9490         10411.
1052.0500       20658.66
1052.1510       32993.38
1052.2520       32645.54
1052.3530       28411.92
1052.4540       16498.27
1052.5549       11816.11
1052.6560       18956.06
1052.7570       26604.04
1052.8580       25354.55
1052.9590       19317.63
1053.0601       11898.49
1053.1610       15262.51
1053.2620       10978.54
1053.3630       17171.07
1053.4640       25844.28
1053.5649       29990.94
1053.6660       32174.12
1053.7670       32435.01
1053.8680       32521.96
1053.9690       31158.05
1054.0701       29359.33
1054.1710       28805.53
1054.2720       30572.21
1054.3730       30759.86
1054.4740       31002.43
1054.5750        31327.4
1054.6760       29807.87
1054.7770       27386.69
1054.8779       26938.16
1054.9790       27469.08
1055.0801       25912.93
1055.1810       20773.08
1055.2820       28155.61
1055.3831       31231.28
1055.4840       29038.95
1055.5850       18058.99
1055.6860       13120.52
1055.7870       25446.09
1055.8879       30837.67
1055.9890       30988.71
1056.0900       29775.83
1056.1910       22919.65
1056.2920       8223.247
1056.3931       602.7233
1056.4940        35.1888
1056.5950      -65.50282
1056.6960        90.1115
1056.7970       3394.627
1056.8979       19683.79
1056.9990       23308.68
1057.1000       21908.15
1057.2009       23006.61
1057.3020       26361.47
1057.4031       27368.38
1057.5040       25299.63
1057.6050       25674.93
1057.7061       28054.92
1057.8070       29194.56
1057.9080       28654.49
1058.0090       26045.66
1058.1100       19793.63
1058.2109       15592.04
1058.3120       21157.54
1058.4130        20214.7
1058.5140       22118.69
1058.6150       26054.82
1058.7161       28379.88
1058.8170       28279.18
1058.9180       27542.31
1059.0190       23857.91
1059.1200       10644.42
1059.2209       2090.213
1059.3220       4346.621
1059.4230       12461.45
1059.5240       19075.06
1059.6250       25743.59
1059.7261       19505.28
1059.8270       7555.021
1059.9280       14997.05
1060.0291       27876.42
1060.1300        27226.5
1060.2310       25848.86
1060.3320       28993.18
1060.4330        30018.4
1060.5339       27803.19
1060.6350       20539.66
1060.7360       11271.46
1060.8370       7440.599
1060.9380       7083.602
1061.0391       58.07326
1061.1400      -147.8869
1061.2410      -157.0406
1061.3420      -125.0024
1061.4430      -239.4247
1061.5439       433.3783
1061.6450       11070.08
1061.7460        16928.5
1061.8470       11486.57
1061.9480       14022.17
1062.0491       7509.251
1062.1500      -83.81038
1062.2510      -1.426331
1062.3521       -184.502
1062.4530      -88.38727
1062.5540      -134.1562
1062.6550       -70.0797
1062.7560      -6.003224
1062.8569       1101.604
1062.9580       14278.47
1063.0590       24498.67
1063.1600       28027.46
1063.2610       29322.72
1063.3621       29890.25
1063.4630       29455.45
1063.5640       29341.03
1063.6650       29757.52
1063.7660       30132.83
1063.8669       29830.75
1063.9680       27743.69
1064.0690       22910.49
1064.1700       22873.88
1064.2710       27487.38
1064.3721        28750.6
1064.4730       28768.91
1064.5740       25848.86
1064.6750       11674.22
1064.7760       1513.525
1064.8770       135.8804
1064.9780        90.1115
1065.0790       1037.528
1065.1799        9838.89
1065.2810       19633.44
1065.3820        24553.6
1065.4830       27697.92
1065.5840       29716.33
1065.6851       29441.71
1065.7860       29551.56
1065.8870       29373.06
1065.9880       28279.18
1066.0890       25253.86
1066.1899       21624.39
1066.2910       23294.95
1066.3920       26215.01
1066.4930       26549.12
1066.5940       24832.79
1066.6951       24599.37
1066.7960       26745.93
1066.8970       27267.69
1066.9980       26009.05
1067.0990       26306.55
1067.2000       27858.11
1067.3010       28324.96
1067.4020       27990.84
1067.5029        24196.6
1067.6040       13532.44
1067.7051       15994.81
1067.8060       20434.39
1067.9070       21784.58
1068.0081       24265.25
1068.1090       26759.66
1068.2100       27588.07
1068.3110       27560.61
1068.4120       28233.42
1068.5129       26050.24
1068.6140       18901.13
1068.7150       20352.01
1068.8160       25894.63
1068.9170       26993.08
1069.0181       21459.62
1069.1190        8484.13
1069.2200       1431.141
1069.3210        2772.17
1069.4220       8410.899
1069.5229       15193.85
1069.6240       15491.35
1069.7250       19871.44
1069.8259       25574.24
1069.9270       25880.89
1070.0281       24814.48
1070.1290       22059.19
1070.2300       23917.41
1070.3311       25592.55
1070.4320       25162.32
1070.5330       27025.12
1070.6340       27066.31
1070.7350       25446.09
1070.8359       26050.24
1070.9370       25144.01
1071.0380       24562.75
1071.1390       26329.43
1071.2400       26599.46
1071.3411       25125.71
1071.4420       24553.59
1071.5430       24150.83
1071.6440       22965.42
1071.7450        21363.5
1071.8459       23716.03
1071.9470       23816.71
1072.0480        19541.9
1072.1490        17898.8
1072.2500       22022.57
1072.3511         21423.
1072.4520       22965.41
1072.5530       26356.89
1072.6541       27592.65
1072.7550       27194.46
1072.8560       27395.84
1072.9570       26283.66
1073.0580       22526.04
1073.1589       16223.65
1073.2600       18718.06
1073.3610       23624.49
1073.4620       27089.19
1073.5630       27176.16
1073.6641       26558.27
1073.7650       26594.89
1073.8660       26983.93
1073.9670         26810.
1074.0680       27290.58
1074.1689       27528.57
1074.2700       27437.04
1074.3710       26974.77
1074.4720       25331.67
1074.5730       24420.87
1074.6741       24498.67
1074.7750       25963.28
1074.8760       27144.12
1074.9771       27263.12
1075.0780       24448.33
1075.1790        13738.4
1075.2800       16740.84
1075.3810       24837.36
1075.4819       26347.74
1075.5830       24997.55
1075.6840       23139.34
1075.7850       21866.96
1075.8860       21294.85
1075.9871       24022.68
1076.0880       24475.79
1076.1890       19551.05
1076.2900       20544.24
1076.3910       24233.21
1076.4919       25510.16
1076.5930       22448.23
1076.6940       21683.88
1076.7950       24379.67
1076.8960       25308.79
1076.9971       26526.23
1077.0980       26512.51
1077.1990       25812.24
1077.3000       24933.48
1077.4010       24608.52
1077.5020       24201.18
1077.6030       23583.29
1077.7040       22773.19
1077.8049       21985.96
1077.9060       21020.24
1078.0070       16823.23
1078.1080       15326.58
1078.2090        18869.1
1078.3101        23047.8
1078.4110       25331.67
1078.5120       26260.78
1078.6130       26274.51
1078.7140       17944.57
1078.8149       831.5679
1078.9160      -56.34903
1079.0170       30.61191
1079.1180       94.68839
1079.2190       6369.606
1079.3201       18219.18
1079.4210       18850.79
1079.5220       12328.72
1079.6230       18342.75
1079.7240       24210.33
1079.8250       24599.36
1079.9260        14511.9
1080.0270       300.6485
1080.1279      -92.96416
1080.2290      -24.31078
1080.3301       6708.296
1080.4310       19262.71
1080.5320       17917.11
1080.6331       18434.29
1080.7340       21349.77
1080.8350       23029.49
1080.9360       25002.13
1081.0370       24022.68
1081.1379       18791.29
1081.2390       20942.43
1081.3400        25523.9
1081.4410       25757.32
1081.5420       25569.67
1081.6431       25977.01
1081.7440       24439.17
1081.8450       19940.09
1081.9460       17477.72
1082.0470       20722.74
1082.1479       22237.69
1082.2490       12603.33
1082.3500       1989.521
1082.4509       1824.754
1082.5520       12534.68
1082.6531       22937.96
1082.7540       25400.32
1082.8550       25258.44
1082.9561       24800.75
1083.0570       25240.13
1083.1580       25890.05
1083.2590       25386.59
1083.3600       21496.23
1083.4609       17395.34
1083.5620       20004.17
1083.6630       23880.79
1083.7640       24754.98
1083.8650       23963.18
1083.9661        23464.3
1084.0670        24095.9
1084.1680       24942.63
1084.2690       24754.98
1084.3700       21949.34
1084.4709       22411.61
1084.5720       23995.21
1084.6730       23061.53
1084.7740       20832.58
1084.8750       19747.86
1084.9761       21033.96
1085.0770       23670.25
1085.1780       20960.74
1085.2791       18329.03
1085.3800       22320.07
1085.4810       23532.95
1085.5820       23967.75
1085.6830       22905.92
1085.7839       12443.14
1085.8850       978.0285
1085.9860       1705.754
1086.0870       17084.11
1086.1880       25194.36
1086.2891       25546.78
1086.3900       25441.51
1086.4910        25404.9
1086.5920       25514.74
1086.6930       25327.09
1086.7939       25061.63
1086.8950       23844.18
1086.9960       24283.56
1087.0970       25505.59
1087.1980       25711.55
1087.2991       23725.18
1087.4000       17734.03
1087.5010       13061.02
1087.6021       13994.71
1087.7030       15074.85
1087.8040       11852.72
1087.9050       11047.19
1088.0060       16864.42
1088.1069       21001.93
1088.2080       21606.08
1088.3090       22356.69
1088.4100       22420.76
1088.5110       20493.89
1088.6121       20127.74
1088.7130       12539.26
1088.8140       7912.019
1088.9150       8946.396
1089.0160       13129.67
1089.1169       21999.69
1089.2180       24585.63
1089.3190       24484.94
1089.4200       23258.34
1089.5210       23546.68
1089.6221       23615.33
1089.7230       22091.23
1089.8240       21619.81
1089.9250       24123.37
1090.0260       25272.17
1090.1270       24823.63
1090.2280       24201.18
1090.3290        22214.8
1090.4299       17944.57
1090.5310       17761.49
1090.6321       22123.27
1090.7330       24059.29
1090.8340         21780.
1090.9351       17550.95
1091.0360       18026.95
1091.1370       18814.17
1091.2380        8424.63
1091.3390       117.5729
1091.4399      -106.6948
1091.5410      -19.73388
1091.6420       1833.907
1091.7430        15006.2
1091.8440       22219.38
1091.9451       23642.79
1092.0460        22077.5
1092.1470        18887.4
1092.2480       18283.26
1092.3490        18869.1
1092.4500       20525.93
1092.5510       23088.99
1092.6520       24425.44
1092.7529       24278.98
1092.8540       24489.52
1092.9551       24576.48
1093.0560       20159.78
1093.1570       15642.39
1093.2581       15294.54
1093.3590       12603.33
1093.4600         3934.7
1093.5610        80.9577
1093.6620      -28.88768
1093.7629      -111.2717
1093.8640       3536.511
1093.9650       15514.24
1094.0660       22219.38
1094.1670       23125.61
1094.2681       23665.68
1094.3690       18919.44
1094.4700       11523.19
1094.5710       13623.98
1094.6720       18942.33
1094.7729       21212.47
1094.8740       23299.53
1094.9750       24700.06
1095.0760       24292.71
1095.1770       24658.86
1095.2781       24938.05
1095.3790       25043.32
1095.4800       23166.79
1095.5811       22384.15
1095.6820       15770.54
1095.7830        2154.29
1095.8840       126.7266
1095.9850       58.07325
1096.0859       199.9569
1096.1870       2406.019
1096.2880       16360.96
1096.3890       22956.26
1096.4900       23537.53
1096.5911       17830.14
1096.6920       4923.309
1096.7930       1820.176
1096.8940       9916.697
1096.9950       21427.58
1097.0959       23121.03
1097.1970       22521.46
1097.2980       23610.76
1097.3990       22713.69
1097.5000       21857.81
1097.6011       21111.78
1097.7020       21427.58
1097.8030       22530.61
1097.9041       17830.14
1098.0050       11925.95
1098.1060        18631.1
1098.2070       22008.85
1098.3080       24539.87
1098.4089       25688.67
1098.5100       24365.94
1098.6110       23999.79
1098.7120       24498.67
1098.8130        24256.1
1098.9141       19029.29
1099.0150       8996.743
1099.1160       4049.122
1099.2170       5824.956
1099.3180       16960.54
1099.4189       20461.86
1099.5200       6836.449
1099.6210       30.61191
1099.7220      -60.92593
1099.8230       2039.867
1099.9241       12960.33
1100.0250       8886.896
1100.1260       9179.818
1100.2271       20823.43
1100.3280       20484.74
1100.4290       7486.368
1100.5300       1206.873
1100.6310       6722.027
1100.7319       16896.46
1100.8330       16699.65
1100.9340       10639.85
1101.0350       1943.753
1101.1360       21.45812
1101.2371       -19.7339
1101.3380      -47.19524
1101.4390       886.4906
1101.5400       4799.733
1101.6410        13916.9
1101.7419       17834.72
1101.8430       14932.97
1101.9440       1582.178
1102.0450        -15.157
1102.1460       44.34258
1102.2471        6305.53
1102.3480       21844.07
1102.4490       25189.78
1102.5500       25459.82
1102.6510       25592.55
1102.7520       25519.32
1102.8530       25592.55
1102.9540       25061.63
1103.0549       21194.16
1103.1560       21578.62
1103.2571       22924.22
1103.3580       23610.76
1103.4590       24201.18
1103.5601       24823.63
1103.6610       24677.17
1103.7620        23345.3
1103.8630       13010.68
1103.9640        236.572
1104.0649       58.07326
1104.1660       80.95772
1104.2670       26.03502
1104.3680       8639.744
1104.4690       15614.93
1104.5701       12736.06
1104.6710       4602.926
1104.7720       4840.925
1104.8730       13061.02
1104.9740       19569.36
1105.0750       21313.16
1105.1760       20594.58
1105.2770       21628.96
1105.3779       23802.99
1105.4790       23372.76
1105.5801       21697.62
1105.6810       22393.31
1105.7820       22896.76
1105.8831       21638.11
1105.9840       20127.74
1106.0850       20887.51
1106.1860       21079.74
1106.2870       17258.03
1106.3879       15729.35
1106.4890       20681.54
1106.5900         22137.
1106.6910       20374.89
1106.7920       17212.26
1106.8931         16869.
1106.9940       19477.82
1107.0950       22667.92
1107.1960       21862.38
1107.2970       8896.051
1107.3979       877.3368
1107.4990       3920.969
1107.6000       18136.79
1107.7010       22109.54
1107.8020       19432.06
1107.9031       17441.11
1108.0040       16447.92
1108.1050       8365.131
1108.2061       1884.253
1108.3070       2804.208
1108.4080        2168.02
1108.5090      -1.426334
1108.6100      -42.61835
1108.7109       -102.118
1108.8120      -56.34904
1108.9130       6891.372
1109.0140       15935.31
1109.1150       24480.37
1109.2161       25372.86
1109.3170       25235.55
1109.4180       25555.93
1109.5190       25642.89
1109.6200       25752.74
1109.7209       25940.39
1109.8220       25176.05
1109.9230       23386.49
1110.0240       11120.42
1110.1250       11060.92
1110.2261       21271.96
1110.3270        23720.6
1110.4280       23098.14
1110.5291       21656.42
1110.6300       21862.38
1110.7310       22063.77
1110.8320       16415.88
1110.9330       8873.166
1111.0339        10589.5
1111.1350       15326.58
1111.2360       6859.333
1111.3370       5943.956
1111.4380       20361.16
1111.5391       23024.91
1111.6400       22878.46
1111.7410       23015.76
1111.8420       23331.57
1111.9430       23954.03
1112.0439       23542.11
1112.1450       22860.15
1112.2460       23917.41
1112.3470       24974.67
1112.4480       25281.32
1112.5491       25089.09
1112.6500        24732.1
1112.7510       20663.24
1112.8521       17875.91
1112.9530       18965.21
1113.0540       20896.66
1113.1550       22539.77
1113.2560       23912.83
1113.3569       23116.45
1113.4580       22704.53
1113.5590       23972.33
1113.6600       24516.98
1113.7610       23807.56
1113.8621       21395.54
1113.9630       19331.37
1114.0640       21871.54
1114.1650        21601.5
1114.2660       22013.42
1114.3669       23478.03
1114.4680       12859.64
1114.5690       20562.55
1114.6700       23272.06
1114.7710       23464.29
1114.8721       23963.18
1114.9730       24475.79
1115.0740       24388.83
1115.1750       23935.71
1115.2760       23688.56
1115.3770       23903.68
1115.4780       23514.64
1115.5790       21313.16
1115.6799       19432.05
1115.7810       21381.81
1115.8821       21276.54
1115.9830       10040.27
1116.0840       1664.562
1116.1851       1518.102
1116.2860       8305.632
1116.3870       16951.38
1116.4880       19770.75
1116.5890        22672.5
1116.6899       23386.49
1116.7910       23500.91
1116.8920       23702.29
1116.9930       23770.95
1117.0940       23835.02
1117.1951       24178.29
1117.2960       23711.45
1117.3970       22727.42
1117.4980       20663.24
1117.5990       13848.25
1117.7000       9404.086
1117.8010        13321.9
1117.9020       20567.12
1118.0029       23432.26
1118.1040       23688.56
1118.2051       23491.76
1118.3060       23432.26
1118.4070       23015.76
1118.5081       21894.42
1118.6090       13623.98
1118.7100       5998.878
1118.8110       13212.06
1118.9120       22681.65
1119.0129       22590.11
1119.1140       20342.86
1119.2150       19189.48
1119.3160       16370.11
1119.4170       3559.395
1119.5181       383.0325
1119.6190       7985.249
1119.7200       18823.33
1119.8210       19162.02
1119.9220       19930.93
1120.0229       21070.58
1120.1240        20928.7
1120.2250       20699.85
1120.3260       19811.93
1120.4270       17912.53
1120.5281       14878.05
1120.6290       13674.33
1120.7300       7674.021
1120.8311        2506.71
1120.9320         2904.9
1121.0330       6680.835
1121.1340        5097.23
1121.2350       11166.19
1121.3359       18576.17
1121.4370       20530.51
1121.5380       19866.86
1121.6390        8072.21
1121.7400        30.6119
1121.8411      -33.46458
1121.9420       328.1099
1122.0430       3605.165
1122.1440       2497.556
1122.2450       7111.063
1122.3459       14937.55
1122.4470       20539.66
1122.5480         21899.
1122.6490       21551.15
1122.7500       18475.48
1122.8511       13532.44
1122.9520       7710.636
1123.0530       2131.405
1123.1541       2003.252
1123.2550        7513.83
1123.3560        18393.1
1123.4570       21812.04
1123.5580       21596.92
1123.6589       22924.22
1123.7600       22823.53
1123.8610       21830.35
1123.9620       21033.97
1124.0630       19724.97
1124.1641       14882.63
1124.2650       16470.81
1124.3660       21354.35
1124.4670       23061.53
1124.5680       22860.14
1124.6689       20718.16
1124.7700       15459.31
1124.8710       8708.398
1124.9720       7362.792
1125.0730       2465.518
1125.1741       1467.756
1125.2750       1824.753
1125.3760       7532.138
1125.4771       10063.16
1125.5780       3152.052
1125.6790       611.8771
1125.7800       -19.7339
1125.8810      -24.31079
1125.9819       53.49636
1126.0830       8319.362
1126.1840       20635.78
1126.2850       19372.55
1126.3860       17903.37
1126.4871       20228.43
1126.5880       22036.31
1126.6890       22983.72
1126.7900       22800.65
1126.8910       22718.26
1126.9919       22205.65
1127.0930       21949.35
1127.1940         22137.
1127.2950       21757.12
1127.3960       19999.59
1127.4971       19605.98
1127.5980       20356.59
1127.6990       22191.92
1127.8000       22841.84
1127.9010       22402.46
1128.0020         22018.
1128.1030       21921.88
1128.2040       20622.05
1128.3049       16621.84
1128.4060       9481.893
1128.5071       2644.017
1128.6080        3509.05
1128.7090       2273.289
1128.8101       53.49636
1128.9110       2026.137
1129.0120       2685.208
1129.1130       209.1107
1129.2140       3444.973
1129.3149       6328.415
1129.4160       9774.814
1129.5170       7216.331
1129.6180       158.7649
1129.7190      -97.54106
1129.8201      -92.96416
1129.9210       222.8414
1130.0220       4099.468
1130.1230        14768.2
1130.2240        16333.5
1130.3250       9783.967
1130.4260       8035.595
1130.5270       12896.25
1130.6279       15866.66
1130.7290       18324.45
1130.8301       17853.03
1130.9310       20132.32
1131.0320       19825.67
1131.1331       21043.12
1131.2340       21610.65
1131.3350       20242.16
1131.4360       17258.03
1131.5370       12832.18
1131.6379       9060.818
1131.7390       12566.72
1131.8400       18269.53
1131.9410       17102.42
1132.0420       15894.12
1132.1431       18196.29
1132.2440       20983.62
1132.3450       21697.61
1132.4460       21519.12
1132.5470       21903.57
1132.6479       22384.15
1132.7490         22375.
1132.8500       22388.72
1132.9510       22731.99
1133.0520       22054.61
1133.1531       21175.85
1133.2540         21185.
1133.3550       21116.35
1133.4561       21738.81
1133.5570       22535.19
1133.6580       22063.77
1133.7590       16905.61
1133.8600       13454.63
1133.9609        18887.4
1134.0620       20960.74
1134.1630       19372.55
1134.2640       17033.76
1134.3650       16370.11
1134.4661       18383.95
1134.5670       19990.44
1134.6680       17015.46
1134.7690       11326.38
1134.8700       14969.59
1134.9709        16768.3
1135.0720       14237.28
1135.1731       11980.88
1135.2739       13436.33
1135.3750       10937.34
1135.4761       3705.855
1135.5770        323.533
1135.6780       -19.7339
1135.7791       305.2254
1135.8800       863.6061
1135.9810       419.6476
1136.0820       2442.634
1136.1830       12241.76
1136.2839       19706.67
1136.3850       22008.84
1136.4861       22448.22
1136.5870       22379.57
1136.6880       22448.22
1136.7891        22333.8
1136.8900       22210.23
1136.9910       22031.73
1137.0920       21688.46
1137.1930       21445.89
1137.2939       21894.42
1137.3950       22475.69
1137.4961       22448.23
1137.5969       21908.15
1137.6980       21020.24
1137.7991       20384.05
1137.9000       16411.31
1138.0010       9266.779
1138.1021       9701.583
1138.2030       16763.73
1138.3040       20471.01
1138.4050       20791.39
1138.5060        19184.9
1138.6069       16640.15
1138.7080       13111.37
1138.8091       4584.619
1138.9100       2282.442
1139.0110        12292.1
1139.1121       20832.58
1139.2130       21610.65
1139.3140       21944.77
