#
# HST STIS spectrum of 3C273 (z=0.158) from William Keel, Univ of Alabama
#
# lam is observed wavelengths in Angstroms
# flux is arbitrary units
#
lam          flux
1271.4873    0.28829
1271.5011    0.28829
1271.5702    0.29138
1271.5840    0.28829
1271.5978    0.28829
1271.6116    0.28733
1271.6254    0.28733
1271.6392    0.28733
1271.6530    0.28829
1271.6669    0.28829
1271.6807    0.28829
1271.6945    0.28829
1271.7083    0.28829
1271.7220    0.28705
1271.7358    0.27991
1271.7496    0.28210
1271.7635    0.28705
1271.7773    0.29018
1271.7911    0.29018
1271.8049    0.28705
1271.8187    0.28705
1271.8325    0.28482
1271.8463    0.28482
1271.8601    0.28482
1271.8740    0.28482
1271.8878    0.28955
1271.9016    0.28955
1271.9154    0.28949
1271.9292    0.28949
1271.9430    0.28955
1271.9569    0.29042
1271.9707    0.29042
1271.9845    0.29194
1271.9983    0.29194
1272.0121    0.29194
1272.0259    0.29404
1272.0397    0.29775
1272.0536    0.29940
1272.0674    0.30108
1272.0812    0.29940
1272.0950    0.30287
1272.1088    0.29940
1272.1226    0.29940
1272.1365    0.29940
1272.1503    0.29940
1272.1641    0.29940
1272.1779    0.28234
1272.1917    0.28234
1272.2054    0.28234
1272.2194    0.28213
1272.2332    0.28168
1272.2469    0.27633
1272.2607    0.27633
1272.2745    0.28168
1272.2883    0.27633
1272.3022    0.27633
1272.3160    0.27415
1272.3298    0.27633
1272.3436    0.27031
1272.3574    0.26620
1272.3713    0.26620
1272.3851    0.27031
1272.3989    0.27120
1272.4127    0.27587
1272.4265    0.27587
1272.4404    0.27715
1272.4542    0.27715
1272.4680    0.27715
1272.4818    0.27715
1272.4956    0.28157
1272.5095    0.28223
1272.5233    0.28223
1272.5371    0.28223
1272.5509    0.28157
1272.5647    0.28157
1272.5786    0.27992
1272.5924    0.27992
1272.6062    0.27992
1272.6200    0.28223
1272.6338    0.27992
1272.6477    0.27992
1272.6615    0.27992
1272.6753    0.28952
1272.6891    0.28952
1272.7029    0.28952
1272.7168    0.28964
1272.7306    0.29143
1272.7444    0.29008
1272.7582    0.29008
1272.7721    0.28964
1272.7859    0.28964
1272.7997    0.28964
1272.8135    0.28731
1272.8273    0.28731
1272.8412    0.29008
1272.8550    0.29259
1272.8688    0.29008
1272.8826    0.28834
1272.8965    0.28834
1272.9103    0.28731
1272.9932    0.28731
1273.0071    0.28834
1273.0209    0.28834
1273.0347    0.28834
1273.0485    0.28576
1273.0624    0.28576
1273.0762    0.28576
1273.0900    0.28834
1273.1038    0.28882
1273.1177    0.28904
1273.1315    0.29348
1273.1453    0.29348
1273.1591    0.28904
1273.1730    0.28904
1273.1868    0.29348
1273.2006    0.29927
1273.2836    0.29833
1273.2974    0.29348
1273.3112    0.29004
1273.3251    0.29833
1273.3389    0.29004
1273.3527    0.28756
1273.3665    0.28756
1273.3804    0.28756
1273.3942    0.28756
1273.4080    0.28756
1273.4219    0.28756
1273.4357    0.28756
1273.4495    0.29004
1273.4633    0.29678
1273.4772    0.29222
1273.4910    0.29678
1273.5048    0.29942
1273.5187    0.30105
1273.5325    0.30105
1273.5463    0.30105
1273.5601    0.30105
1273.6293    0.29942
1273.6431    0.29607
1273.6570    0.29222
1273.6708    0.29149
1273.6846    0.28735
1273.6984    0.28718
1273.7123    0.28718
1273.7261    0.28645
1273.7399    0.27933
1273.7538    0.27933
1273.7676    0.27933
1273.7814    0.27796
1273.7953    0.27796
1273.8091    0.27933
1273.8229    0.27933
1273.8368    0.27933
1273.8506    0.27933
1273.8644    0.27871
1273.8783    0.27871
1273.8921    0.27871
1273.9059    0.27871
1273.9198    0.27871
1273.9336    0.27988
1274.0027    0.27988
1274.0166    0.27871
1274.0304    0.27666
1274.0443    0.27234
1274.0581    0.27988
1274.0719    0.28179
1274.0858    0.27988
1274.0996    0.27488
1274.1134    0.27234
1274.1273    0.27234
1274.1411    0.27234
1274.1549    0.27488
1274.1688    0.28209
1274.1826    0.28805
1274.1964    0.29297
1274.2103    0.29709
1274.2241    0.29297
1274.2379    0.29297
1274.2518    0.29672
1274.2656    0.29672
1274.2794    0.29672
1274.2933    0.29153
1274.3071    0.29153
1274.3210    0.29347
1274.3348    0.29153
1274.3486    0.28601
1274.3625    0.28601
1274.3763    0.28984
1274.3901    0.28984
1274.4041    0.28865
1274.4178    0.28947
1274.5009    0.28947
1274.5148    0.28947
1274.5286    0.28865
1274.6116    0.28865
1274.6255    0.28947
1274.6393    0.28947
1274.6532    0.28865
1274.6670    0.28117
1274.6808    0.28117
1274.6947    0.28117
1274.7085    0.28117
1274.7224    0.28278
1274.7362    0.28278
1274.7500    0.28362
1274.7639    0.28362
1274.7777    0.28362
1274.7916    0.28536
1274.8054    0.28935
1274.8192    0.28935
1274.8331    0.28935
1274.8469    0.28935
1274.8608    0.28836
1274.8746    0.28836
1274.8885    0.28836
1274.9023    0.28836
1274.9161    0.28836
1274.9301    0.28646
1274.9438    0.28646
1274.9578    0.27918
1274.9716    0.27918
1274.9854    0.27918
1274.9993    0.26730
1275.0823    0.24609
1275.0962    0.23564
1275.1100    0.20714
1275.1239    0.19106
1275.1377    0.17819
1275.1516    0.16766
1275.1654    0.16714
1275.1793    0.15837
1275.1931    0.15837
1275.2069    0.15837
1275.2208    0.15837
1275.2346    0.15837
1275.3177    0.15837
1275.3315    0.16268
1275.3455    0.17874
1275.3593    0.19398
1275.3732    0.21462
1275.3870    0.22587
1275.4009    0.22809
1275.4147    0.24979
1275.4286    0.27285
1275.4424    0.27371
1275.4563    0.27609
1275.4701    0.27855
1275.4840    0.28404
1275.4978    0.28576
1275.5116    0.28667
1275.5255    0.28667
1275.5393    0.28667
1275.5532    0.28667
1275.5670    0.28811
1275.5809    0.29888
1275.5947    0.29888
1275.6086    0.29888
1275.6224    0.29888
1275.6364    0.29068
1275.6501    0.28855
1275.6641    0.28855
1275.6779    0.28855
1275.6918    0.28855
1275.7056    0.28855
1275.7195    0.28855
1275.7333    0.28855
1275.7472    0.28896
1275.7610    0.28996
1275.7749    0.28996
1275.7887    0.28896
1275.8026    0.28896
1275.8164    0.28896
1275.8303    0.28896
1275.8441    0.28896
1275.8580    0.28977
1275.8718    0.28700
1275.8857    0.28552
1275.8995    0.28552
1275.9135    0.28193
1275.9272    0.28552
1275.9412    0.28700
1275.9550    0.28977
1275.9689    0.28977
1275.9827    0.28977
1275.9966    0.29227
1276.0104    0.29227
1276.0243    0.29227
1276.0381    0.29227
1276.0520    0.29591
1276.0658    0.29591
1276.0797    0.29081
1276.0935    0.29052
1276.1074    0.29052
1276.1212    0.28967
1276.1351    0.28967
1276.1489    0.28828
1276.1628    0.28828
1276.1768    0.28828
1276.1906    0.28828
1276.2045    0.28415
1276.2183    0.27944
1276.2322    0.27944
1276.2460    0.27795
1276.2599    0.27031
1276.2737    0.27031
1276.2876    0.27031
1276.3014    0.26966
1276.3153    0.26863
1276.3291    0.26689
1276.3430    0.26003
1276.3569    0.24152
1276.3707    0.23363
1276.3846    0.23363
1276.3984    0.23363
1276.4124    0.23363
1276.4261    0.23363
1276.4401    0.23363
1276.4539    0.24439
1276.4678    0.25165
1276.4816    0.25174
1276.4955    0.26310
1276.5094    0.27056
1276.5232    0.27827
1276.5371    0.28107
1276.5509    0.28107
1276.5648    0.28107
1276.5786    0.28107
1276.5925    0.28107
1276.6064    0.28130
1276.6202    0.28130
1276.6342    0.28130
1276.6479    0.28978
1276.6619    0.28978
1276.6757    0.28978
1276.6896    0.28978
1276.7035    0.29100
1276.7173    0.29100
1276.7312    0.29100
1276.7450    0.29100
1276.7589    0.29415
1276.7727    0.29415
1276.7866    0.29415
1276.8005    0.29415
1276.8143    0.29415
1276.8282    0.29415
1276.8420    0.28394
1276.8560    0.28394
1276.8699    0.29415
1276.8837    0.29415
1276.8976    0.29415
1276.9114    0.29239
1276.9253    0.29239
1276.9392    0.28645
1276.9530    0.28605
1276.9669    0.28605
1276.9807    0.28605
1276.9946    0.28645
1277.0085    0.28605
1277.0223    0.28310
1277.0363    0.28310
1277.0500    0.28257
1277.0640    0.28257
1277.0779    0.28257
1277.0917    0.28310
1277.1056    0.28310
1277.1195    0.28310
1277.1333    0.28310
1277.1472    0.27406
1277.1610    0.27406
1277.1749    0.27079
1277.1888    0.27079
1277.2026    0.26642
1277.2166    0.26642
1277.2303    0.26044
1277.2443    0.26044
1277.2582    0.26044
1277.2720    0.25997
1277.2859    0.25997
1277.2998    0.25997
1277.3136    0.25997
1277.3275    0.26044
1277.3414    0.26044
1277.3552    0.26044
1277.3691    0.26044
1277.3829    0.26297
1277.3969    0.26506
1277.4108    0.26559
1277.4246    0.27329
1277.4385    0.27560
1277.4524    0.27757
1277.4662    0.27956
1277.4801    0.28409
1277.4940    0.28713
1277.5078    0.28752
1277.5217    0.28782
1277.5356    0.28987
1277.5494    0.28987
1277.5634    0.28987
1277.5773    0.28987
1277.5911    0.28782
1277.6050    0.28713
1277.6188    0.28368
1277.6327    0.28368
1277.6466    0.28049
1277.6604    0.28049
1277.6743    0.28049
1277.6882    0.27978
1277.7020    0.27978
1277.7159    0.27978
1277.7299    0.28803
1277.7437    0.28803
1277.7576    0.28803
1277.7715    0.28810
1277.7854    0.28803
1277.7992    0.28803
1277.8131    0.28143
1277.8270    0.28143
1277.8408    0.28143
1277.8547    0.28143
1277.8687    0.28143
1277.8824    0.28143
1277.8964    0.28143
1277.9103    0.28480
1277.9241    0.28480
1277.9380    0.28534
1277.9519    0.28552
1277.9657    0.28583
1277.9796    0.28552
1277.9935    0.28552
1278.0073    0.28534
1278.0212    0.28534
1278.0352    0.28246
1278.0491    0.28739
1278.0629    0.28739
1278.0768    0.28739
1278.0907    0.28981
1278.1045    0.28246
1278.1184    0.28246
1278.1323    0.28908
1278.1462    0.28908
1278.1600    0.28908
1278.1740    0.28908
1278.1879    0.28908
1278.2017    0.28908
1278.2156    0.28908
1278.2295    0.28908
1278.2433    0.28589
1278.2572    0.28908
1278.2711    0.28589
1278.2850    0.28589
1278.2988    0.29451
1278.3127    0.29451
1278.3267    0.29607
1278.3406    0.29626
1278.3544    0.29607
1278.3683    0.29451
1278.3822    0.29451
1278.3960    0.29626
1278.4099    0.29626
1278.4238    0.29641
1278.4377    0.30107
1278.4515    0.29641
1278.4655    0.29641
1278.4794    0.29626
1278.4933    0.28494
1278.5071    0.28494
1278.5210    0.28494
1278.5349    0.28494
1278.5488    0.28494
1278.5626    0.28493
1278.5765    0.28160
1278.5905    0.27088
1278.6044    0.27076
1278.6182    0.27076
1278.6321    0.27088
1278.6460    0.28160
1278.6599    0.28195
1278.6737    0.28195
1278.6876    0.28160
1278.7015    0.27088
1278.7155    0.26851
1278.7292    0.26760
1278.7432    0.26851
1278.7571    0.27305
1278.7710    0.27305
1278.7848    0.27305
1278.7987    0.27305
1278.8126    0.27305
1278.8265    0.27705
1278.8403    0.28243
1278.8542    0.28264
1278.8682    0.28264
1278.8821    0.28871
1278.8960    0.28871
1278.9098    0.28264
1278.9237    0.28243
1278.9376    0.28243
1278.9515    0.27836
1278.9653    0.27836
1278.9792    0.28545
1278.9932    0.28545
1279.0071    0.28545
1279.0210    0.28545
1279.0348    0.27936
1279.0487    0.28545
1279.0626    0.28545
1279.0765    0.28545
1279.0905    0.27936
1279.1042    0.28796
1279.1182    0.28796
1279.1321    0.27936
1279.1460    0.27796
1279.1599    0.27195
1279.1737    0.27195
1279.1876    0.27796
1279.2015    0.27025
1279.2155    0.27796
1279.2294    0.28240
1279.2432    0.28488
1279.2571    0.28240
1279.2710    0.28240
1279.2849    0.28240
1279.2988    0.28240
1279.3126    0.28240
1279.3265    0.28238
1279.3405    0.28238
1279.3544    0.28240
1279.3683    0.28238
1279.3822    0.27670
1279.3960    0.27348
1279.4099    0.27670
1279.4238    0.27670
1279.4377    0.28117
1279.4517    0.28238
1279.4655    0.28632
1279.4794    0.28632
1279.4933    0.28632
1279.5072    0.28117
1279.5211    0.28632
1279.5350    0.29124
1279.5488    0.29124
1279.5627    0.28789
1279.5767    0.29124
1279.5906    0.29124
1279.6045    0.29077
1279.6184    0.29077
1279.6322    0.29077
1279.6461    0.28789
1279.6600    0.28789
1279.6740    0.28789
1279.6879    0.28620
1279.7018    0.28620
1279.7157    0.28481
1279.7295    0.28481
1279.7434    0.28620
1279.7573    0.28620
1279.7712    0.28620
1279.7852    0.28159
1279.7991    0.28384
1279.8130    0.28384
1279.8268    0.28384
1279.8407    0.29018
1279.8546    0.29160
1279.8685    0.29727
1279.8824    0.29160
1279.8964    0.29160
1279.9103    0.29018
1279.9241    0.28384
1279.9380    0.28384
1279.9519    0.28245
1279.9658    0.28245
1279.9797    0.28245
1279.9937    0.28141
1280.0076    0.28120
1280.0215    0.28120
1280.0353    0.28141
1280.0492    0.28120
1280.0631    0.27688
1280.0770    0.27688
1280.0909    0.28120
1280.1049    0.28120
1280.1188    0.28273
1280.1327    0.28120
1280.1465    0.28120
1280.1604    0.27671
1280.1743    0.27470
1280.1882    0.27218
1280.2021    0.27218
1280.2161    0.27218
1280.2300    0.27218
1280.2439    0.27218
1280.2578    0.27218
1280.2717    0.27218
1280.2855    0.28155
1280.2994    0.29307
1280.3134    0.29428
1280.3273    0.29428
1280.3412    0.29428
1280.3551    0.29428
1280.3690    0.29757
1280.3829    0.29757
1280.3969    0.29428
1280.4108    0.29428
1280.4246    0.29011
1280.4385    0.28707
1280.4524    0.28297
1280.4663    0.28297
1280.4802    0.28707
1280.4941    0.28707
1280.5081    0.29011
1280.5220    0.29011
1280.5359    0.29011
1280.5498    0.29260
1280.5637    0.29267
1280.5776    0.29267
1280.5916    0.29267
1280.6053    0.29267
1280.6193    0.29260
1280.6332    0.29161
1280.6471    0.29161
1280.6610    0.29161
1280.6749    0.29161
1280.6888    0.29161
1280.7028    0.29161
1280.7167    0.29161
1280.7306    0.29190
1280.7445    0.29190
1280.7584    0.29190
1280.7723    0.29190
1280.7863    0.29223
1280.8002    0.29230
1280.8141    0.29230
1280.8280    0.29230
1280.8418    0.29290
1280.8557    0.29290
1280.8696    0.29625
1280.8835    0.29290
1280.8975    0.29290
1280.9114    0.29290
1280.9253    0.29625
1280.9392    0.29625
1280.9531    0.29290
1280.9670    0.29625
1280.9810    0.29677
1280.9949    0.29625
1281.0088    0.29283
1281.0227    0.28945
1281.0366    0.28945
1281.0505    0.29279
1281.0645    0.29279
1281.0784    0.28945
1281.0923    0.28945
1281.1062    0.29279
1281.1201    0.29279
1281.1340    0.28945
1281.1479    0.29279
1281.1619    0.29279
1281.1758    0.29295
1281.1897    0.29295
1281.2036    0.29314
1281.2175    0.29314
1281.2314    0.29415
1281.2454    0.29314
1281.2593    0.29295
1281.2732    0.29295
1281.2871    0.29314
1281.3010    0.29314
1281.3149    0.29415
1281.3289    0.29415
1281.3428    0.29415
1281.3567    0.29057
1281.3706    0.29057
1281.3845    0.28410
1281.3984    0.28410
1281.4124    0.28410
1281.4263    0.28410
1281.4402    0.28346
1281.4541    0.28346
1281.4680    0.28346
1281.4819    0.28410
1281.4958    0.28410
1281.5098    0.28688
1281.5237    0.28787
1281.5376    0.28984
1281.5515    0.28984
1281.5654    0.29103
1281.5793    0.29103
1281.5933    0.29103
1281.6072    0.29103
1281.6211    0.28888
1281.6350    0.28688
1281.6489    0.28688
1281.6628    0.28171
1281.6768    0.27730
1281.6907    0.26803
1281.7046    0.26650
1281.7185    0.26508
1281.7324    0.26508
1281.8020    0.26284
1281.8159    0.26284
1281.8298    0.26284
1281.8438    0.26508
1281.8577    0.26803
1281.8716    0.28020
1281.8855    0.28164
1281.8994    0.28625
1281.9133    0.28625
1281.9272    0.29127
1281.9413    0.28625
1281.9552    0.28625
1281.9691    0.28625
1281.9830    0.28625
1281.9969    0.28625
1282.0109    0.29365
1282.0248    0.29603
1282.0387    0.30447
1282.0526    0.30447
1282.0665    0.30447
1282.0804    0.28762
1282.0944    0.28762
1282.1083    0.28762
1282.1222    0.28584
1282.1361    0.28432
1282.1500    0.27103
1282.1639    0.27103
1282.1780    0.27103
1282.1919    0.27103
1282.2058    0.27103
1282.2197    0.27485
1282.2336    0.27485
1282.2476    0.27872
1282.2615    0.28296
1282.2754    0.28717
1282.2893    0.28943
1282.3032    0.28943
1282.3171    0.28717
1282.3311    0.28717
1282.3450    0.28810
1282.3590    0.28810
1282.3729    0.28810
1282.3868    0.28810
1282.4008    0.28810
1282.4147    0.28590
1282.4286    0.28029
1282.4425    0.28029
1282.4564    0.28590
1282.4703    0.28590
1282.4843    0.28590
1282.4983    0.28590
1282.5122    0.28590
1282.5261    0.28599
1282.5400    0.29189
1282.5540    0.29189
1282.5679    0.29404
1282.5818    0.29404
1282.5957    0.29404
1282.6096    0.29404
1282.6235    0.29404
1282.6376    0.29189
1282.6515    0.29009
1282.6654    0.29009
1282.7490    0.29009
1282.7629    0.28767
1282.7769    0.28702
1282.7908    0.28702
1282.8047    0.28596
1282.8186    0.28136
1282.8325    0.28136
1282.8464    0.28136
1282.8605    0.28136
1282.8744    0.28136
1282.8883    0.28136
1282.9022    0.28136
1282.9161    0.28149
1282.9301    0.28363
1282.9440    0.28149
1282.9580    0.28149
1282.9719    0.28363
1282.9858    0.28819
1282.9998    0.28819
1283.0137    0.28819
1283.0276    0.29076
1283.0415    0.29188
1283.0555    0.29188
1283.0695    0.29712
1283.0834    0.29712
1283.0973    0.29712
1283.1112    0.29733
1283.1251    0.29712
1283.1390    0.29733
1283.1531    0.29774
1283.1670    0.29733
1283.1809    0.29774
1283.1948    0.29733
1283.2087    0.29733
1283.2227    0.29676
1283.2367    0.29676
1283.3063    0.29676
1283.3203    0.29161
1283.3342    0.29161
1283.3481    0.29161
1283.3621    0.28083
1283.3760    0.28083
1283.3900    0.28083
1283.4039    0.28548
1283.4178    0.28548
1283.4318    0.29017
1283.4457    0.29161
1283.4596    0.29017
1283.5433    0.29475
1283.5573    0.29490
1283.5712    0.29475
1283.5851    0.29475
1283.5990    0.29017
1283.6130    0.29017
1283.6270    0.29017
1283.6409    0.29017
1283.6548    0.29309
1283.6687    0.29309
1283.7524    0.29309
1283.7664    0.28951
1283.7803    0.28951
1283.7942    0.29309
1283.8081    0.29329
1283.8221    0.29329
1283.8361    0.29329
1283.8500    0.29329
1283.8639    0.28951
1283.8779    0.28951
1283.8918    0.28951
1283.9058    0.28973
1283.9197    0.29765
1283.9336    0.29765
1283.9476    0.29299
1283.9615    0.28973
1283.9755    0.28973
1283.9894    0.28973
1284.0034    0.29299
1284.0173    0.29299
1284.0312    0.29287
1284.0452    0.28973
1284.0592    0.28856
1284.0731    0.28355
1284.0870    0.28355
1284.1010    0.28355
1284.1150    0.28856
1284.1289    0.29021
1284.1428    0.29064
1284.1567    0.29064
1284.1708    0.29064
1284.1847    0.29107
1284.1986    0.29107
1284.2125    0.29107
1284.2266    0.29275
1284.2405    0.29285
1284.2544    0.29275
1284.2683    0.29107
1284.2823    0.29275
1284.3660    0.29285
1284.3799    0.29275
1284.3939    0.28289
1284.4078    0.28211
1284.4218    0.28012
1284.4358    0.28289
1284.4497    0.28012
1284.4636    0.28012
1284.4775    0.27567
1284.4916    0.27567
1284.5055    0.27567
1284.5194    0.27567
1284.5334    0.28012
1284.5474    0.28461
1284.5613    0.28461
1284.5752    0.28461
1284.5892    0.28454
1284.6031    0.28461
1284.6171    0.28461
1284.6311    0.28461
1284.6450    0.28461
1284.6589    0.28461
1284.6729    0.28461
1284.6869    0.28454
1284.7008    0.28454
1284.7147    0.28676
1284.7288    0.29240
1284.7427    0.29370
1284.7566    0.29370
1284.7706    0.29370
1284.7845    0.29421
1284.7985    0.29421
1284.8124    0.29370
1284.8264    0.29370
1284.8403    0.29421
1284.8542    0.29421
1284.8683    0.29421
1284.8822    0.29421
1284.8961    0.29421
1284.9102    0.29200
1284.9241    0.28826
1284.9380    0.28826
1284.9520    0.28957
1284.9659    0.28957
1284.9799    0.28957
1284.9939    0.28826
1285.0078    0.28598
1285.0217    0.28598
1285.0358    0.28598
1285.0497    0.28598
1285.0636    0.28598
1285.0776    0.28598
1285.0916    0.28447
1285.1055    0.28447
1285.1195    0.28598
1285.1334    0.28712
1285.1473    0.29499
1285.1614    0.29886
1285.1753    0.29942
1285.1892    0.29886
1285.2032    0.29886
1285.2172    0.29942
1285.2311    0.29942
1285.2451    0.29942
1285.2590    0.29886
1285.2729    0.29606
1285.2870    0.29606
1285.3009    0.29303
1285.3148    0.29303
1285.3289    0.29197
1285.3428    0.29303
1285.3567    0.29197
1285.3707    0.28883
1285.3846    0.28883
1285.3987    0.29197
1285.4126    0.29339
1285.4265    0.29352
1285.4406    0.29352
1285.4545    0.29352
1285.4684    0.29339
1285.4824    0.29339
1285.4963    0.28957
1285.5103    0.28957
1285.5243    0.28957
1285.5382    0.28876
1285.5522    0.28876
1285.5662    0.28517
1285.5801    0.28517
1285.5941    0.28517
1285.6080    0.28786
1285.6219    0.28786
1285.6360    0.28832
1285.6499    0.28832
1285.6639    0.28832
1285.6779    0.28786
1285.6918    0.28786
1285.7058    0.28786
1285.7197    0.28786
1285.7338    0.28570
1285.7477    0.28326
1285.7616    0.28150
1285.7756    0.28150
1285.7896    0.28150
1285.8036    0.28326
1285.8175    0.28150
1285.8314    0.28570
1285.8455    0.28973
1285.8594    0.28973
1285.8734    0.29123
1285.8873    0.29243
1285.9012    0.29835
1285.9153    0.29844
1285.9292    0.29844
1285.9432    0.29844
1285.9572    0.29960
1285.9711    0.30025
1285.9851    0.30025
1285.9990    0.30025
1286.0131    0.29960
1286.0270    0.30025
1286.0409    0.30025
1286.0549    0.29960
1286.0688    0.29714
1286.0829    0.29714
1286.0968    0.28885
1286.1108    0.28885
1286.1248    0.28860
1286.1387    0.28860
1286.1527    0.28848
1286.1666    0.28848
1286.1807    0.28570
1286.1946    0.28848
1286.2086    0.28860
1286.2225    0.29328
1286.2365    0.29577
1286.2505    0.29577
1286.2644    0.29328
1286.2784    0.29328
1286.2924    0.29328
1286.3064    0.29540
1286.3203    0.29540
1286.3344    0.29540
1286.3483    0.29387
1286.3622    0.29387
1286.3762    0.29540
1286.3901    0.29540
1286.4042    0.29540
1286.4181    0.29540
1286.4321    0.29911
1286.4460    0.29997
1286.4601    0.30087
1286.4740    0.30822
1286.4880    0.30844
1286.5020    0.30844
1286.5159    0.30822
1286.5299    0.30209
1286.5438    0.30117
1286.5579    0.30117
1286.5718    0.30117
1286.5858    0.30117
1286.5997    0.29508
1286.6138    0.29474
1286.6277    0.29428
1286.6417    0.29285
1286.6556    0.29285
1286.6697    0.29428
1286.6836    0.29428
1286.6976    0.28832
1286.7115    0.28832
1286.7256    0.28832
1286.7395    0.28832
1286.7534    0.28575
1286.7675    0.28575
1286.7814    0.28575
1286.7954    0.28575
1286.8093    0.28575
1286.8234    0.28575
1286.8373    0.28575
1286.8513    0.28575
1286.8652    0.28897
1286.8793    0.28897
1286.8932    0.28897
1286.9072    0.29390
1286.9211    0.28897
1286.9352    0.29390
1286.9491    0.29390
1286.9631    0.29390
1286.9771    0.29390
1286.9911    0.28949
1287.0050    0.29510
1287.0190    0.29510
1287.0330    0.29749
1287.0470    0.30209
1287.0609    0.30209
1287.0750    0.30209
1287.0889    0.29982
1287.1029    0.29982
1287.1168    0.29510
1287.1309    0.29477
1287.1449    0.29510
1287.1588    0.29477
1287.1729    0.29325
1287.1868    0.29325
1287.2008    0.29174
1287.2147    0.29174
1287.2288    0.29174
1287.2427    0.29174
1287.2567    0.28598
1287.2706    0.29174
1287.2847    0.29174
1287.2986    0.29174
1287.3826    0.29454
1287.3965    0.29640
1287.4105    0.29454
1287.4244    0.29454
1287.4385    0.29431
1287.4524    0.29105
1287.4664    0.29431
1287.4803    0.29431
1287.4944    0.29105
1287.5083    0.29419
1287.5223    0.29308
1287.5364    0.29105
1287.5503    0.29105
1287.5643    0.28975
1287.5782    0.28829
1287.5923    0.28829
1287.6062    0.28975
1287.6202    0.28829
1287.6342    0.28829
1287.6482    0.28829
1287.6622    0.28829
1287.6761    0.28829
1287.6902    0.28829
1287.7041    0.28829
1287.7181    0.29413
1287.7321    0.29413
1287.7461    0.29662
1287.7601    0.29662
1287.7740    0.29750
1287.7881    0.29750
1287.8020    0.29750
1287.8160    0.29662
1287.8300    0.29413
1287.8440    0.29413
1287.8580    0.29237
1287.8719    0.29237
1287.8860    0.29707
1287.8999    0.29707
1287.9139    0.29707
1287.9280    0.29478
1287.9419    0.29478
1287.9559    0.29707
1287.9698    0.29707
1287.9839    0.29707
1287.9978    0.29965
1288.0118    0.30402
1288.0259    0.30195
1288.0398    0.30461
1288.0538    0.30461
1288.0677    0.30461
1288.0818    0.30508
1288.0958    0.30672
1288.1097    0.30672
1288.1238    0.30848
1288.1378    0.30848
1288.1517    0.30848
1288.1658    0.30461
1288.1797    0.30461
1288.1937    0.30415
1288.2078    0.30415
1288.2217    0.30415
1288.2357    0.29960
1288.2496    0.29960
1288.2637    0.29960
1288.2777    0.29793
1288.2916    0.29793
1288.3057    0.29793
1288.3197    0.29739
1288.3336    0.29739
1288.3477    0.29739
1288.3616    0.29701
1288.3756    0.29701
1288.3896    0.29701
1288.4036    0.29667
1288.4176    0.29268
1288.4316    0.29268
1288.4456    0.29268
1288.4596    0.28747
1288.4735    0.28747
1288.4875    0.28557
1288.5016    0.28115
1288.5155    0.28115
1288.5295    0.28115
1288.5436    0.28115
1288.5575    0.28115
1288.5715    0.28800
1288.5856    0.28800
1288.5995    0.28866
1288.6135    0.29001
1288.6276    0.29232
1288.6415    0.29232
1288.6555    0.29232
1288.6696    0.29001
1288.6835    0.29001
1288.6975    0.29851
1288.7114    0.29921
1288.7255    0.30282
1288.7395    0.30700
1288.7534    0.30282
1288.7675    0.29851
1288.7815    0.30282
1288.7954    0.30282
1288.8094    0.30393
1288.8235    0.30393
1288.8374    0.30393
1288.8514    0.30046
1288.8655    0.30046
1288.8794    0.30046
1288.8934    0.30046
1288.9075    0.30393
1288.9215    0.30393
1288.9354    0.30393
1288.9495    0.30393
1288.9635    0.30333
1288.9774    0.30669
1288.9915    0.30766
1289.0055    0.30766
1289.0194    0.30766
1289.0334    0.30553
1289.0475    0.30333
1289.0614    0.30118
1289.0754    0.30118
1289.0895    0.29748
1289.1034    0.29725
1289.1174    0.29678
1289.1315    0.29360
1289.1455    0.29324
1289.1594    0.29294
1289.1735    0.28899
1289.1875    0.28881
1289.2014    0.28881
1289.2155    0.28195
1289.2295    0.28067
1289.2434    0.28067
1289.2574    0.28067
1289.2715    0.28067
1289.2855    0.28067
1289.2994    0.28319
1289.3135    0.28569
1289.3275    0.28673
1289.3414    0.29051
1289.3555    0.28760
1289.3695    0.29051
1289.3835    0.29483
1289.3975    0.29483
1289.4115    0.29483
1289.4255    0.29483
1289.4395    0.29483
1289.4535    0.29698
1289.4675    0.29785
1289.4816    0.29785
1289.4955    0.30359
1289.5095    0.30594
1289.5236    0.30469
1289.5376    0.30594
1289.5515    0.30594
1289.5656    0.30594
1289.5796    0.30469
1289.5936    0.30469
1289.6075    0.30438
1289.6216    0.30438
1289.6356    0.30469
1289.6497    0.30469
1289.6636    0.30438
1289.6776    0.30438
1289.6917    0.30438
1289.7057    0.30644
1289.7196    0.30645
1289.7336    0.30645
1289.7477    0.30644
1289.7617    0.30644
1289.7756    0.30060
1289.7897    0.29911
1289.8037    0.29889
1289.8177    0.29889
1289.8317    0.29401
1289.8457    0.29267
1289.8597    0.29055
1289.8738    0.28201
1289.8877    0.28201
1289.9017    0.28201
1289.9158    0.28201
1289.9298    0.28201
1289.9437    0.28201
1289.9578    0.28054
1289.9718    0.29428
1289.9858    0.29428
1289.9999    0.29428
1290.0138    0.29655
1290.0278    0.29655
1290.0419    0.29428
1290.0559    0.29390
1290.0698    0.29390
1290.0839    0.29390
1290.0979    0.29390
1290.1119    0.29390
