#
# ISO SWS/LWS Spectra of young stellar object GL7009S
# Dartois et al. 1998, A&A, 
#
# Combined SWS/LWS spectrum of GL7009 S obtained from P.Cox 
# through XT on 09/12/98
#
# lam - wavelength in microns
# flux - flux in W/cm^2/um
#
lam      flux
  4.9573  3.00205e-16  
  4.9614  3.08597e-16  
  4.9655  3.13512e-16  
  4.9697  3.13247e-16  
  4.9738  3.08863e-16  
  4.9780  3.03373e-16  
  4.9821  2.99744e-16  
  4.9863  2.98358e-16  
  4.9904  2.98053e-16  
  4.9946  2.97918e-16  
  4.9988  2.97470e-16  
  5.0029  2.96908e-16  
  5.0071  2.97427e-16  
  5.0113  3.00545e-16  
  5.0154  3.06200e-16  
  5.0196  3.11848e-16  
  5.0238  3.14069e-16  
  5.0280  3.11035e-16  
  5.0322  3.05185e-16  
  5.0364  3.01385e-16  
  5.0406  3.02808e-16  
  5.0448  3.08282e-16  
  5.0490  3.13944e-16  
  5.0532  3.17179e-16  
  5.0574  3.17890e-16  
  5.0616  3.17932e-16  
  5.0658  3.18779e-16  
  5.0701  3.21246e-16  
  5.0743  3.24770e-16  
  5.0785  3.27544e-16  
  5.0828  3.28151e-16  
  5.0870  3.27644e-16  
  5.0912  3.28258e-16  
  5.0955  3.30585e-16  
  5.0997  3.32939e-16  
  5.1040  3.33040e-16  
  5.1082  3.30647e-16  
  5.1125  3.27019e-16  
  5.1168  3.23326e-16  
  5.1210  3.20390e-16  
  5.1253  3.18677e-16  
  5.1296  3.18897e-16  
  5.1338  3.20816e-16  
  5.1381  3.23039e-16  
  5.1424  3.24841e-16  
  5.1467  3.26632e-16  
  5.1510  3.28704e-16  
  5.1553  3.29888e-16  
  5.1596  3.29279e-16  
  5.1639  3.28277e-16  
  5.1682  3.28689e-16  
  5.1725  3.30126e-16  
  5.1768  3.31071e-16  
  5.1811  3.31260e-16  
  5.1854  3.31347e-16  
  5.1898  3.31593e-16  
  5.1941  3.31842e-16  
  5.1984  3.32646e-16  
  5.2028  3.34305e-16  
  5.2071  3.36414e-16  
  5.2114  3.38047e-16  
  5.2158  3.39096e-16  
  5.2201  3.39091e-16  
  5.2245  3.37941e-16  
  5.2288  3.35083e-16  
  5.2332  3.31068e-16  
  5.2376  3.27870e-16  
  5.2419  3.27227e-16  
  5.2463  3.29278e-16  
  5.2507  3.32238e-16  
  5.2550  3.34594e-16  
  5.2594  3.35893e-16  
  5.2638  3.35993e-16  
  5.2682  3.34970e-16  
  5.2726  3.33322e-16  
  5.2770  3.32542e-16  
  5.2814  3.33674e-16  
  5.2858  3.36606e-16  
  5.2902  3.39809e-16  
  5.2946  3.42143e-16  
  5.2990  3.43887e-16  
  5.3036  3.30594e-16  
  5.3080  3.33185e-16  
  5.3124  3.35717e-16  
  5.3168  3.35013e-16  
  5.3213  3.30178e-16  
  5.3257  3.23280e-16  
  5.3302  3.18911e-16  
  5.3346  3.19787e-16  
  5.3390  3.25017e-16  
  5.3435  3.31317e-16  
  5.3479  3.36627e-16  
  5.3524  3.40763e-16  
  5.3569  3.44629e-16  
  5.3613  3.49426e-16  
  5.3658  3.54272e-16  
  5.3703  3.56361e-16  
  5.3748  3.54752e-16  
  5.3792  3.51885e-16  
  5.3837  3.49407e-16  
  5.3882  3.47124e-16  
  5.3927  3.43996e-16  
  5.3972  3.40562e-16  
  5.4017  3.37918e-16  
  5.4062  3.36581e-16  
  5.4107  3.36968e-16  
  5.4152  3.38445e-16  
  5.4197  3.40469e-16  
  5.4243  3.42471e-16  
  5.4288  3.44287e-16  
  5.4333  3.46497e-16  
  5.4378  3.48966e-16  
  5.4424  3.50834e-16  
  5.4469  3.51111e-16  
  5.4514  3.50075e-16  
  5.4560  3.48547e-16  
  5.4605  3.48046e-16  
  5.4651  3.49380e-16  
  5.4696  3.51500e-16  
  5.4742  3.52810e-16  
  5.4788  3.51622e-16  
  5.4833  3.49577e-16  
  5.4879  3.48770e-16  
  5.4925  3.49501e-16  
  5.4971  3.50477e-16  
  5.5016  3.50497e-16  
  5.5062  3.49080e-16  
  5.5108  3.46379e-16  
  5.5154  3.43425e-16  
  5.5200  3.41546e-16  
  5.5246  3.41558e-16  
  5.5292  3.43172e-16  
  5.5338  3.45799e-16  
  5.5384  3.48338e-16  
  5.5431  3.50286e-16  
  5.5477  3.51952e-16  
  5.5523  3.53979e-16  
  5.5569  3.55867e-16  
  5.5616  3.57130e-16  
  5.5662  3.57646e-16  
  5.5708  3.58463e-16  
  5.5755  3.59240e-16  
  5.5801  3.59506e-16  
  5.5848  3.58533e-16  
  5.5894  3.55689e-16  
  5.5941  3.51679e-16  
  5.5988  3.48383e-16  
  5.6034  3.48044e-16  
  5.6081  3.49976e-16  
  5.6128  3.50634e-16  
  5.6175  3.48585e-16  
  5.6221  3.45717e-16  
  5.6268  3.44547e-16  
  5.6315  3.45519e-16  
  5.6362  3.47325e-16  
  5.6409  3.47342e-16  
  5.6456  3.44026e-16  
  5.6503  3.38547e-16  
  5.6550  3.32566e-16  
  5.6598  3.27207e-16  
  5.6645  3.22639e-16  
  5.6692  3.18640e-16  
  5.6739  3.14716e-16  
  5.6786  3.09963e-16  
  5.6834  3.03943e-16  
  5.6881  2.96989e-16  
  5.6929  2.89069e-16  
  5.6976  2.80005e-16  
  5.7024  2.70173e-16  
  5.7071  2.61563e-16  
  5.7119  2.54869e-16  
  5.7166  2.49435e-16  
  5.7214  2.43855e-16  
  5.7262  2.36772e-16  
  5.7309  2.29578e-16  
  5.7357  2.24093e-16  
  5.7405  2.20721e-16  
  5.7453  2.18109e-16  
  5.7501  2.13951e-16  
  5.7549  2.06328e-16  
  5.7597  1.95653e-16  
  5.7645  1.83981e-16  
  5.7693  1.73504e-16  
  5.7741  1.63989e-16  
  5.7789  1.55534e-16  
  5.7837  1.47086e-16  
  5.7885  1.38968e-16  
  5.7934  1.32302e-16  
  5.7982  1.26746e-16  
  5.8030  1.22349e-16  
  5.8079  1.19161e-16  
  5.8127  1.16343e-16  
  5.8176  1.13229e-16  
  5.8224  1.10208e-16  
  5.8273  1.08518e-16  
  5.8321  1.08916e-16  
  5.8370  1.10862e-16  
  5.8418  1.12418e-16  
  5.8467  1.12581e-16  
  5.8516  1.11697e-16  
  5.8565  1.10771e-16  
  5.8614  1.09911e-16  
  5.8662  1.08770e-16  
  5.8711  1.07319e-16  
  5.8760  1.06276e-16  
  5.8809  1.06151e-16  
  5.8858  1.06725e-16  
  5.8907  1.07112e-16  
  5.8956  1.06571e-16  
  5.9006  1.05179e-16  
  5.9055  1.04116e-16  
  5.9104  1.04650e-16  
  5.9153  1.06547e-16  
  5.9203  1.08486e-16  
  5.9252  1.09392e-16  
  5.9301  1.09381e-16  
  5.9351  1.09141e-16  
  5.9400  1.09277e-16  
  5.9450  1.09731e-16  
  5.9499  1.09732e-16  
  5.9549  1.08841e-16  
  5.9599  1.07618e-16  
  5.9648  1.06725e-16  
  5.9698  1.06425e-16  
  5.9748  1.05953e-16  
  5.9798  1.04691e-16  
  5.9847  1.03186e-16  
  5.9897  1.02385e-16  
  5.9947  1.02766e-16  
  5.9997  1.04230e-16  
  6.0047  1.06409e-16  
  6.0097  1.08971e-16  
  6.0147  1.10735e-16  
  6.0198  1.11452e-16  
  6.0248  1.11594e-16  
  6.0298  1.11535e-16  
  6.0348  1.11399e-16  
  6.0399  1.11319e-16  
  6.0449  1.12109e-16  
  6.0499  1.14349e-16  
  6.0550  1.17455e-16  
  6.0600  1.20184e-16  
  6.0651  1.22290e-16  
  6.0701  1.24840e-16  
  6.0752  1.28144e-16  
  6.0803  1.31749e-16  
  6.0853  1.34501e-16  
  6.0904  1.35047e-16  
  6.0955  1.32984e-16  
  6.1006  1.28846e-16  
  6.1056  1.24752e-16  
  6.1107  1.22654e-16  
  6.1158  1.23294e-16  
  6.1209  1.26280e-16  
  6.1260  1.30514e-16  
  6.1311  1.35247e-16  
  6.1362  1.39568e-16  
  6.1414  1.43055e-16  
  6.1465  1.45392e-16  
  6.1516  1.46393e-16  
  6.1567  1.45789e-16  
  6.1619  1.44705e-16  
  6.1670  1.43816e-16  
  6.1721  1.43422e-16  
  6.1773  1.43614e-16  
  6.1824  1.44293e-16  
  6.1876  1.45105e-16  
  6.1928  1.45310e-16  
  6.1979  1.44902e-16  
  6.2031  1.45135e-16  
  6.2083  1.47150e-16  
  6.2134  1.50548e-16  
  6.2186  1.53871e-16  
  6.2238  1.55939e-16  
  6.2290  1.56581e-16  
  6.2342  1.56683e-16  
  6.2394  1.57220e-16  
  6.2446  1.58643e-16  
  6.2498  1.60598e-16  
  6.2550  1.62247e-16  
  6.2602  1.63012e-16  
  6.2654  1.63125e-16  
  6.2706  1.62994e-16  
  6.2759  1.63309e-16  
  6.2811  1.64478e-16  
  6.2863  1.65964e-16  
  6.2916  1.67224e-16  
  6.2968  1.68206e-16  
  6.3021  1.69581e-16  
  6.3073  1.71716e-16  
  6.3126  1.74568e-16  
  6.3179  1.77019e-16  
  6.3231  1.77436e-16  
  6.3284  1.75817e-16  
  6.3337  1.73351e-16  
  6.3390  1.71871e-16  
  6.3442  1.72426e-16  
  6.3495  1.75437e-16  
  6.3548  1.79725e-16  
  6.3601  1.84132e-16  
  6.3654  1.87528e-16  
  6.3707  1.89075e-16  
  6.3760  1.88997e-16  
  6.3814  1.88359e-16  
  6.3867  1.88900e-16  
  6.3920  1.91074e-16  
  6.3973  1.94878e-16  
  6.4027  1.98908e-16  
  6.4080  2.01471e-16  
  6.4133  2.01978e-16  
  6.4187  2.01317e-16  
  6.4240  2.01196e-16  
  6.4294  2.02247e-16  
  6.4348  2.04195e-16  
  6.4401  2.06368e-16  
  6.4455  2.08491e-16  
  6.4509  2.10586e-16  
  6.4562  2.12860e-16  
  6.4616  2.15195e-16  
  6.4670  2.16988e-16  
  6.4724  2.18239e-16  
  6.4778  2.19233e-16  
  6.4832  2.20170e-16  
  6.4886  2.20445e-16  
  6.4940  2.19168e-16  
  6.4994  2.16687e-16  
  6.5048  2.13761e-16  
  6.5103  2.10847e-16  
  6.5157  2.08517e-16  
  6.5211  2.06860e-16  
  6.5266  2.06478e-16  
  6.5320  2.07641e-16  
  6.5374  2.09670e-16  
  6.5429  2.11603e-16  
  6.5484  2.12158e-16  
  6.5538  2.10816e-16  
  6.5593  2.07105e-16  
  6.5647  2.02644e-16  
  6.5702  1.99534e-16  
  6.5757  1.97708e-16  
  6.5812  1.95685e-16  
  6.5867  1.91999e-16  
  6.5922  1.86951e-16  
  6.5976  1.81704e-16  
  6.6031  1.77118e-16  
  6.6087  1.73448e-16  
  6.6142  1.70236e-16  
  6.6197  1.66929e-16  
  6.6252  1.63185e-16  
  6.6307  1.59472e-16  
  6.6362  1.55435e-16  
  6.6418  1.51147e-16  
  6.6473  1.46967e-16  
  6.6529  1.43505e-16  
  6.6584  1.40327e-16  
  6.6640  1.37071e-16  
  6.6695  1.33625e-16  
  6.6751  1.30398e-16  
  6.6806  1.27884e-16  
  6.6862  1.25504e-16  
  6.6918  1.22426e-16  
  6.6974  1.18507e-16  
  6.7029  1.14558e-16  
  6.7085  1.11528e-16  
  6.7141  1.09406e-16  
  6.7197  1.07945e-16  
  6.7253  1.06344e-16  
  6.7309  1.04155e-16  
  6.7365  1.01418e-16  
  6.7422  9.86182e-17  
  6.7478  9.65430e-17  
  6.7534  9.52848e-17  
  6.7590  9.45020e-17  
  6.7647  9.37623e-17  
  6.7703  9.28092e-17  
  6.7760  9.16054e-17  
  6.7816  9.01461e-17  
  6.7873  8.83070e-17  
  6.7929  8.58500e-17  
  6.7986  8.31994e-17  
  6.8042  8.09936e-17  
  6.8099  7.98279e-17  
  6.8156  7.94759e-17  
  6.8213  7.94089e-17  
  6.8270  7.93391e-17  
  6.8327  7.92841e-17  
  6.8384  7.93053e-17  
  6.8441  7.97656e-17  
  6.8498  8.08703e-17  
  6.8555  8.25954e-17  
  6.8612  8.47791e-17  
  6.8669  8.70971e-17  
  6.8726  8.92823e-17  
  6.8784  9.10022e-17  
  6.8841  9.28135e-17  
  6.8898  9.54700e-17  
  6.8956  9.91033e-17  
  6.9013  1.03494e-16  
  6.9071  1.07652e-16  
  6.9128  1.10608e-16  
  6.9186  1.11649e-16  
  6.9244  1.11316e-16  
  6.9301  1.10651e-16  
  6.9359  1.10729e-16  
  6.9417  1.12261e-16  
  6.9475  1.14847e-16  
  6.9533  1.17571e-16  
  6.9591  1.19360e-16  
  6.9649  1.19718e-16  
  6.9707  1.19063e-16  
  6.9765  1.18738e-16  
  6.9823  1.19936e-16  
  6.9881  1.22487e-16  
  6.9940  1.25526e-16  
  6.9998  1.27936e-16  
  7.0006  1.27106e-16  
  7.0064  1.30233e-16  
  7.0122  1.33784e-16  
  7.0181  1.37463e-16  
  7.0239  1.40729e-16  
  7.0298  1.43156e-16  
  7.0357  1.44473e-16  
  7.0415  1.45260e-16  
  7.0474  1.46317e-16  
  7.0533  1.48086e-16  
  7.0591  1.50771e-16  
  7.0650  1.54131e-16  
  7.0709  1.57563e-16  
  7.0768  1.60728e-16  
  7.0827  1.63521e-16  
  7.0886  1.66417e-16  
  7.0945  1.69613e-16  
  7.1004  1.72928e-16  
  7.1064  1.75911e-16  
  7.1123  1.78326e-16  
  7.1182  1.80154e-16  
  7.1242  1.81679e-16  
  7.1301  1.83299e-16  
  7.1360  1.85328e-16  
  7.1420  1.87789e-16  
  7.1479  1.90827e-16  
  7.1539  1.93645e-16  
  7.1599  1.95517e-16  
  7.1658  1.96824e-16  
  7.1718  1.98786e-16  
  7.1778  2.01492e-16  
  7.1838  2.04278e-16  
  7.1898  2.06010e-16  
  7.1958  2.06665e-16  
  7.2018  2.06674e-16  
  7.2078  2.06809e-16  
  7.2138  2.07119e-16  
  7.2198  2.07399e-16  
  7.2258  2.07823e-16  
  7.2318  2.08708e-16  
  7.2379  2.10056e-16  
  7.2439  2.11897e-16  
  7.2499  2.13834e-16  
  7.2560  2.15691e-16  
  7.2620  2.17459e-16  
  7.2681  2.19481e-16  
  7.2741  2.21848e-16  
  7.2802  2.24133e-16  
  7.2863  2.26270e-16  
  7.2923  2.28300e-16  
  7.2984  2.30726e-16  
  7.3045  2.33741e-16  
  7.3106  2.37199e-16  
  7.3167  2.40144e-16  
  7.3228  2.41401e-16  
  7.3289  2.41121e-16  
  7.3350  2.40538e-16  
  7.3411  2.40166e-16  
  7.3472  2.39435e-16  
  7.3534  2.37910e-16  
  7.3595  2.36578e-16  
  7.3656  2.36788e-16  
  7.3718  2.38780e-16  
  7.3779  2.41206e-16  
  7.3841  2.42856e-16  
  7.3902  2.43885e-16  
  7.3964  2.44680e-16  
  7.4025  2.45364e-16  
  7.4087  2.46719e-16  
  7.4149  2.49656e-16  
  7.4211  2.53812e-16  
  7.4273  2.57396e-16  
  7.4335  2.59278e-16  
  7.4397  2.60427e-16  
  7.4459  2.61515e-16  
  7.4521  2.62417e-16  
  7.4583  2.62136e-16  
  7.4645  2.60887e-16  
  7.4707  2.60400e-16  
  7.4769  2.60962e-16  
  7.4832  2.61562e-16  
  7.4894  2.61527e-16  
  7.4957  2.61558e-16  
  7.5019  2.62354e-16  
  7.5082  2.63954e-16  
  7.5144  2.65264e-16  
  7.5207  2.64802e-16  
  7.5270  2.62328e-16  
  7.5332  2.60071e-16  
  7.5395  2.59795e-16  
  7.5458  2.61394e-16  
  7.5521  2.63153e-16  
  7.5584  2.64161e-16  
  7.5647  2.64152e-16  
  7.5710  2.63217e-16  
  7.5773  2.61564e-16  
  7.5836  2.60150e-16  
  7.5899  2.59627e-16  
  7.5963  2.59739e-16  
  7.6026  2.60095e-16  
  7.6089  2.60209e-16  
  7.6153  2.59374e-16  
  7.6216  2.56539e-16  
  7.6280  2.50934e-16  
  7.6343  2.42590e-16  
  7.6407  2.33053e-16  
  7.6471  2.23926e-16  
  7.6535  2.16414e-16  
  7.6598  2.11236e-16  
  7.6662  2.08329e-16  
  7.6726  2.07517e-16  
  7.6790  2.08826e-16  
  7.6854  2.12847e-16  
  7.6918  2.19697e-16  
  7.6982  2.27817e-16  
  7.7047  2.35288e-16  
  7.7111  2.41418e-16  
  7.7175  2.46643e-16  
  7.7239  2.51692e-16  
  7.7304  2.56295e-16  
  7.7368  2.59662e-16  
  7.7433  2.61659e-16  
  7.7497  2.62748e-16  
  7.7562  2.63972e-16  
  7.7627  2.65795e-16  
  7.7691  2.67886e-16  
  7.7756  2.69498e-16  
  7.7821  2.70477e-16  
  7.7886  2.71094e-16  
  7.7951  2.72296e-16  
  7.8016  2.74104e-16  
  7.8081  2.75438e-16  
  7.8146  2.75054e-16  
  7.8211  2.73428e-16  
  7.8276  2.71603e-16  
  7.8341  2.70380e-16  
  7.8407  2.69561e-16  
  7.8472  2.68501e-16  
  7.8537  2.66734e-16  
  7.8603  2.64357e-16  
  7.8668  2.61593e-16  
  7.8734  2.59212e-16  
  7.8800  2.57835e-16  
  7.8865  2.57631e-16  
  7.8931  2.58112e-16  
  7.8997  2.58736e-16  
  7.9063  2.59000e-16  
  7.9129  2.58705e-16  
  7.9195  2.57889e-16  
  7.9261  2.56703e-16  
  7.9327  2.55563e-16  
  7.9393  2.55240e-16  
  7.9459  2.55335e-16  
  7.9525  2.54447e-16  
  7.9592  2.51788e-16  
  7.9658  2.47800e-16  
  7.9724  2.43598e-16  
  7.9791  2.39771e-16  
  7.9857  2.36219e-16  
  7.9924  2.33069e-16  
  7.9991  2.30147e-16  
  8.0057  2.27240e-16  
  8.0124  2.24363e-16  
  8.0191  2.21975e-16  
  8.0258  2.20215e-16  
  8.0325  2.18706e-16  
  8.0392  2.16927e-16  
  8.0459  2.14939e-16  
  8.0526  2.13029e-16  
  8.0593  2.11575e-16  
  8.0660  2.10273e-16  
  8.0727  2.08323e-16  
  8.0795  2.05549e-16  
  8.0862  2.02723e-16  
  8.0929  2.00258e-16  
  8.0997  1.97735e-16  
  8.1064  1.94231e-16  
  8.1132  1.89685e-16  
  8.1200  1.84640e-16  
  8.1267  1.80083e-16  
  8.1335  1.76661e-16  
  8.1403  1.73918e-16  
  8.1471  1.71368e-16  
  8.1539  1.68926e-16  
  8.1607  1.66707e-16  
  8.1675  1.64725e-16  
  8.1743  1.62528e-16  
  8.1811  1.59656e-16  
  8.1879  1.55786e-16  
  8.1947  1.51470e-16  
  8.2016  1.47324e-16  
  8.2084  1.43818e-16  
  8.2152  1.41465e-16  
  8.2221  1.39981e-16  
  8.2289  1.38759e-16  
  8.2358  1.37117e-16  
  8.2427  1.34949e-16  
  8.2495  1.32149e-16  
  8.2564  1.28916e-16  
  8.2633  1.25854e-16  
  8.2702  1.23856e-16  
  8.2771  1.23153e-16  
  8.2840  1.23000e-16  
  8.2909  1.22488e-16  
  8.2978  1.21183e-16  
  8.3047  1.19488e-16  
  8.3116  1.18170e-16  
  8.3186  1.17566e-16  
  8.3255  1.16727e-16  
  8.3324  1.14318e-16  
  8.3394  1.10425e-16  
  8.3463  1.06533e-16  
  8.3533  1.04178e-16  
  8.3603  1.03142e-16  
  8.3672  1.01981e-16  
  8.3742  9.97319e-17  
  8.3812  9.67309e-17  
  8.3882  9.39447e-17  
  8.3952  9.21068e-17  
  8.4022  9.12301e-17  
  8.4092  9.04927e-17  
  8.4162  8.91540e-17  
  8.4232  8.70513e-17  
  8.4302  8.46042e-17  
  8.4373  8.22863e-17  
  8.4443  8.04763e-17  
  8.4513  7.91489e-17  
  8.4584  7.80720e-17  
  8.4654  7.69768e-17  
  8.4725  7.58437e-17  
  8.4796  7.48436e-17  
  8.4866  7.40860e-17  
  8.4937  7.33484e-17  
  8.5008  7.25171e-17  
  8.5079  7.15582e-17  
  8.5150  7.02425e-17  
  8.5221  6.80152e-17  
  8.5292  6.48990e-17  
  8.5363  6.16020e-17  
  8.5434  5.88453e-17  
  8.5505  5.69289e-17  
  8.5576  5.54181e-17  
  8.5648  5.36831e-17  
  8.5719  5.16716e-17  
  8.5791  4.98392e-17  
  8.5862  4.87489e-17  
  8.5934  4.80924e-17  
  8.6005  4.69302e-17  
  8.6077  4.48093e-17  
  8.6149  4.21782e-17  
  8.6221  3.97656e-17  
  8.6292  3.79872e-17  
  8.6364  3.68077e-17  
  8.6436  3.59056e-17  
  8.6508  3.48524e-17  
  8.6581  3.32680e-17  
  8.6653  3.12820e-17  
  8.6725  2.93958e-17  
  8.6797  2.81384e-17  
  8.6870  2.74698e-17  
  8.6942  2.71471e-17  
  8.7015  2.69332e-17  
  8.7087  2.67039e-17  
  8.7160  2.63491e-17  
  8.7232  2.57403e-17  
  8.7305  2.47457e-17  
  8.7378  2.34004e-17  
  8.7451  2.19694e-17  
  8.7524  2.05954e-17  
  8.7597  1.93318e-17  
  8.7670  1.81789e-17  
  8.7743  1.70392e-17  
  8.7816  1.59461e-17  
  8.7889  1.50055e-17  
  8.7962  1.42688e-17  
  8.8036  1.34759e-17  
  8.8109  1.23187e-17  
  8.8183  1.07791e-17  
  8.8256  9.33103e-18  
  8.8330  8.57017e-18  
  8.8403  8.51923e-18  
  8.8477  9.10014e-18  
  8.8551  1.01110e-17  
  8.8625  1.11994e-17  
  8.8698  1.17498e-17  
  8.8772  1.13509e-17  
  8.8846  1.02703e-17  
  8.8920  8.97418e-18  
  8.8995  7.99424e-18  
  8.9069  7.43866e-18  
  8.9143  7.15302e-18  
  8.9217  7.02001e-18  
  8.9292  6.95624e-18  
  8.9366  6.95190e-18  
  8.9441  6.92622e-18  
  8.9515  6.82551e-18  
  8.9590  6.61630e-18  
  8.9665  6.35422e-18  
  8.9739  6.22517e-18  
  8.9814  6.31774e-18  
  8.9889  6.45130e-18  
  8.9964  6.39151e-18  
  9.0039  6.08244e-18  
  9.0114  5.66452e-18  
  9.0189  5.25946e-18  
  9.0264  4.86335e-18  
  9.0340  4.36857e-18  
  9.0415  3.83872e-18  
  9.0490  3.62696e-18  
  9.0566  4.02340e-18  
  9.0641  4.76430e-18  
  9.0717  5.34689e-18  
  9.0792  5.48827e-18  
  9.0868  5.33080e-18  
  9.0944  5.12917e-18  
  9.1020  4.98089e-18  
  9.1096  4.81899e-18  
  9.1172  4.48519e-18  
  9.1248  3.99908e-18  
  9.1324  3.56136e-18  
  9.1400  3.23629e-18  
  9.1476  2.83339e-18  
  9.1552  2.18582e-18  
  9.1629  1.57925e-18  
  9.1705  1.45201e-18  
  9.1781  1.94676e-18  
  9.1858  2.97123e-18  
  9.1934  4.48282e-18  
  9.2011  6.14986e-18  
  9.2088  7.17704e-18  
  9.2165  7.06376e-18  
  9.2241  6.24185e-18  
  9.2318  5.38346e-18  
  9.2395  4.65020e-18  
  9.2472  4.09950e-18  
  9.2549  3.66102e-18  
  9.2627  3.37807e-18  
  9.2704  3.10698e-18  
  9.2781  2.74332e-18  
  9.2858  2.48515e-18  
  9.2936  2.49657e-18  
  9.3013  2.74647e-18  
  9.3091  3.00493e-18  
  9.3168  3.21508e-18  
  9.3246  3.58113e-18  
  9.3324  4.13320e-18  
  9.3402  4.52213e-18  
  9.3480  4.33478e-18  
  9.3557  3.68111e-18  
  9.3635  3.01451e-18  
  9.3714  2.67752e-18  
  9.3792  2.54423e-18  
  9.3870  2.38861e-18  
  9.3948  2.28033e-18  
  9.4026  2.23392e-18  
  9.4105  1.95657e-18  
  9.4183  1.19593e-18  
  9.4262  3.85070e-19  
  9.4340  5.89532e-20  
  9.4419  3.60225e-19  
  9.4498  9.60478e-19  
  9.4577  1.45424e-18  
  9.4655  1.58518e-18  
  9.4734  1.45207e-18  
  9.4813  1.33159e-18  
  9.4892  1.38040e-18  
  9.4971  1.53623e-18  
  9.5051  1.66178e-18  
  9.5130  1.65961e-18  
  9.5209  1.53496e-18  
  9.5289  1.36643e-18  
  9.5368  1.25445e-18  
  9.5447  1.25057e-18  
  9.5527  1.34208e-18  
  9.5607  1.38193e-18  
  9.5686  1.14627e-18  
  9.5766  6.12963e-19  
  9.5846  3.43045e-20  
  9.5926 -2.47658e-19  
  9.6006 -1.82369e-19  
  9.6086  1.69636e-20  
  9.6166  5.81016e-20  
  9.6246 -6.66355e-20  
  9.6326 -9.03971e-20  
  9.6407  1.98632e-19  
  9.6487  6.91520e-19  
  9.6568  1.10923e-18  
  9.6648  1.34846e-18  
  9.6729  1.66071e-18  
  9.6809  2.26975e-18  
  9.6890  2.93963e-18  
  9.6971  3.33920e-18  
  9.7052  3.32747e-18  
  9.7132  2.93453e-18  
  9.7213  2.20190e-18  
  9.7295  1.26075e-18  
  9.7376  4.90077e-19  
  9.7457  1.45567e-19  
  9.7538  1.92156e-19  
  9.7619  4.05413e-19  
  9.7701  6.89265e-19  
  9.7782  1.13832e-18  
  9.7864  1.75085e-18  
  9.7945  2.38410e-18  
  9.8027  2.81099e-18  
  9.8109  2.88548e-18  
  9.8190  2.66104e-18  
  9.8272  2.24698e-18  
  9.8354  1.86688e-18  
  9.8436  1.66079e-18  
  9.8518  1.64277e-18  
  9.8600  1.79126e-18  
  9.8683  2.04768e-18  
  9.8765  2.31967e-18  
  9.8847  2.55621e-18  
  9.8930  2.76522e-18  
  9.9012  3.09611e-18  
  9.9095  3.57111e-18  
  9.9177  3.99113e-18  
  9.9260  4.18714e-18  
  9.9343  4.22216e-18  
  9.9426  4.40818e-18  
  9.9508  4.87047e-18  
  9.9591  5.38424e-18  
  9.9674  5.64468e-18  
  9.9758  5.48266e-18  
  9.9841  4.90918e-18  
  9.9924  4.18449e-18  
 10.0007  3.81111e-18  
 10.0091  3.99502e-18  
 10.0174  4.34312e-18  
 10.0258  4.33752e-18  
 10.0341  3.93704e-18  
 10.0425  3.62410e-18  
 10.0509  3.70598e-18  
 10.0592  3.97832e-18  
 10.0676  4.15082e-18  
 10.0760  4.21590e-18  
 10.0844  4.16941e-18  
 10.0928  3.86787e-18  
 10.1012  3.31320e-18  
 10.1097  2.82088e-18  
 10.1181  2.71418e-18  
 10.1265  2.99463e-18  
 10.1350  3.38451e-18  
 10.1434  3.68685e-18  
 10.1519  4.02606e-18  
 10.1603  4.53858e-18  
 10.1688  5.20437e-18  
 10.1773  5.85076e-18  
 10.1858  6.24735e-18  
 10.1943  6.30137e-18  
 10.2028  6.28387e-18  
 10.2113  6.55088e-18  
 10.2198  7.08956e-18  
 10.2283  7.43221e-18  
 10.2368  7.16774e-18  
 10.2454  6.26159e-18  
 10.2539  5.14734e-18  
 10.2624  4.40243e-18  
 10.2710  4.24573e-18  
 10.2796  4.46883e-18  
 10.2881  4.83635e-18  
 10.2967  5.40334e-18  
 10.3053  6.27236e-18  
 10.3139  7.18609e-18  
 10.3225  7.81855e-18  
 10.3311  7.98097e-18  
 10.3397  7.80553e-18  
 10.3483  7.48668e-18  
 10.3569  7.15924e-18  
 10.3656  7.00242e-18  
 10.3742  7.12942e-18  
 10.3829  7.52647e-18  
 10.3915  7.97745e-18  
 10.4002  8.30233e-18  
 10.4089  8.37265e-18  
 10.4175  8.22648e-18  
 10.4262  7.93254e-18  
 10.4349  7.54101e-18  
 10.4436  7.18710e-18  
 10.4523  6.96921e-18  
 10.4610  6.91878e-18  
 10.4698  7.04353e-18  
 10.4785  7.42067e-18  
 10.4872  8.19768e-18  
 10.4960  9.13955e-18  
 10.5047  9.82182e-18  
 10.5135  1.00051e-17  
 10.5222  9.92615e-18  
 10.5310  9.84110e-18  
 10.5398  9.63123e-18  
 10.5486  9.19629e-18  
 10.5574  8.72048e-18  
 10.5662  8.66167e-18  
 10.5750  9.13427e-18  
 10.5838  9.78758e-18  
 10.5926  1.00028e-17  
 10.6015  9.59321e-18  
 10.6103  8.83228e-18  
 10.6191  8.10133e-18  
 10.6280  7.77722e-18  
 10.6368  7.93260e-18  
 10.6457  8.47121e-18  
 10.6546  9.05607e-18  
 10.6635  9.51711e-18  
 10.6724  9.84231e-18  
 10.6813  1.00275e-17  
 10.6902  1.00310e-17  
