#
# Draine & Li IR Dust Emission
# "big" silicate grains (a>250A)
#
# lambda - wavelength in microns
# lamIlamH - IR emission per H column (erg s^-1 H^-1)
# sigExt - exinction cross section 
# 
lambda       lamIlamH       sigExt
   1.3769    1.00000E-90    2.79194E-23
   1.3832    1.00000E-90    2.75591E-23
   1.3895    1.00000E-90    2.72038E-23
   1.3958    1.00000E-90    2.68533E-23
   1.4022    1.00000E-90    2.65076E-23
   1.4086    1.00000E-90    2.61666E-23
   1.4150    1.00000E-90    2.58302E-23
   1.4215    1.00000E-90    2.54984E-23
   1.4280    1.00000E-90    2.51712E-23
   1.4345    1.00000E-90    2.48484E-23
   1.4411    1.00000E-90    2.45299E-23
   1.4476    1.00000E-90    2.42159E-23
   1.4542    1.00000E-90    2.39061E-23
   1.4609    1.00000E-90    2.36006E-23
   1.4675    1.00000E-90    2.32994E-23
   1.4742    1.00000E-90    2.30022E-23
   1.4810    1.00000E-90    2.27091E-23
   1.4877    1.00000E-90    2.24200E-23
   1.4945    1.00000E-90    2.21349E-23
   1.5014    1.00000E-90    2.18537E-23
   1.5082    1.00000E-90    2.15763E-23
   1.5151    1.00000E-90    2.13028E-23
   1.5220    1.00000E-90    2.10330E-23
   1.5290    1.00000E-90    2.07669E-23
   1.5359    1.00000E-90    2.05046E-23
   1.5429    1.00000E-90    2.02458E-23
   1.5500    1.00000E-90    1.99907E-23
   1.5571    1.00000E-90    1.97386E-23
   1.5642    1.00000E-90    1.94902E-23
   1.5713    1.00000E-90    1.92452E-23
   1.5785    1.00000E-90    1.90036E-23
   1.5857    1.00000E-90    1.87654E-23
   1.5929    1.00000E-90    1.85306E-23
   1.6002    1.00000E-90    1.82991E-23
   1.6075    1.00000E-90    1.80709E-23
   1.6148    1.00000E-90    1.78459E-23
   1.6222    1.00000E-90    1.76241E-23
   1.6296    1.00000E-90    1.74054E-23
   1.6371    1.00000E-90    1.71899E-23
   1.6445    1.00000E-90    1.69774E-23
   1.6520    1.00000E-90    1.67679E-23
   1.6596    1.00000E-90    1.65613E-23
   1.6672    1.00000E-90    1.63578E-23
   1.6748    1.00000E-90    1.61572E-23
   1.6824    1.00000E-90    1.59596E-23
   1.6901    1.00000E-90    1.57649E-23
   1.6978    1.00000E-90    1.55730E-23
   1.7056    1.00000E-90    1.53840E-23
   1.7133    1.00000E-90    1.51978E-23
   1.7212    1.00000E-90    1.50143E-23
   1.7290    1.00000E-90    1.48336E-23
   1.7369    1.00000E-90    1.46555E-23
   1.7448    1.00000E-90    1.44801E-23
   1.7528    1.00000E-90    1.43072E-23
   1.7608    1.00000E-90    1.41370E-23
   1.7689    1.00000E-90    1.39692E-23
   1.7769    1.00000E-90    1.38044E-23
   1.7850    1.00000E-90    1.36422E-23
   1.7932    1.00000E-90    1.34824E-23
   1.8014    1.00000E-90    1.33249E-23
   1.8096    1.00000E-90    1.31699E-23
   1.8179    1.00000E-90    1.30172E-23
   1.8262    1.00000E-90    1.28667E-23
   1.8345    1.00000E-90    1.27186E-23
   1.8429    1.00000E-90    1.25726E-23
   1.8513    1.00000E-90    1.24288E-23
   1.8597    1.00000E-90    1.22873E-23
   1.8682    1.00000E-90    1.21478E-23
   1.8767    1.00000E-90    1.20104E-23
   1.8853    1.00000E-90    1.18751E-23
   1.8939    1.00000E-90    1.17419E-23
   1.9026    1.00000E-90    1.16107E-23
   1.9113    1.00000E-90    1.14813E-23
   1.9200    1.00000E-90    1.13538E-23
   1.9287    1.00000E-90    1.12281E-23
   1.9375    1.00000E-90    1.11044E-23
   1.9464    1.00000E-90    1.09825E-23
   1.9553    1.00000E-90    1.08624E-23
   1.9642    1.00000E-90    1.07441E-23
   1.9732    1.00000E-90    1.06276E-23
   1.9822    1.00000E-90    1.05128E-23
   1.9912    1.00000E-90    1.03997E-23
   2.0003    1.00000E-90    1.02883E-23
   2.0094    1.00000E-90    1.01786E-23
   2.0186    1.00000E-90    1.00705E-23
   2.0278    1.00000E-90    9.96408E-24
   2.0371    1.00000E-90    9.85921E-24
   2.0464    1.00000E-90    9.75590E-24
   2.0557    1.00000E-90    9.65414E-24
   2.0651    1.00000E-90    9.55389E-24
   2.0745    1.00000E-90    9.45522E-24
   2.0840    1.00000E-90    9.35804E-24
   2.0935    1.00000E-90    9.26232E-24
   2.1031    1.00000E-90    9.16802E-24
   2.1127    1.00000E-90    9.07513E-24
   2.1223    1.00000E-90    8.98362E-24
   2.1320    1.00000E-90    8.89358E-24
   2.1418    1.00000E-90    8.80491E-24
   2.1515    1.00000E-90    8.71757E-24
   2.1614    1.00000E-90    8.63156E-24
   2.1712    1.00000E-90    8.54684E-24
   2.1811    1.00000E-90    8.46341E-24
   2.1911    1.00000E-90    8.38123E-24
   2.2011    1.00000E-90    8.30030E-24
   2.2111    1.00000E-90    8.22066E-24
   2.2212    1.00000E-90    8.14218E-24
   2.2314    1.00000E-90    8.06482E-24
   2.2416    1.00000E-90    7.98858E-24
   2.2518    1.00000E-90    7.91344E-24
   2.2621    1.00000E-90    7.83930E-24
   2.2724    1.00000E-90    7.76621E-24
   2.2828    1.00000E-90    7.69418E-24
   2.2932    1.00000E-90    7.62320E-24
   2.3037    1.00000E-90    7.55324E-24
   2.3142    1.00000E-90    7.48429E-24
   2.3247    1.00000E-90    7.41634E-24
   2.3353    1.00000E-90    7.34936E-24
   2.3460    1.00000E-90    7.28335E-24
   2.3567    1.00000E-90    7.21828E-24
   2.3675    1.00000E-90    7.15414E-24
   2.3783    1.00000E-90    7.09092E-24
   2.3891    1.00000E-90    7.02860E-24
   2.4000    1.00000E-90    6.96716E-24
   2.4110    1.00000E-90    6.90660E-24
   2.4220    1.00000E-90    6.84689E-24
   2.4331    1.00000E-90    6.78803E-24
   2.4442    1.00000E-90    6.73004E-24
   2.4553    1.00000E-90    6.67291E-24
   2.4665    1.00000E-90    6.61664E-24
   2.4778    1.00000E-90    6.56120E-24
   2.4891    1.00000E-90    6.50678E-24
   2.5005    1.00000E-90    6.45320E-24
   2.5119    1.00000E-90    6.40041E-24
   2.5234    1.00000E-90    6.34840E-24
   2.5349    1.00000E-90    6.29716E-24
   2.5464    1.00000E-90    6.24668E-24
   2.5581    1.00000E-90    6.19694E-24
   2.5697    1.00000E-90    6.14793E-24
   2.5815    1.00000E-90    6.09963E-24
   2.5933    1.00000E-90    6.05205E-24
   2.6051    1.00000E-90    6.00515E-24
   2.6170    1.00000E-90    5.95894E-24
   2.6289    1.00000E-90    5.91339E-24
   2.6409    1.00000E-90    5.86851E-24
   2.6530    1.00000E-90    5.82427E-24
   2.6651    1.00000E-90    5.78067E-24
   2.6773    1.00000E-90    5.73770E-24
   2.6895    1.00000E-90    5.69533E-24
   2.7018    1.00000E-90    5.65358E-24
   2.7141    1.00000E-90    5.61241E-24
   2.7265    1.00000E-90    5.57183E-24
   2.7389    1.00000E-90    5.53183E-24
   2.7514    1.00000E-90    5.49238E-24
   2.7640    1.00000E-90    5.45341E-24
   2.7766    1.00000E-90    5.41496E-24
   2.7893    1.00000E-90    5.37705E-24
   2.8020    1.00000E-90    5.33968E-24
   2.8148    1.00000E-90    5.30283E-24
   2.8277    1.00000E-90    5.26650E-24
   2.8406    1.00000E-90    5.23068E-24
   2.8535    1.00000E-90    5.19536E-24
   2.8666    1.00000E-90    5.16052E-24
   2.8797    1.00000E-90    5.12617E-24
   2.8928    1.00000E-90    5.09229E-24
   2.9060    1.00000E-90    5.05888E-24
   2.9193    1.00000E-90    5.02592E-24
   2.9326    1.00000E-90    4.99341E-24
   2.9460    1.00000E-90    4.96134E-24
   2.9594    1.00000E-90    4.92970E-24
   2.9729    1.00000E-90    4.89849E-24
   2.9865    1.00000E-90    4.86769E-24
   3.0002    1.00000E-90    4.83731E-24
   3.0138    1.00000E-90    4.80732E-24
   3.0276    1.00000E-90    4.77773E-24
   3.0414    1.00000E-90    4.74853E-24
   3.0553    1.00000E-90    4.71971E-24
   3.0693    1.00000E-90    4.69127E-24
   3.0833    1.00000E-90    4.66319E-24
   3.0973    1.00000E-90    4.63547E-24
   3.1115    1.00000E-90    4.60915E-24
   3.1257    1.00000E-90    4.58342E-24
   3.1400    1.00000E-90    4.55810E-24
   3.1543    1.00000E-90    4.53317E-24
   3.1687    1.00000E-90    4.50863E-24
   3.1832    1.00000E-90    4.48446E-24
   3.1977    1.00000E-90    4.46067E-24
   3.2123    1.00000E-90    4.43723E-24
   3.2269    1.00000E-90    4.41415E-24
   3.2417    1.00000E-90    4.39142E-24
   3.2565    1.00000E-90    4.36904E-24
   3.2713    1.00000E-90    4.34623E-24
   3.2863    1.00000E-90    4.32311E-24
   3.3013    1.00000E-90    4.30017E-24
   3.3163    1.00000E-90    4.27742E-24
   3.3315    1.00000E-90    4.25485E-24
   3.3467    1.00000E-90    4.23247E-24
   3.3620    1.00000E-90    4.21026E-24
   3.3773    1.00000E-90    4.18823E-24
   3.3927    1.00000E-90    4.16637E-24
   3.4082    1.00000E-90    4.14462E-24
   3.4238    1.00000E-90    4.12298E-24
   3.4394    1.00000E-90    4.10157E-24
   3.4551    1.00000E-90    4.08036E-24
   3.4709    1.00000E-90    4.05937E-24
   3.4867    1.00000E-90    4.03859E-24
   3.5026    1.00000E-90    4.01801E-24
   3.5186    1.00000E-90    3.99764E-24
   3.5347    1.00000E-90    3.97746E-24
   3.5508    1.00000E-90    3.95748E-24
   3.5670    1.00000E-90    3.93770E-24
   3.5833    1.00000E-90    3.91810E-24
   3.5997    1.00000E-90    3.89869E-24
   3.6161    1.00000E-90    3.87947E-24
   3.6326    1.00000E-90    3.86043E-24
   3.6492    1.00000E-90    3.84158E-24
   3.6659    1.00000E-90    3.82293E-24
   3.6826    1.00000E-90    3.80449E-24
   3.6994    1.00000E-90    3.78624E-24
   3.7163    1.00000E-90    3.76818E-24
   3.7333    1.00000E-90    3.75031E-24
   3.7503    1.00000E-90    3.73263E-24
   3.7674    1.00000E-90    3.71512E-24
   3.7846    1.00000E-90    3.69780E-24
   3.8019    1.00000E-90    3.68066E-24
   3.8193    1.00000E-90    3.66369E-24
   3.8367    1.00000E-90    3.64689E-24
   3.8542    1.00000E-90    3.63026E-24
   3.8718    1.00000E-90    3.61379E-24
   3.8895    1.00000E-90    3.59789E-24
   3.9072    1.00000E-90    3.58218E-24
   3.9251    1.00000E-90    3.56659E-24
   3.9430    1.00000E-90    3.55112E-24
   3.9610    1.00000E-90    3.53576E-24
   3.9791    1.00000E-90    3.52052E-24
   3.9972    1.00000E-90    3.50540E-24
   4.0155    1.00000E-90    3.49039E-24
   4.0338    1.00000E-90    3.47549E-24
   4.0522    1.00000E-90    3.46070E-24
   4.0707    1.00000E-90    3.44602E-24
   4.0893    1.00000E-90    3.43145E-24
   4.1080    1.00000E-90    3.41698E-24
   4.1267    1.00000E-90    3.40262E-24
   4.1456    1.00000E-90    3.38772E-24
   4.1645    1.00000E-90    3.37268E-24
   4.1835    1.00000E-90    3.35779E-24
   4.2026    1.00000E-90    3.34305E-24
   4.2218    1.00000E-90    3.32847E-24
   4.2411    1.00000E-90    3.31404E-24
   4.2604    1.00000E-90    3.29975E-24
   4.2799    1.00000E-90    3.28561E-24
   4.2994    1.00000E-90    3.27161E-24
   4.3190    1.00000E-90    3.25776E-24
   4.3387    1.00000E-90    3.24404E-24
   4.3585    1.00000E-90    3.23045E-24
   4.3784    1.00000E-90    3.21700E-24
   4.3984    1.00000E-90    3.20369E-24
   4.4185    1.00000E-90    3.19050E-24
   4.4387    1.00000E-90    3.17770E-24
   4.4589    1.00000E-90    3.16531E-24
   4.4793    1.00000E-90    3.15312E-24
   4.4997    1.00000E-90    3.14113E-24
   4.5203    1.00000E-90    3.12933E-24
   4.5409    1.00000E-90    3.11772E-24
   4.5617    1.00000E-90    3.10630E-24
   4.5825    1.00000E-90    3.09505E-24
   4.6034    1.00000E-90    3.08399E-24
   4.6244    1.00000E-90    3.07310E-24
   4.6455    1.00000E-90    3.06238E-24
   4.6667    1.00000E-90    3.05182E-24
   4.6880    1.00000E-90    3.04143E-24
   4.7094    1.00000E-90    3.03120E-24
   4.7309    1.00000E-90    3.02113E-24
   4.7525    1.00000E-90    3.01121E-24
   4.7742    1.00000E-90    3.00153E-24
   4.7960    1.38540E-90    2.99231E-24
   4.8179    2.95238E-90    2.98328E-24
   4.8399    6.26991E-90    2.97444E-24
   4.8620    1.32693E-89    2.96578E-24
   4.8842    2.79862E-89    2.95731E-24
   4.9065    5.88235E-89    2.94900E-24
   4.9289    1.23219E-88    2.94087E-24
   4.9514    2.57234E-88    2.93290E-24
   4.9740    5.35195E-88    2.92510E-24
   4.9967    1.10977E-87    2.91746E-24
   5.0195    2.29377E-87    2.91026E-24
   5.0424    4.72548E-87    2.90341E-24
   5.0654    9.70340E-87    2.89686E-24
   5.0886    1.98605E-86    2.89061E-24
   5.1118    4.05182E-86    2.88464E-24
   5.1351    8.23966E-86    2.87896E-24
   5.1586    1.67022E-85    2.87356E-24
   5.1821    3.37479E-85    2.86842E-24
   5.2058    6.79738E-85    2.86359E-24
   5.2295    1.36479E-84    2.85906E-24
   5.2534    2.73166E-84    2.85483E-24
   5.2774    5.45038E-84    2.85089E-24
   5.3015    1.08411E-83    2.84723E-24
   5.3257    2.14967E-83    2.84384E-24
   5.3500    4.24938E-83    2.84073E-24
   5.3744    8.37416E-83    2.83788E-24
   5.3989    1.64522E-82    2.83528E-24
   5.4236    3.22241E-82    2.83293E-24
   5.4484    6.29238E-82    2.83083E-24
   5.4732    1.22499E-81    2.82896E-24
   5.4982    2.37759E-81    2.82732E-24
   5.5233    4.60118E-81    2.82611E-24
   5.5485    8.87852E-81    2.82536E-24
   5.5738    1.70815E-80    2.82489E-24
   5.5993    3.27666E-80    2.82469E-24
   5.6249    6.26701E-80    2.82475E-24
   5.6505    1.19516E-79    2.82513E-24
   5.6763    2.27269E-79    2.82584E-24
   5.7022    4.30926E-79    2.82685E-24
   5.7283    8.14734E-79    2.82815E-24
   5.7544    1.53598E-78    2.82972E-24
   5.7807    2.88747E-78    2.83157E-24
   5.8071    5.41273E-78    2.83369E-24
   5.8336    1.01178E-77    2.83606E-24
   5.8602    1.88595E-77    2.83869E-24
   5.8870    3.50553E-77    2.84156E-24
   5.9138    6.49800E-77    2.84478E-24
   5.9408    1.20121E-76    2.84840E-24
   5.9680    2.21433E-76    2.85217E-24
   5.9952    4.07056E-76    2.85612E-24
   6.0226    7.46211E-76    2.86022E-24
   6.0501    1.36417E-75    2.86447E-24
   6.0777    2.48701E-75    2.86888E-24
   6.1054    4.52163E-75    2.87343E-24
   6.1333    8.19834E-75    2.87812E-24
   6.1613    1.48243E-74    2.88295E-24
   6.1894    2.67330E-74    2.88792E-24
   6.2177    4.80548E-74    2.89162E-24
   6.2461    8.61197E-74    2.89442E-24
   6.2746    1.53905E-73    2.89698E-24
   6.3032    2.74281E-73    2.89933E-24
   6.3320    4.87458E-73    2.90145E-24
   6.3609    8.63923E-73    2.90331E-24
   6.3899    1.52673E-72    2.90454E-24
   6.4191    2.69064E-72    2.90550E-24
   6.4484    4.72893E-72    2.90620E-24
   6.4778    8.28877E-72    2.90664E-24
   6.5074    1.44891E-71    2.90683E-24
   6.5371    2.52591E-71    2.90671E-24
   6.5670    4.39169E-71    2.90635E-24
   6.5969    7.61569E-71    2.90588E-24
   6.6271    1.31722E-70    2.90532E-24
   6.6573    2.27238E-70    2.90466E-24
   6.6877    3.91007E-70    2.90390E-24
   6.7182    6.70940E-70    2.90245E-24
   6.7489    1.14830E-69    2.90077E-24
   6.7797    1.96064E-69    2.89949E-24
   6.8106    3.33976E-69    2.89862E-24
   6.8417    5.67561E-69    2.89813E-24
   6.8730    9.62260E-69    2.89802E-24
   6.9043    1.62764E-68    2.89829E-24
   6.9359    2.74591E-68    2.89808E-24
   6.9675    4.62431E-68    2.89980E-24
   6.9993    7.77506E-68    2.90386E-24
   7.0313    1.30513E-67    2.91022E-24
   7.0634    2.18722E-67    2.91882E-24
   7.0956    3.65605E-67    2.92693E-24
   7.1280    6.09917E-67    2.93624E-24
   7.1606    1.01806E-66    2.95420E-24
   7.1932    1.70013E-66    2.98068E-24
   7.2261    2.84021E-66    3.01557E-24
   7.2591    4.74600E-66    3.05877E-24
   7.2922    7.93146E-66    3.11016E-24
   7.3255    1.32084E-65    3.15862E-24
   7.3589    2.20682E-65    3.22577E-24
   7.3925    3.69824E-65    3.31189E-24
   7.4263    6.21345E-65    3.41682E-24
   7.4602    1.04607E-64    3.54038E-24
   7.4942    1.76384E-64    3.68243E-24
   7.5284    2.97967E-64    3.84604E-24
   7.5628    5.05407E-64    4.04236E-24
   7.5973    8.59769E-64    4.27072E-24
   7.6320    1.46542E-63    4.53086E-24
   7.6669    2.50029E-63    4.82253E-24
   7.7019    4.26686E-63    5.14549E-24
   7.7370    7.27800E-63    5.49950E-24
   7.7723    1.24185E-62    5.89281E-24
   7.8078    2.11916E-62    6.32870E-24
   7.8435    3.61212E-62    6.80390E-24
   7.8793    6.14613E-62    7.31793E-24
   7.9152    1.04345E-61    7.87028E-24
   7.9514    1.76690E-61    8.46046E-24
   7.9877    2.98326E-61    9.08802E-24
   8.0241    5.02823E-61    9.76609E-24
   8.0608    8.44959E-61    1.04856E-23
   8.0976    1.41455E-60    1.12396E-23
   8.1345    2.35911E-60    1.20272E-23
   8.1716    3.91942E-60    1.28480E-23
   8.2090    6.48703E-60    1.37013E-23
   8.2464    1.06963E-59    1.45865E-23
   8.2841    1.74854E-59    1.54276E-23
   8.3219    2.83010E-59    1.61894E-23
   8.3599    4.55786E-59    1.69388E-23
   8.3980    7.29350E-59    1.76456E-23
   8.4364    1.16008E-58    1.83079E-23
   8.4749    1.83704E-58    1.89491E-23
   8.5136    2.89661E-58    1.95679E-23
   8.5524    4.55503E-58    2.01926E-23
   8.5915    7.14733E-58    2.08327E-23
   8.6307    1.11983E-57    2.15034E-23
   8.6701    1.75352E-57    2.22265E-23
   8.7097    2.74311E-57    2.29961E-23
   8.7494    4.28808E-57    2.38216E-23
   8.7894    6.69843E-57    2.47072E-23
   8.8295    1.04501E-56    2.56421E-23
   8.8698    1.62817E-56    2.66290E-23
   8.9103    2.53211E-56    2.76566E-23
   8.9510    3.92820E-56    2.87083E-23
   8.9918    6.07865E-56    2.97817E-23
   9.0329    9.37626E-56    3.08553E-23
   9.0741    1.44046E-55    3.18998E-23
   9.1155    2.20393E-55    3.29074E-23
   9.1572    3.35526E-55    3.38418E-23
   9.1990    5.08099E-55    3.46832E-23
   9.2409    7.65399E-55    3.54253E-23
   9.2831    1.14653E-54    3.60470E-23
   9.3255    1.70757E-54    3.65360E-23
   9.3681    2.52918E-54    3.68952E-23
   9.4108    3.72552E-54    3.71204E-23
   9.4538    5.45832E-54    3.72134E-23
   9.4970    7.95765E-54    3.71889E-23
   9.5403    1.15469E-53    3.70556E-23
   9.5839    1.66865E-53    3.68358E-23
   9.6276    2.40151E-53    3.65314E-23
   9.6716    3.44334E-53    3.61572E-23
   9.7157    4.92317E-53    3.57469E-23
   9.7601    7.02435E-53    3.53286E-23
   9.8046    1.00058E-52    3.49175E-23
   9.8494    1.42293E-52    3.45134E-23
   9.8943    2.02027E-52    3.41166E-23
   9.9395    2.86425E-52    3.37330E-23
   9.9849    4.05497E-52    3.33622E-23
  10.0305    5.73560E-52    3.30219E-23
  10.0763    8.10045E-52    3.26904E-23
  10.1223    1.14195E-51    3.23574E-23
  10.1685    1.60700E-51    3.20249E-23
  10.2149    2.25680E-51    3.16836E-23
  10.2615    3.15968E-51    3.13023E-23
  10.3084    4.41052E-51    3.08837E-23
  10.3554    6.13317E-51    3.04051E-23
  10.4027    8.49349E-51    2.98592E-23
  10.4502    1.17235E-50    2.92740E-23
  10.4979    1.61303E-50    2.86548E-23
  10.5458    2.21083E-50    2.79855E-23
  10.5939    3.02341E-50    2.73139E-23
  10.6423    4.12663E-50    2.66488E-23
  10.6909    5.62204E-50    2.59930E-23
  10.7397    7.65929E-50    2.53925E-23
  10.7887    1.04240E-49    2.48190E-23
  10.8380    1.41718E-49    2.42708E-23
  10.8874    1.92506E-49    2.37513E-23
  10.9371    2.61339E-49    2.32652E-23
  10.9871    3.54291E-49    2.27924E-23
  11.0372    4.79637E-49    2.23324E-23
  11.0876    6.48128E-49    2.18747E-23
  11.1382    8.73775E-49    2.14092E-23
  11.1891    1.17622E-48    2.09539E-23
  11.2401    1.58097E-48    2.05083E-23
  11.2915    2.12231E-48    2.00768E-23
  11.3430    2.84621E-48    1.96643E-23
  11.3948    3.81223E-48    1.92646E-23
  11.4468    5.09967E-48    1.88771E-23
  11.4990    6.81540E-48    1.85071E-23
  11.5515    9.09918E-48    1.81528E-23
  11.6043    1.21277E-47    1.78011E-23
  11.6572    1.61370E-47    1.74523E-23
  11.7105    2.14270E-47    1.70994E-23
  11.7639    2.83680E-47    1.67288E-23
  11.8176    3.74881E-47    1.63594E-23
  11.8716    4.94481E-47    1.59913E-23
  11.9258    6.51031E-47    1.56247E-23
  11.9802    8.55956E-47    1.52667E-23
  12.0349    1.12362E-46    1.49144E-23
  12.0898    1.47261E-46    1.45672E-23
  12.1450    1.92681E-46    1.42244E-23
  12.2005    2.52133E-46    1.39101E-23
  12.2562    3.29752E-46    1.36142E-23
  12.3121    4.30909E-46    1.33320E-23
  12.3683    5.62204E-46    1.30527E-23
  12.4248    7.31846E-46    1.27680E-23
  12.4815    9.50741E-46    1.24810E-23
  12.5385    1.23340E-45    1.22000E-23
  12.5957    1.59782E-45    1.19245E-23
  12.6532    2.06688E-45    1.16535E-23
  12.7110    2.66855E-45    1.13822E-23
  12.7690    3.44145E-45    1.11193E-23
  12.8273    4.43308E-45    1.08642E-23
  12.8858    5.70368E-45    1.06163E-23
  12.9447    7.33467E-45    1.03822E-23
  13.0038    9.42858E-45    1.01628E-23
  13.0631    1.21082E-44    9.95099E-24
  13.1227    1.55337E-44    9.74640E-24
  13.1827    1.99084E-44    9.54866E-24
  13.2428    2.54644E-44    9.34835E-24
  13.3033    3.25357E-44    9.15397E-24
  13.3640    4.15310E-44    8.96639E-24
  13.4250    5.29619E-44    8.78522E-24
  13.4863    6.74652E-44    8.60908E-24
  13.5479    8.58447E-44    8.43759E-24
  13.6097    1.09217E-43    8.27873E-24
  13.6718    1.38940E-43    8.13213E-24
  13.7343    1.76741E-43    7.99745E-24
  13.7970    2.24943E-43    7.87875E-24
  13.8599    2.86757E-43    7.78391E-24
  13.9232    3.65866E-43    7.70608E-24
  13.9868    4.67229E-43    7.64528E-24
  14.0506    5.97261E-43    7.60158E-24
  14.1148    7.64632E-43    7.57861E-24
  14.1792    9.80411E-43    7.57641E-24
  14.2439    1.25804E-42    7.58897E-24
  14.3089    1.61552E-42    7.61644E-24
  14.3743    2.07619E-42    7.65896E-24
  14.4399    2.66969E-42    7.71506E-24
  14.5058    3.43257E-42    7.78001E-24
  14.5720    4.41366E-42    7.85507E-24
  14.6385    5.67525E-42    7.94020E-24
  14.7054    7.29728E-42    8.03533E-24
  14.7725    9.37893E-42    8.13750E-24
  14.8399    1.20295E-41    8.23337E-24
  14.9077    1.54164E-41    8.33300E-24
  14.9757    1.97401E-41    8.43624E-24
  15.0441    2.52417E-41    8.53862E-24
  15.1128    3.22403E-41    8.64223E-24
  15.1817    4.11587E-41    8.75245E-24
  15.2510    5.24970E-41    8.86598E-24
  15.3207    6.68945E-41    8.98231E-24
  15.3906    8.51575E-41    9.10130E-24
  15.4609    1.08299E-40    9.22282E-24
  15.5314    1.37593E-40    9.34700E-24
  15.6023    1.74633E-40    9.47343E-24
  15.6736    2.21405E-40    9.60157E-24
  15.7451    2.80396E-40    9.73128E-24
  15.8170    3.54712E-40    9.86239E-24
  15.8892    4.48225E-40    9.99477E-24
  15.9617    5.65716E-40    1.01276E-23
  16.0346    7.13177E-40    1.02611E-23
  16.1078    8.98028E-40    1.03952E-23
  16.1813    1.12946E-39    1.05297E-23
  16.2552    1.41886E-39    1.06644E-23
  16.3294    1.78042E-39    1.07999E-23
  16.4039    2.23182E-39    1.09373E-23
  16.4788    2.79379E-39    1.10724E-23
  16.5541    3.49243E-39    1.12052E-23
  16.6296    4.35974E-39    1.13353E-23
  16.7055    5.43489E-39    1.14627E-23
  16.7818    6.76458E-39    1.15851E-23
  16.8584    8.40499E-39    1.17001E-23
  16.9354    1.04284E-38    1.18113E-23
  17.0127    1.29205E-38    1.19186E-23
  17.0903    1.59856E-38    1.20216E-23
  17.1683    1.97498E-38    1.21203E-23
  17.2467    2.43710E-38    1.22171E-23
  17.3255    3.00396E-38    1.23128E-23
  17.4045    3.69686E-38    1.24018E-23
  17.4840    4.54247E-38    1.24840E-23
  17.5638    5.57284E-38    1.25593E-23
  17.6440    6.82640E-38    1.26276E-23
  17.7245    8.34856E-38    1.26881E-23
  17.8054    1.01902E-37    1.27361E-23
  17.8867    1.24180E-37    1.27755E-23
  17.9684    1.51084E-37    1.28065E-23
  18.0504    1.83526E-37    1.28292E-23
  18.1328    2.22583E-37    1.28436E-23
  18.2156    2.69532E-37    1.28500E-23
  18.2987    3.25937E-37    1.28505E-23
  18.3823    3.93515E-37    1.28423E-23
  18.4662    4.74326E-37    1.28248E-23
  18.5505    5.70814E-37    1.27983E-23
  18.6352    6.85842E-37    1.27632E-23
  18.7202    8.22768E-37    1.27199E-23
  18.8057    9.85480E-37    1.26681E-23
  18.8915    1.17839E-36    1.26066E-23
  18.9778    1.40689E-36    1.25370E-23
  19.0644    1.67714E-36    1.24599E-23
  19.1514    1.99632E-36    1.23757E-23
  19.2389    2.37277E-36    1.22848E-23
  19.3267    2.81615E-36    1.21876E-23
  19.4149    3.33745E-36    1.20838E-23
  19.5035    3.94943E-36    1.19736E-23
  19.5926    4.66722E-36    1.18583E-23
  19.6820    5.50804E-36    1.17383E-23
  19.7719    6.49171E-36    1.16140E-23
  19.8621    7.64109E-36    1.14857E-23
  19.9528    8.98242E-36    1.13538E-23
  20.0439    1.05478E-35    1.12207E-23
  20.1354    1.23750E-35    1.10885E-23
  20.2273    1.45040E-35    1.09558E-23
  20.3196    1.69824E-35    1.08229E-23
  20.4124    1.99020E-35    1.07099E-23
  20.5056    2.33129E-35    1.06020E-23
  20.5992    2.72931E-35    1.04978E-23
  20.6932    3.19312E-35    1.03960E-23
  20.7877    3.73183E-35    1.02927E-23
  20.8826    4.35745E-35    1.01893E-23
  20.9779    5.08334E-35    1.00859E-23
  21.0737    5.92271E-35    9.97898E-24
  21.1699    6.89395E-35    9.87135E-24
  21.2665    8.01872E-35    9.76559E-24
  21.3636    9.32034E-35    9.66164E-24
  21.4611    1.08336E-34    9.56654E-24
  21.5591    1.25854E-34    9.47440E-24
  21.6575    1.46106E-34    9.38408E-24
  21.7563    1.69502E-34    9.29548E-24
  21.8557    1.96454E-34    9.20585E-24
  21.9554    2.27467E-34    9.11506E-24
  22.0557    2.63119E-34    9.02323E-24
  22.1563    3.04028E-34    8.92935E-24
  22.2575    3.50774E-34    8.82992E-24
  22.3591    4.04384E-34    8.73114E-24
  22.4612    4.65816E-34    8.63304E-24
  22.5637    5.36204E-34    8.53636E-24
  22.6667    6.17065E-34    8.44476E-24
  22.7702    7.09779E-34    8.35627E-24
  22.8741    8.16031E-34    8.27078E-24
  22.9785    9.37843E-34    8.18911E-24
  23.0834    1.07775E-33    8.11346E-24
  23.1888    1.23767E-33    8.03872E-24
  23.2947    1.42033E-33    7.96488E-24
  23.4010    1.62871E-33    7.89135E-24
  23.5078    1.86466E-33    7.81150E-24
  23.6151    2.13325E-33    7.73236E-24
  23.7229    2.43879E-33    7.65392E-24
  23.8312    2.78609E-33    7.57619E-24
  23.9400    3.18305E-33    7.50493E-24
  24.0493    3.63429E-33    7.43486E-24
  24.1591    4.14654E-33    7.36528E-24
  24.2694    4.72762E-33    7.29619E-24
