READ SERR 1 2
@0790380601/analysis/pnspec_err.pco
!
0.335403025 5.23899496E-3 0.681615829 1
0.345873505 5.23149967E-3 -0.453513116 1
0.353717983 2.61299312E-3 0.376611233 1
0.361552 5.22100925E-3 -0.674262702 1
0.371986002 5.21299243E-3 -0.283219546 1
0.379803002 2.60400772E-3 -0.136780754 1
0.385008514 2.60148942E-3 1.31359029 1
0.39280802 5.19801676E-3 -0.306157917 1
0.403196514 5.19049168E-3 -0.524572909 1
0.41356951 5.18250465E-3 -8.76377597E-2 1
0.423927009 5.17499447E-3 -5.02922432E-3 1
0.434269011 5.16700745E-3 -0.621100128 1
0.444595516 5.15949726E-3 0.876426578 1
0.454906523 5.15149534E-3 -2.04346418 1
0.465201497 5.14349341E-3 -5.72821051E-2 1
0.475481004 5.13601303E-3 0.6378178 1
0.485745013 5.12798131E-3 1.12594831 1
0.495993495 5.12051582E-3 1.4699626 1
0.50622654 5.112499E-3 0.785200298 1
0.516443491 5.10448217E-3 -1.01406813 1
0.526645482 5.09750843E-3 -0.603681803 1
0.536832452 5.08949161E-3 -2.91077781 1
0.544463992 2.54201889E-3 0.161602408 1
0.549546003 2.53999233E-3 -2.42586637 1
0.554623961 2.53799558E-3 -1.66836274 1
0.559698462 2.53650546E-3 -0.495914608 1
0.564769506 2.53450871E-3 -0.28405565 1
0.569836497 2.53251195E-3 0.198686108 1
0.574899554 2.53048539E-3 -0.495405257 1
0.579959035 2.52899528E-3 1.86829996 1
0.585014999 2.52699852E-3 0.34537521 1
0.590067506 2.5255084E-3 0.894662738 1
0.595116496 2.52351165E-3 1.42284203 1
0.600161552 2.52148509E-3 1.54370475 1
0.605203032 2.51999497E-3 0.359102219 1
0.610240996 2.51799822E-3 1.08350527 1
0.61779052 5.03152609E-3 5.03079481E-2 1
0.627846003 5.0239861E-3 -0.800152242 1
0.637887001 5.01698256E-3 -0.95514375 1
0.647915006 5.01102209E-3 -2.17596531 1
0.657930017 5.00398874E-3 -0.653807104 1
0.667931497 4.99749184E-3 1.65058005 1
0.677919984 4.99102473E-3 -0.767751336 1
0.687896013 4.98497486E-3 -0.802493095 1
0.697860003 4.9790144E-3 -0.544656575 1
0.707811475 4.97248769E-3 0.850218654 1
0.717751026 4.96700406E-3 -0.47448054 1
0.727679491 4.96149063E-3 -1.05787468 1
0.737596512 4.95550036E-3 0.507772446 1
0.747501969 4.95001674E-3 0.399752349 1
0.757396996 4.94498014E-3 0.566977322 1
0.769749522 7.40751624E-3 0.885459483 1
0.784552991 7.39598274E-3 -0.345234692 1
0.799334466 7.38549232E-3 -1.08949697 1
0.814095497 7.37553835E-3 0.614048958 1
0.82883656 7.36549497E-3 1.09245896 1
0.84355849 7.35646486E-3 0.484232217 1
0.858262479 7.34752417E-3 0.394055545 1
0.872949481 7.33950734E-3 1.37907219 1
0.890062511 9.77349281E-3 -1.29229903 1
0.90959698 9.76097584E-3 0.606735051 1
0.929107487 9.74953175E-3 1.59702182 1
0.951029539 1.21724904E-2 0.139452323 1
0.975360513 1.21584833E-2 0.360203475 1
0.999664426 1.21454895E-2 -0.584204257 1
1.02394998 1.21400356E-2 2.1722374 1
1.04821491 1.21249557E-2 1.36988819 1
1.07246494 1.21250153E-2 1.39812982 1
1.09670997 1.21200085E-2 -0.700331092 1
1.12094498 1.21150613E-2 0.399099231 1
1.14517498 1.21149421E-2 -0.846085906 1
1.16940498 1.21150017E-2 0.255644411 1
1.19363999 1.21200085E-2 1.45247352 1
1.21788001 1.21200085E-2 0.185267553 1
1.24213004 1.2130022E-2 1.58310211 1
1.26639509 1.21349692E-2 -0.766219616 1
1.29067004 1.21400356E-2 -0.311333746 1
1.31496 1.214993E-2 -1.30403912 1
1.33926499 1.2155056E-2 1.67259026 1
1.363585 1.21649504E-2 -1.07247436 1
1.38792992 1.21800303E-2 -0.931488872 1
1.41229999 1.21899843E-2 -1.92173743 1
1.43424499 9.75501537E-3 -2.51649666 1
1.45132494 7.32499361E-3 -1.42261279 1
1.46598005 7.33006001E-3 -1.33269846 1
1.47819495 4.88489866E-3 1.95337188 1
1.49041498 7.3350668E-3 1.69453597 1
1.50509 7.34001398E-3 1.77265632 1
1.51977503 7.34496117E-3 1.13215697 1
1.53937006 1.22500062E-2 -0.29710412 1
1.56387997 1.22600198E-2 -1.66552985 1
1.58841491 1.22749209E-2 1.48621356 1
1.61297488 1.22850537E-2 0.127655253 1
1.63756001 1.23000145E-2 -0.317984253 1
1.66216993 1.23099685E-2 2.56639385 1
1.6868 1.23200417E-2 0.864449024 1
1.7114501 1.23299956E-2 0.978006959 1
1.73612499 1.23449564E-2 1.08430386 1
1.76081991 1.23500228E-2 1.86738777 1
1.7855351 1.23650432E-2 0.630265415 1
1.81027007 1.23699903E-2 1.29558694 1
1.83502507 1.23850107E-2 0.766467571 1
1.8598001 1.23899579E-2 0.359307259 1
1.8845849 1.23949647E-2 0.72773701 1
1.90938997 1.24100447E-2 0.84377259 1
1.93421006 1.24099851E-2 0.415595591 1
1.95904493 1.24250054E-2 1.73628783 1
1.98389494 1.24249458E-2 -0.413464367 1
2.00875497 1.2435019E-2 1.19514704 1
2.03362989 1.24399662E-2 0.982620358 1
2.05851507 1.24450922E-2 0.149378449 1
2.08341002 1.24499798E-2 1.6422205 1
2.10831499 1.24549866E-2 2.2994349 1
2.13322496 1.24549866E-2 0.891892612 1
2.15814495 1.24651194E-2 -0.806640029 1
2.18307495 1.24648809E-2 1.14069986 1
2.20800996 1.24700069E-2 -0.702640533 1
2.23295498 1.24750137E-2 -0.420776606 1
2.25790501 1.24748945E-2 -1.03701556 1
2.28285503 1.24751329E-2 -0.906319082 1
2.30781007 1.24800205E-2 0.914244771 1
