#
# Milky Way XMM-Newton RGS1 CGM X-ray Absorption Spectrum
# Background source: Blazar 1ES1553+113
#
# Source: Das et al. 2019, ApJL, 882, L23
#
# wavelength: wavelength in Angstroms
# err_wavelength: wavelength error in Angstroms
# flux: X-ray flux in Jansky
# err_flux: error on flux in Jansky
# model: best-fit model
# continuum: bset-fit continuum
#
wavelength                      err_wavelength                  flux                            err_flux                        model                           model_t6                        model_t7                        continuum
8.865000719999999390e+00	1.499969509999999999e-02	2.223719780000000164e-06	8.501954340000000629e-08	2.022986559999999894e-06	2.025223920000000057e-06	2.025755070000000013e-06	2.027995380000000077e-06
8.895000460000000331e+00	1.500020919999999966e-02	2.159033560000000186e-06	8.427187479999999499e-08	2.033408009999999923e-06	2.035994839999999990e-06	2.036215389999999799e-06	2.038805859999999941e-06
8.930000310000000496e+00	1.999986540000000049e-02	2.101347489999999795e-06	7.485213870000000369e-08	2.046582949999999795e-06	2.048848959999999913e-06	2.049438079999999878e-06	2.051707270000000096e-06
8.970000269999999887e+00	1.999995670000000170e-02	2.092351000000000205e-06	7.453053289999999915e-08	2.059887039999999961e-06	2.063388369999999966e-06	2.062806739999999854e-06	2.066313299999999985e-06
9.005001070000000496e+00	1.500043459999999933e-02	2.221898060000000014e-06	8.379717539999999888e-08	2.073788439999999943e-06	2.076023970000000032e-06	2.076747019999999842e-06	2.078985739999999856e-06
9.040000920000000662e+00	1.999982070000000042e-02	2.080776989999999803e-06	7.296088709999999609e-08	2.085846749999999970e-06	2.088841259999999974e-06	2.088854219999999976e-06	2.091853049999999980e-06
9.080000880000000052e+00	2.000003120000000065e-02	2.121161059999999898e-06	7.783463469999999620e-08	2.101032350000000121e-06	2.103558700000000179e-06	2.104098710000000086e-06	2.106628699999999795e-06
9.120000839999999442e+00	1.999989710000000045e-02	2.192211919999999991e-06	7.562241680000000097e-08	2.117043779999999799e-06	2.118014440000000169e-06	2.120203819999999927e-06	2.121176069999999924e-06
9.155000689999999608e+00	1.500027070000000025e-02	2.277259680000000055e-06	9.027696989999999702e-08	2.065025460000000164e-06	2.109943129999999872e-06	2.087939489999999838e-06	2.134036090000000074e-06
9.185000419999999721e+00	1.499937290000000027e-02	2.177708669999999818e-06	8.221496729999999653e-08	2.131250080000000002e-06	2.141729960000000015e-06	2.134755960000000207e-06	2.145253569999999949e-06
9.215000149999999834e+00	1.500035639999999955e-02	2.254679660000000107e-06	7.944867520000000127e-08	2.150086169999999982e-06	2.152863540000000052e-06	2.153371499999999954e-06	2.156153190000000025e-06
9.245000839999999442e+00	1.499998290000000012e-02	2.192710550000000141e-06	7.828795390000000282e-08	2.160752500000000197e-06	2.163721770000000123e-06	2.164088300000000078e-06	2.167062120000000203e-06
9.275000569999999556e+00	1.499988979999999916e-02	2.164232000000000000e-06	7.839866360000000471e-08	2.165404340000000127e-06	2.169452050000000065e-06	2.174055230000000088e-06	2.178116570000000129e-06
9.305000310000000496e+00	1.500009650000000069e-02	2.118687009999999823e-06	7.752535679999999564e-08	2.184469850000000117e-06	2.185923899999999988e-06	2.187917739999999816e-06	2.189374069999999911e-06
9.335000989999999277e+00	1.500020359999999948e-02	2.255965909999999878e-06	8.006335149999999822e-08	2.194552510000000020e-06	2.196863079999999995e-06	2.198037239999999948e-06	2.200351449999999999e-06
9.365000719999999390e+00	1.499979759999999981e-02	2.306633180000000156e-06	7.885223850000000184e-08	2.200797330000000016e-06	2.206926869999999846e-06	2.205219060000000186e-06	2.211359290000000042e-06
9.395000460000000331e+00	1.499972769999999983e-02	2.355273860000000178e-06	8.045790880000000225e-08	2.217484049999999896e-06	2.218573850000000036e-06	2.221268010000000018e-06	2.222359849999999935e-06
9.425000190000000444e+00	1.500001549999999996e-02	2.161203380000000141e-06	7.822622190000000471e-08	2.227930280000000029e-06	2.228778380000000082e-06	2.231537560000000026e-06	2.232387030000000179e-06
9.455000880000000052e+00	1.500068230000000009e-02	2.398229300000000163e-06	8.083063820000000476e-08	2.233828580000000023e-06	2.237584110000000142e-06	2.237464509999999974e-06	2.241226410000000119e-06
9.485000610000000165e+00	1.499957870000000019e-02	2.414709119999999985e-06	8.101902439999999363e-08	2.243136810000000082e-06	2.256774909999999975e-06	2.246940309999999935e-06	2.260600919999999955e-06
9.515000340000000278e+00	1.499972769999999983e-02	2.378907769999999810e-06	8.043111419999999409e-08	2.247966680000000164e-06	2.248579679999999933e-06	2.251842029999999978e-06	2.252456170000000070e-06
9.545000079999999443e+00	1.500029490000000069e-02	2.295149669999999817e-06	7.865456549999999737e-08	2.292025559999999793e-06	2.292766789999999906e-06	2.295858389999999949e-06	2.296600999999999986e-06
9.575000760000000000e+00	1.500041780000000054e-02	2.387734179999999924e-06	8.442387410000000334e-08	2.303701880000000111e-06	2.304336019999999909e-06	2.307575410000000099e-06	2.308210469999999846e-06
9.605000499999999164e+00	1.499920620000000024e-02	2.360493229999999894e-06	8.347726069999999574e-08	2.314909349999999886e-06	2.315666509999999975e-06	2.318833369999999856e-06	2.319591889999999796e-06
9.635000229999999277e+00	1.500021850000000066e-02	2.406524570000000145e-06	8.622422600000000425e-08	2.326184810000000020e-06	2.327113180000000085e-06	2.330161580000000122e-06	2.331091310000000038e-06
9.665000920000000662e+00	1.500036939999999965e-02	2.274167169999999887e-06	8.817661980000000392e-08	2.337858859999999939e-06	2.338641249999999858e-06	2.341889289999999875e-06	2.342672809999999869e-06
9.695000650000000775e+00	1.499964860000000018e-02	2.489895909999999856e-06	8.767280239999999687e-08	2.327507669999999821e-06	2.349886700000000186e-06	2.331552880000000008e-06	2.353970789999999955e-06
9.725000380000000888e+00	1.499986830000000007e-02	2.295430020000000133e-06	8.634963680000000562e-08	2.353581069999999947e-06	2.361067350000000080e-06	2.357772250000000031e-06	2.365271710000000118e-06
9.755001070000000496e+00	1.500060410000000032e-02	2.391937869999999860e-06	7.982837500000000228e-08	2.371768909999999979e-06	2.372457629999999983e-06	2.376078780000000106e-06	2.376768859999999961e-06
9.785000800000000609e+00	1.499957220000000015e-02	2.295575770000000080e-06	7.879470589999999573e-08	2.383290619999999974e-06	2.383975019999999978e-06	2.387657790000000011e-06	2.388343549999999865e-06
9.815000530000000722e+00	1.500045319999999960e-02	2.469990929999999989e-06	8.046818319999999518e-08	2.394547889999999981e-06	2.395240929999999985e-06	2.398971449999999801e-06	2.399665850000000080e-06
9.845001220000000330e+00	1.499956749999999985e-02	2.322312179999999909e-06	7.862097109999999547e-08	2.405138280000000010e-06	2.406508880000000193e-06	2.409616850000000114e-06	2.410989959999999873e-06
9.869999890000000775e+00	9.999682200000000257e-03	2.580326049999999937e-06	1.006561019999999976e-07	2.414934670000000145e-06	2.415987179999999905e-06	2.419460999999999856e-06	2.420515329999999866e-06
9.890000340000000278e+00	1.000027920000000001e-02	2.493907910000000064e-06	9.910409200000000143e-08	2.423149679999999940e-06	2.423871589999999850e-06	2.427716029999999982e-06	2.428439529999999942e-06
9.915000920000000662e+00	1.500048210000000035e-02	2.494903579999999891e-06	8.142508530000000523e-08	2.432032259999999887e-06	2.433274859999999925e-06	2.436646580000000086e-06	2.437891679999999875e-06
9.940000530000000722e+00	9.999528529999999332e-03	2.564588840000000150e-06	1.012987809999999990e-07	2.441623340000000015e-06	2.442686760000000176e-06	2.446287450000000196e-06	2.447352700000000008e-06
9.960000989999999277e+00	1.000022520000000067e-02	2.668559770000000133e-06	1.012917819999999947e-07	2.449133259999999929e-06	2.450217829999999943e-06	2.453836710000000091e-06	2.454923559999999906e-06
9.980000499999999164e+00	9.999726900000000321e-03	2.365055250000000110e-06	9.787530079999999789e-08	2.456043149999999900e-06	2.457750269999999810e-06	2.460785480000000069e-06	2.462496009999999854e-06
1.551500030000000052e+01	1.499992049999999966e-02	4.234375870000000413e-06	1.409351000000000031e-07	4.569018529999999882e-06	4.569265460000000094e-06	4.580672789999999799e-06	4.580920630000000135e-06
1.554000090000000078e+01	1.000047289999999971e-02	4.533217629999999857e-06	1.780297790000000057e-07	4.577486379999999940e-06	4.577735130000000401e-06	4.589232499999999772e-06	4.589481699999999959e-06
1.556000039999999984e+01	9.999459610000000637e-03	4.552707200000000333e-06	1.681081870000000023e-07	4.584255750000000091e-06	4.584505400000000005e-06	4.596084640000000108e-06	4.596334290000000022e-06
1.558000089999999993e+01	1.000067590000000041e-02	4.590270690000000103e-06	1.610163739999999975e-07	4.591025120000000241e-06	4.591275229999999706e-06	4.602944049999999923e-06	4.603194609999999962e-06
1.560000130000000063e+01	9.999459610000000637e-03	4.390344200000000377e-06	1.578306270000000025e-07	4.598065520000000358e-06	4.598440230000000340e-06	4.610092220000000281e-06	4.610467840000000388e-06
1.561999989999999983e+01	9.999897330000000195e-03	4.723979149999999967e-06	1.618909239999999925e-07	4.603971770000000179e-06	4.605096820000000075e-06	4.616116259999999845e-06	4.617244489999999841e-06
1.564000030000000052e+01	1.000023820000000077e-02	4.644211460000000003e-06	1.620138329999999872e-07	4.611123129999999615e-06	4.611531039999999751e-06	4.623406770000000273e-06	4.623815579999999863e-06
1.566000080000000061e+01	1.000048410000000006e-02	4.689939940000000233e-06	1.616658520000000056e-07	4.617653300000000277e-06	4.617908869999999643e-06	4.630092010000000386e-06	4.630348030000000326e-06
1.568000130000000070e+01	9.999450300000000541e-03	4.417338460000000218e-06	1.583262729999999954e-07	4.624012039999999742e-06	4.624268059999999681e-06	4.636621270000000077e-06	4.636878200000000141e-06
1.570000079999999976e+01	1.000009009999999927e-02	4.506909590000000268e-06	1.603431770000000020e-07	4.630393959999999859e-06	4.630651800000000048e-06	4.643184179999999649e-06	4.643442480000000236e-06
1.572000030000000059e+01	9.999447499999999586e-03	4.457222079999999914e-06	1.578874130000000055e-07	4.637115129999999653e-06	4.637375700000000216e-06	4.650096339999999597e-06	4.650357820000000284e-06
1.573999979999999965e+01	1.000049149999999998e-02	4.892770899999999874e-06	1.728454750000000127e-07	4.643302419999999965e-06	4.643710779999999828e-06	4.656466439999999612e-06	4.656875720000000271e-06
1.576000020000000035e+01	9.999652390000000543e-03	4.578814699999999642e-06	1.773519930000000132e-07	4.649442869999999772e-06	4.650021309999999959e-06	4.662782890000000042e-06	4.663362690000000080e-06
1.578000070000000044e+01	1.000050830000000050e-02	4.830475969999999609e-06	1.849953579999999982e-07	4.656066719999999751e-06	4.656350030000000217e-06	4.669574539999999697e-06	4.669858749999999617e-06
1.580000109999999935e+01	1.000007240000000061e-02	4.841047480000000184e-06	1.834040970000000002e-07	4.662333139999999750e-06	4.662684660000000102e-06	4.675997840000000419e-06	4.676350270000000049e-06
1.582500169999999962e+01	1.500035360000000033e-02	4.755407640000000006e-06	1.633728169999999879e-07	4.670061569999999697e-06	4.670734139999999774e-06	4.683908630000000343e-06	4.684583470000000395e-06
1.585000130000000063e+01	9.999454019999999554e-03	4.874702429999999810e-06	1.937622330000000096e-07	4.678325239999999824e-06	4.678596269999999790e-06	4.692350099999999999e-06	4.692622499999999641e-06
1.587000079999999969e+01	1.000048970000000023e-02	4.796121629999999602e-06	1.884536259999999945e-07	4.684388839999999743e-06	4.684658509999999858e-06	4.698550580000000088e-06	4.698821160000000328e-06
1.589500139999999995e+01	1.499974540000000023e-02	4.651302790000000002e-06	1.542254749999999955e-07	4.691909450000000107e-06	4.692190030000000199e-06	4.706238089999999829e-06	4.706520029999999772e-06
1.592000099999999918e+01	1.000024660000000017e-02	4.704106230000000354e-06	1.699627030000000059e-07	4.698598329999999871e-06	4.699712459999999965e-06	4.713089310000000216e-06	4.714206630000000235e-06
1.594000050000000002e+01	9.999125260000000029e-03	4.990390149999999744e-06	1.723902300000000109e-07	4.704419550000000202e-06	4.705820630000000413e-06	4.719034679999999644e-06	4.720440299999999807e-06
1.596000000000000085e+01	1.000035370000000069e-02	4.641113259999999735e-06	1.665946460000000035e-07	4.711813739999999800e-06	4.712187550000000328e-06	4.726552109999999907e-06	4.726927269999999615e-06
1.598000049999999916e+01	1.000026709999999978e-02	4.684452960000000251e-06	1.697681280000000030e-07	4.704245840000000051e-06	4.718185660000000064e-06	4.719062869999999623e-06	4.733046350000000041e-06
1.600000190000000089e+01	1.000008550000000031e-02	4.641403850000000351e-06	1.652987999999999925e-07	4.607154099999999638e-06	4.685877230000000092e-06	4.659348630000000022e-06	4.739156339999999892e-06
1.602000239999999920e+01	1.000042630000000030e-02	4.584633640000000173e-06	1.677242950000000116e-07	4.708535020000000300e-06	4.730182349999999758e-06	4.723528039999999824e-06	4.745244499999999965e-06
1.604000089999999901e+01	9.999437260000000605e-03	4.783098569999999679e-06	1.689659679999999955e-07	4.735761650000000052e-06	4.736240499999999602e-06	4.750860169999999842e-06	4.751340380000000089e-06
1.606000140000000087e+01	1.000021029999999950e-02	4.728047320000000008e-06	1.690258389999999926e-07	4.742055810000000305e-06	4.742352299999999877e-06	4.757234360000000082e-06	4.757532220000000177e-06
1.608000180000000157e+01	9.999650529999999302e-03	4.726569839999999636e-06	1.694796200000000042e-07	4.748393620000000291e-06	4.748684200000000236e-06	4.763649029999999780e-06	4.763940519999999849e-06
1.610000039999999899e+01	1.000024099999999999e-02	4.768727190000000348e-06	1.760179770000000042e-07	4.754406749999999878e-06	4.754694149999999723e-06	4.769724000000000075e-06	4.770011860000000317e-06
1.612000079999999969e+01	9.999491270000000764e-03	5.094377229999999654e-06	1.919565159999999942e-07	4.760424420000000264e-06	4.760711359999999710e-06	4.775782140000000093e-06	4.776070450000000062e-06
1.614000130000000155e+01	1.000052499999999969e-02	4.861491110000000107e-06	1.827529559999999946e-07	4.766450270000000253e-06	4.766737670000000097e-06	4.781822550000000383e-06	4.782110409999999778e-06
1.616000179999999986e+01	1.000021769999999942e-02	4.677147439999999796e-06	1.803532399999999975e-07	4.772502509999999622e-06	4.772790819999999591e-06	4.787857960000000322e-06	4.788146729999999842e-06
1.618500140000000087e+01	1.499985619999999985e-02	4.805145640000000342e-06	1.591141509999999964e-07	4.780288240000000324e-06	4.780577460000000418e-06	4.795586390000000269e-06	4.795876519999999640e-06
1.621000099999999833e+01	9.999033060000000681e-03	4.909611110000000249e-06	1.888912779999999964e-07	4.788018940000000247e-06	4.788309069999999618e-06	4.803246610000000329e-06	4.803537649999999825e-06
1.622999950000000169e+01	1.000029409999999945e-02	4.756259839999999686e-06	1.863740380000000040e-07	4.794008419999999806e-06	4.794299909999999875e-06	4.809189250000000230e-06	4.809481199999999851e-06
1.625000000000000000e+01	1.000083700000000027e-02	5.040148610000000183e-06	1.991432440000000102e-07	4.799970159999999959e-06	4.800263009999999879e-06	4.815123250000000130e-06	4.815417010000000175e-06
1.627000239999999920e+01	1.000001929999999942e-02	5.073536610000000244e-06	1.891926900000000059e-07	4.805917800000000209e-06	4.806211560000000254e-06	4.821064069999999781e-06	4.821358739999999951e-06
1.629000089999999901e+01	9.999103840000000618e-03	4.984960920000000245e-06	1.757739909999999901e-07	4.811834059999999708e-06	4.812129190000000276e-06	4.826988060000000004e-06	4.827284099999999849e-06
1.630999949999999998e+01	1.000001189999999950e-02	4.757793700000000017e-06	1.713718939999999936e-07	4.818092290000000280e-06	4.818388789999999676e-06	4.833251749999999629e-06	4.833549159999999997e-06
1.632999990000000068e+01	1.000083610000000039e-02	4.933485799999999595e-06	1.791010790000000055e-07	4.824106779999999718e-06	4.824404639999999813e-06	4.839250319999999763e-06	4.839548640000000256e-06
1.635000039999999899e+01	9.999645870000000575e-03	5.166455139999999902e-06	1.930722960000000116e-07	4.830072610000000096e-06	4.830371839999999866e-06	4.845168859999999909e-06	4.845468989999999980e-06
1.637500000000000000e+01	1.499960290000000064e-02	4.855090990000000038e-06	1.551788670000000100e-07	4.837552749999999980e-06	4.837853339999999602e-06	4.852547140000000027e-06	4.852848629999999948e-06
1.639999960000000101e+01	1.000012639999999994e-02	5.388887529999999638e-06	1.978036719999999903e-07	4.844895559999999967e-06	4.845197960000000014e-06	4.859763069999999696e-06	4.860066379999999868e-06
1.642500109999999935e+01	1.500055749999999917e-02	4.735102269999999753e-06	1.627876859999999875e-07	4.852282019999999688e-06	4.852585790000000257e-06	4.867029019999999972e-06	4.867334160000000217e-06
1.645000080000000153e+01	9.999403730000000143e-03	4.714706389999999613e-06	1.874877280000000103e-07	4.859485669999999705e-06	4.859791259999999676e-06	4.874233130000000387e-06	4.874539629999999636e-06
1.647500039999999899e+01	1.500003039999999940e-02	4.807594450000000338e-06	1.592088240000000032e-07	4.866338259999999768e-06	4.866645669999999989e-06	4.881252610000000002e-06	4.881560469999999950e-06
1.650000190000000089e+01	1.000073089999999922e-02	4.639985040000000410e-06	1.834347779999999899e-07	4.872667890000000151e-06	4.872977119999999774e-06	4.888266629999999717e-06	4.888576309999999913e-06
1.652000239999999920e+01	1.000006309999999961e-02	4.911022190000000313e-06	1.790701419999999871e-07	4.878508209999999887e-06	4.878818339999999810e-06	4.893878669999999767e-06	4.894189709999999814e-06
1.654000089999999901e+01	9.999302220000000699e-03	4.729305150000000024e-06	1.739110619999999880e-07	4.884736879999999956e-06	4.885048380000000402e-06	4.899643500000000314e-06	4.899956369999999588e-06
1.655999949999999998e+01	9.999766950000000751e-03	4.523045849999999815e-06	1.708213229999999985e-07	4.890453060000000420e-06	4.890765919999999870e-06	4.905267820000000017e-06	4.905581589999999591e-06
1.658000180000000157e+01	1.000080910000000073e-02	5.113040519999999607e-06	1.808965920000000107e-07	4.894191530000000064e-06	4.894506219999999588e-06	4.908974460000000029e-06	4.909290059999999677e-06
1.660000229999999988e+01	9.999781850000000194e-03	5.036754370000000070e-06	1.778784760000000059e-07	4.897353389999999594e-06	4.897668990000000090e-06	4.912160879999999712e-06	4.912477379999999661e-06
1.662000079999999969e+01	9.999324570000000731e-03	4.798281679999999903e-06	1.731192040000000021e-07	4.901285589999999590e-06	4.901602549999999937e-06	4.916144919999999716e-06	4.916462329999999790e-06
1.663999940000000066e+01	1.000010970000000075e-02	4.850576720000000028e-06	1.766003520000000127e-07	4.906778489999999871e-06	4.907096349999999671e-06	4.921695559999999808e-06	4.922014799999999955e-06
1.665999980000000136e+01	1.000014509999999981e-02	5.068201970000000185e-06	1.811010859999999958e-07	4.918253130000000010e-06	4.918572810000000059e-06	4.927846020000000139e-06	4.928166620000000137e-06
1.668000029999999967e+01	1.000076350000000079e-02	4.955247729999999718e-06	1.790109540000000059e-07	4.928728230000000048e-06	4.929049740000000171e-06	4.933307080000000117e-06	4.933628590000000239e-06
1.670000080000000153e+01	9.998614899999999292e-03	5.044858879999999674e-06	1.813014589999999875e-07	4.934253409999999686e-06	4.934576279999999660e-06	4.938851820000000405e-06	4.939175140000000106e-06
1.671999930000000134e+01	1.000040209999999985e-02	4.893155159999999982e-06	1.783902520000000121e-07	4.939825429999999830e-06	4.940150120000000054e-06	4.944443840000000254e-06	4.944768990000000029e-06
1.674000170000000054e+01	1.000076630000000001e-02	5.011833759999999669e-06	1.805954500000000013e-07	4.944572080000000423e-06	4.944901320000000422e-06	4.949210049999999803e-06	4.949538830000000251e-06
1.676000210000000124e+01	9.999695229999999366e-03	5.043756119999999956e-06	1.821921239999999944e-07	4.948620240000000088e-06	4.949321009999999969e-06	4.953275490000000317e-06	4.953977170000000323e-06
1.678000069999999866e+01	9.999209079999999902e-03	4.933326180000000368e-06	1.791302540000000114e-07	4.952449219999999619e-06	4.953770709999999744e-06	4.957123560000000276e-06	4.958446429999999901e-06
1.679999919999999847e+01	1.000067030000000023e-02	5.024056010000000194e-06	1.799327119999999882e-07	4.958173120000000135e-06	4.958561480000000293e-06	4.962867929999999873e-06	4.963256739999999757e-06
1.682000160000000122e+01	1.000001560000000032e-02	5.186915590000000276e-06	1.846578209999999974e-07	4.963974789999999641e-06	4.964307209999999741e-06	4.968688699999999630e-06	4.969021119999999730e-06
1.684000019999999864e+01	9.999952280000000068e-03	4.763615829999999626e-06	1.784689369999999913e-07	4.969540900000000157e-06	4.969873769999999984e-06	4.974273910000000399e-06	4.974607239999999776e-06
1.686000059999999934e+01	9.999120610000000395e-03	4.708778759999999739e-06	1.752063669999999952e-07	4.975232060000000070e-06	4.975566750000000146e-06	4.979984169999999717e-06	4.980319320000000191e-06
1.687999920000000031e+01	1.000025499999999956e-02	4.935975990000000196e-06	1.807191549999999983e-07	4.980207899999999627e-06	4.980543960000000225e-06	4.984980019999999650e-06	4.985316539999999799e-06
1.689999960000000101e+01	1.000062560000000017e-02	5.015894660000000232e-06	1.820791910000000034e-07	4.984263340000000289e-06	4.984600759999999891e-06	4.989528409999999763e-06	4.989865830000000213e-06
1.692000009999999932e+01	1.000022520000000067e-02	4.951322809999999872e-06	1.836020539999999893e-07	4.984068709999999636e-06	4.984407040000000211e-06	4.994069060000000175e-06	4.994407850000000300e-06
1.694000240000000090e+01	1.000042819999999964e-02	4.898090990000000304e-06	1.810498560000000037e-07	4.985588479999999890e-06	4.985928170000000316e-06	4.998188160000000099e-06	4.998528769999999627e-06
1.696000099999999833e+01	9.999165310000000459e-03	4.642322890000000241e-06	1.765466210000000009e-07	4.986176460000000378e-06	4.986517069999999906e-06	5.001591939999999667e-06	5.001933909999999893e-06
1.697999950000000169e+01	9.999889879999999606e-03	4.817020000000000342e-06	1.861872220000000094e-07	5.000181320000000002e-06	5.000523739999999954e-06	5.005048480000000039e-06	5.005391360000000390e-06
1.700000000000000000e+01	1.000053709999999992e-02	5.064290689999999843e-06	1.999243009999999908e-07	4.955542860000000286e-06	4.955883920000000387e-06	5.007548680000000317e-06	5.007893380000000070e-06
1.702499960000000101e+01	1.499896780000000047e-02	5.052414050000000043e-06	1.795157939999999981e-07	5.000915280000000212e-06	5.001526919999999706e-06	5.008259899999999777e-06	5.008872450000000243e-06
1.705999949999999998e+01	2.000046889999999855e-02	4.827937569999999674e-06	1.924027800000000018e-07	4.984117370000000391e-06	4.985113260000000168e-06	5.008359490000000415e-06	5.009357659999999993e-06
1.710499950000000169e+01	2.500024069999999890e-02	4.977303890000000109e-06	1.988304350000000040e-07	4.970665940000000228e-06	4.971013820000000081e-06	4.990185520000000086e-06	4.990534759999999791e-06
1.715500069999999866e+01	2.500018099999999979e-02	5.030861759999999752e-06	1.754600730000000109e-07	4.903439730000000264e-06	4.903784879999999744e-06	4.908346449999999810e-06	4.908692059999999688e-06
1.719500160000000122e+01	1.500008719999999969e-02	4.936727240000000234e-06	1.727679829999999935e-07	4.851173800000000069e-06	4.851517589999999697e-06	4.865002210000000189e-06	4.865346909999999942e-06
