#
# Milky Way XMM-Newton RGS1 CGM X-ray Absorption Spectrum
# Background source: Blazar 1ES1553+113
#
# Source: Das et al. 2019, ApJL, 882, L23
#
# wavelength: wavelength in Angstroms
# err_wavelength: wavelength error in Angstroms
# flux: X-ray flux in Jansky
# err_flux: error on flux in Jansky
# model: best-fit model
# continuum: bset-fit continuum
#
wavelength                      err_wavelength                  flux                            err_flux                        model                           model_t6                        model_t7                        continuum
8.020000460000000331e+00	1.999999209999999902e-02	1.738839389999999930e-06	6.743482570000000036e-08	1.722723029999999937e-06	1.724705270000000037e-06	1.724760179999999959e-06	1.726744810000000047e-06
8.060000419999999721e+00	2.000011689999999995e-02	1.655735670000000097e-06	6.010076700000000511e-08	1.737322460000000025e-06	1.738723090000000086e-06	1.739167939999999967e-06	1.740570040000000067e-06
8.095000269999999887e+00	1.499963370000000074e-02	1.765388219999999903e-06	7.049792569999999819e-08	1.749176700000000096e-06	1.751081069999999998e-06	1.751050040000000092e-06	1.752956449999999982e-06
8.125000000000000000e+00	1.500057519999999957e-02	1.775740199999999923e-06	7.076648250000000311e-08	1.760187960000000052e-06	1.761617230000000031e-06	1.762092099999999966e-06	1.763522959999999995e-06
8.160000800000000609e+00	1.999979840000000106e-02	1.628488120000000055e-06	5.930823829999999896e-08	1.772301859999999926e-06	1.773757840000000022e-06	1.774241469999999970e-06	1.775699049999999941e-06
8.195000650000000775e+00	1.499993820000000005e-02	1.794376889999999946e-06	7.148724280000000145e-08	1.784088000000000087e-06	1.785571840000000024e-06	1.786423579999999942e-06	1.787909350000000104e-06
8.225000380000000888e+00	1.499970999999999943e-02	1.772654059999999992e-06	7.081649760000000341e-08	1.795129040000000073e-06	1.796792280000000049e-06	1.797136410000000064e-06	1.798801460000000042e-06
8.260000229999999277e+00	2.000001070000000103e-02	1.708867789999999900e-06	6.214541770000000075e-08	1.806534330000000001e-06	1.809008720000000039e-06	1.808577390000000074e-06	1.811054520000000098e-06
8.300000190000000444e+00	2.000011319999999912e-02	1.693751639999999897e-06	6.190968799999999633e-08	1.820318969999999953e-06	1.822991860000000071e-06	1.822404439999999920e-06	1.825080399999999950e-06
8.335000040000000610e+00	1.500015149999999950e-02	1.865405580000000086e-06	7.331158969999999820e-08	1.833885560000000059e-06	1.835540620000000010e-06	1.836010709999999969e-06	1.837667809999999908e-06
8.365000719999999390e+00	1.500034610000000081e-02	1.865693550000000092e-06	7.371944829999999556e-08	1.844434910000000082e-06	1.846188870000000073e-06	1.846593249999999898e-06	1.848349259999999914e-06
8.395000460000000331e+00	1.499971469999999973e-02	1.898990379999999988e-06	7.484797490000000319e-08	1.848749659999999913e-06	1.856725130000000046e-06	1.850934149999999931e-06	1.858918950000000028e-06
8.430000310000000496e+00	1.999984499999999873e-02	1.752332080000000050e-06	6.245913649999999585e-08	1.834810750000000024e-06	1.869046969999999938e-06	1.837003310000000094e-06	1.871280350000000064e-06
8.470000269999999887e+00	2.000005919999999979e-02	1.843654669999999915e-06	6.713274559999999469e-08	1.880914619999999950e-06	1.883519989999999931e-06	1.883191089999999895e-06	1.885799629999999940e-06
8.510000229999999277e+00	2.000001449999999972e-02	2.056689709999999877e-06	7.518762859999999544e-08	1.895854889999999977e-06	1.897623410000000056e-06	1.898178649999999941e-06	1.899949439999999996e-06
8.550000190000000444e+00	2.000010389999999985e-02	1.955351310000000142e-06	7.642167789999999593e-08	1.909465939999999789e-06	1.911779689999999865e-06	1.911836080000000073e-06	1.914152560000000099e-06
8.595000269999999887e+00	2.499985689999999899e-02	1.901884390000000077e-06	7.065820989999999559e-08	1.925934610000000035e-06	1.928094210000000186e-06	1.928359550000000052e-06	1.930521880000000154e-06
