READ SERR 1 2
@0761100401/analysis/pnspec_err.pco
!
0.332783997 2.61998177E-3 -0.814493537 1
0.338023007 2.61901319E-3 0.47136271 1
0.3432585 2.61649489E-3 1.87957215 1
0.34849 2.61500478E-3 1.01816773 1
0.353717983 2.61299312E-3 0.912466943 1
0.358942509 2.61150301E-3 1.59044099 1
0.364163518 2.60950625E-3 2.36601901 1
0.369380504 2.60749459E-3 0.376405329 1
0.374593496 2.60549784E-3 1.02608597 1
0.379803002 2.60400772E-3 1.59683931 1
0.385008514 2.60148942E-3 0.99797672 1
0.390209973 2.59999931E-3 2.87393212 1
0.395408005 2.59801745E-3 0.306599349 1
0.40060252 2.59649754E-3 -0.91804117 1
0.405793011 2.59399414E-3 1.58257151 1
0.410979509 2.59248912E-3 -2.08309627 1
0.416162014 2.59001553E-3 0.697207034 1
0.421340495 2.58848071E-3 5.13701281E-3 1
0.42651549 2.58651376E-3 1.27097023 1
0.431686521 2.5845021E-3 -0.221010014 1
0.436853528 2.58250535E-3 -1.14402699 1
0.442016482 2.58047879E-3 1.1794306 1
0.44717598 2.57901847E-3 -0.693656266 1
0.452331483 2.57648528E-3 0.50734067 1
0.457482994 2.57501006E-3 0.319386512 1
0.46263051 2.57250667E-3 0.506270051 1
0.467774004 2.57098675E-3 1.77795315 1
0.47291398 2.56900489E-3 -0.566310108 1
0.478049994 2.56700814E-3 0.887444258 1
0.483182013 2.56499648E-3 0.293736517 1
0.488309979 2.56298482E-3 1.53828335 1
0.493433982 2.56100297E-3 -1.39477873 1
0.498554498 2.55951285E-3 -0.354588121 1
0.50367099 2.55697966E-3 -2.20796013 1
0.50878346 2.55551934E-3 0.773341954 1
0.513891995 2.55298615E-3 0.49226892 1
0.518996477 2.55149603E-3 -1.41296124 1
0.524097443 2.54949927E-3 0.953012943 1
0.529194951 2.54800916E-3 -1.90902483 1
0.534288526 2.54550576E-3 -2.18537855 1
0.539377987 2.54398584E-3 -3.01672578 1
0.544463992 2.54201889E-3 -1.74804461 1
0.549546003 2.53999233E-3 -0.819609165 1
0.554623961 2.53799558E-3 -2.26327848 1
0.559698462 2.53650546E-3 -0.19904986 1
0.564769506 2.53450871E-3 0.227691337 1
0.569836497 2.53251195E-3 1.93095982 1
0.574899554 2.53048539E-3 1.26366568 1
0.579959035 2.52899528E-3 0.894096196 1
0.585014999 2.52699852E-3 0.174292207 1
